period,LAD,SHEF_C_CODE,report_count,user_count,average
2013-3,E06000002,C5,1,1,1.0
2013-3,E06000002,C7,4,4,1.0
2013-3,E06000003,C5,1,1,1.0
2013-3,E06000003,C7,4,4,1.0
2013-3,E06000004,C3,2,2,1.0
2013-3,E06000004,C6,1,1,1.0
2013-3,E06000004,C7,5,5,1.0
2013-3,E06000005,C3,5,4,1.25
2013-3,E06000005,C7,7,7,1.0
2013-3,E06000006,C3,2,2,1.0
2013-3,E06000007,C3,1,1,1.0
2013-3,E06000007,C7,32,20,1.6
2013-3,E06000008,C3,11,10,1.1
2013-3,E06000008,C5,3,3,1.0
2013-3,E06000008,C7,32,23,1.391304347826087
2013-3,E06000008,C8,4,3,1.3333333333333333
2013-3,E06000009,C3,2,1,2.0
2013-3,E06000009,C5,2,2,1.0
2013-3,E06000009,C7,13,13,1.0
2013-3,E06000010,C3,4,4,1.0
2013-3,E06000010,C5,1,1,1.0
2013-3,E06000010,C7,21,17,1.2352941176470589
2013-3,E06000010,C8,1,1,1.0
2013-3,E06000011,C1,1,1,1.0
2013-3,E06000011,C2,1,1,1.0
2013-3,E06000011,C3,3,3,1.0
2013-3,E06000011,C7,55,32,1.71875
2013-3,E06000012,C3,2,2,1.0
2013-3,E06000012,C7,11,9,1.2222222222222223
2013-3,E06000013,C2,1,1,1.0
2013-3,E06000013,C3,2,2,1.0
2013-3,E06000013,C7,8,6,1.3333333333333333
2013-3,E06000014,C3,4,2,2.0
2013-3,E06000014,C4,1,1,1.0
2013-3,E06000014,C5,3,3,1.0
2013-3,E06000014,C7,19,13,1.4615384615384615
2013-3,E06000014,C8,2,2,1.0
2013-3,E06000015,C2,1,1,1.0
2013-3,E06000015,C3,3,2,1.5
2013-3,E06000015,C7,8,6,1.3333333333333333
2013-3,E06000015,C8,1,1,1.0
2013-3,E06000016,C4,1,1,1.0
2013-3,E06000016,C5,1,1,1.0
2013-3,E06000016,C7,11,8,1.375
2013-3,E06000016,C8,2,2,1.0
2013-3,E06000018,C2,1,1,1.0
2013-3,E06000018,C3,7,5,1.4
2013-3,E06000018,C4,5,3,1.6666666666666667
2013-3,E06000018,C6,1,1,1.0
2013-3,E06000018,C7,4,4,1.0
2013-3,E06000019,C1,1,1,1.0
2013-3,E06000019,C2,1,1,1.0
2013-3,E06000019,C7,90,53,1.6981132075471699
2013-3,E06000020,C1,1,1,1.0
2013-3,E06000020,C3,3,2,1.5
2013-3,E06000020,C5,2,2,1.0
2013-3,E06000020,C7,13,7,1.8571428571428572
2013-3,E06000021,C2,2,2,1.0
2013-3,E06000021,C3,8,7,1.1428571428571428
2013-3,E06000021,C5,1,1,1.0
2013-3,E06000021,C7,28,17,1.6470588235294117
2013-3,E06000021,C8,2,2,1.0
2013-3,E06000022,C3,1,1,1.0
2013-3,E06000022,C5,2,2,1.0
2013-3,E06000022,C7,8,7,1.1428571428571428
2013-3,E06000022,C8,1,1,1.0
2013-3,E06000023,C1,1,1,1.0
2013-3,E06000023,C2,3,3,1.0
2013-3,E06000023,C3,12,9,1.3333333333333333
2013-3,E06000023,C5,7,7,1.0
2013-3,E06000023,C7,47,26,1.8076923076923077
2013-3,E06000023,C8,3,2,1.5
2013-3,E06000024,C3,2,2,1.0
2013-3,E06000024,C7,29,23,1.2608695652173914
2013-3,E06000024,C8,1,1,1.0
2013-3,E06000025,C3,6,2,3.0
2013-3,E06000025,C5,1,1,1.0
2013-3,E06000025,C7,23,19,1.2105263157894737
2013-3,E06000025,C8,1,1,1.0
2013-3,E06000026,C3,4,4,1.0
2013-3,E06000026,C5,2,2,1.0
2013-3,E06000026,C7,27,21,1.2857142857142858
2013-3,E06000027,C3,2,2,1.0
2013-3,E06000027,C4,2,1,2.0
2013-3,E06000027,C7,9,4,2.25
2013-3,E06000030,C3,6,4,1.5
2013-3,E06000030,C7,14,12,1.1666666666666667
2013-3,E06000031,C3,19,7,2.7142857142857144
2013-3,E06000031,C4,9,4,2.25
2013-3,E06000031,C5,4,4,1.0
2013-3,E06000031,C6,7,1,7.0
2013-3,E06000031,C7,52,17,3.0588235294117645
2013-3,E06000031,C8,2,2,1.0
2013-3,E06000032,C1,1,1,1.0
2013-3,E06000032,C3,3,3,1.0
2013-3,E06000032,C7,7,6,1.1666666666666667
2013-3,E06000032,C8,2,1,2.0
2013-3,E06000033,C2,2,2,1.0
2013-3,E06000033,C3,12,12,1.0
2013-3,E06000033,C5,30,13,2.3076923076923075
2013-3,E06000033,C8,2,2,1.0
2013-3,E06000034,C7,2,2,1.0
2013-3,E06000035,C3,1,1,1.0
2013-3,E06000035,C7,4,4,1.0
2013-3,E06000035,C8,6,5,1.2
2013-3,E06000036,C2,1,1,1.0
2013-3,E06000036,C4,2,2,1.0
2013-3,E06000036,C7,6,6,1.0
2013-3,E06000036,C8,3,3,1.0
2013-3,E06000037,,2,2,1.0
2013-3,E06000037,C1,2,1,2.0
2013-3,E06000037,C3,1,1,1.0
2013-3,E06000037,C7,38,25,1.52
2013-3,E06000037,C8,1,1,1.0
2013-3,E06000038,C3,11,10,1.1
2013-3,E06000038,C5,1,1,1.0
2013-3,E06000038,C6,1,1,1.0
2013-3,E06000038,C7,43,32,1.34375
2013-3,E06000038,C8,1,1,1.0
2013-3,E06000039,C2,1,1,1.0
2013-3,E06000039,C5,2,2,1.0
2013-3,E06000039,C7,5,3,1.6666666666666667
2013-3,E06000040,C3,2,1,2.0
2013-3,E06000040,C7,21,13,1.6153846153846154
2013-3,E06000041,C3,10,8,1.25
2013-3,E06000041,C4,2,2,1.0
2013-3,E06000041,C5,2,2,1.0
2013-3,E06000041,C7,48,26,1.8461538461538463
2013-3,E06000041,C8,1,1,1.0
2013-3,E06000042,C2,1,1,1.0
2013-3,E06000042,C3,3,3,1.0
2013-3,E06000042,C7,57,31,1.8387096774193548
2013-3,E06000043,C3,10,7,1.4285714285714286
2013-3,E06000043,C4,1,1,1.0
2013-3,E06000043,C5,7,6,1.1666666666666667
2013-3,E06000043,C7,10,8,1.25
2013-3,E06000043,C8,2,2,1.0
2013-3,E06000044,C3,3,3,1.0
2013-3,E06000044,C5,1,1,1.0
