period,LAD,SHEF_C_CODE,report_count,user_count,average
2015-3,,C2,1,1,1.0
2015-3,,C3,8,7,1.1428571428571428
2015-3,,C4,2,2,1.0
2015-3,,C5,7,7,1.0
2015-3,,C6,2,2,1.0
2015-3,,C7,22,18,1.2222222222222223
2015-3,,C8,1,1,1.0
2015-3,E06000001,C3,8,5,1.6
2015-3,E06000001,C5,4,3,1.3333333333333333
2015-3,E06000001,C7,3,3,1.0
2015-3,E06000002,C3,1,1,1.0
2015-3,E06000002,C4,1,1,1.0
2015-3,E06000002,C7,2,2,1.0
2015-3,E06000003,C3,6,4,1.5
2015-3,E06000003,C7,2,2,1.0
2015-3,E06000004,C2,1,1,1.0
2015-3,E06000004,C3,6,6,1.0
2015-3,E06000004,C4,2,2,1.0
2015-3,E06000004,C5,2,1,2.0
2015-3,E06000004,C7,16,13,1.2307692307692308
2015-3,E06000004,C8,5,5,1.0
2015-3,E06000005,C3,2,2,1.0
2015-3,E06000005,C6,2,2,1.0
2015-3,E06000005,C7,2,2,1.0
2015-3,E06000006,C3,4,3,1.3333333333333333
2015-3,E06000006,C5,1,1,1.0
2015-3,E06000006,C7,4,3,1.3333333333333333
2015-3,E06000006,C8,1,1,1.0
2015-3,E06000007,C2,1,1,1.0
2015-3,E06000007,C3,4,3,1.3333333333333333
2015-3,E06000007,C5,2,2,1.0
2015-3,E06000007,C6,1,1,1.0
2015-3,E06000007,C7,27,17,1.588235294117647
2015-3,E06000007,C8,3,3,1.0
2015-3,E06000008,C3,22,11,2.0
2015-3,E06000008,C5,2,2,1.0
2015-3,E06000008,C7,19,13,1.4615384615384615
2015-3,E06000008,C8,1,1,1.0
2015-3,E06000009,C3,8,8,1.0
2015-3,E06000009,C5,3,3,1.0
2015-3,E06000009,C7,13,8,1.625
2015-3,E06000009,C8,1,1,1.0
2015-3,E06000010,C1,1,1,1.0
2015-3,E06000010,C2,8,3,2.6666666666666665
2015-3,E06000010,C3,11,6,1.8333333333333333
2015-3,E06000010,C4,22,1,22.0
2015-3,E06000010,C5,6,1,6.0
2015-3,E06000010,C7,44,13,3.3846153846153846
2015-3,E06000010,C8,4,4,1.0
2015-3,E06000011,C2,7,1,7.0
2015-3,E06000011,C3,7,3,2.3333333333333335
2015-3,E06000011,C4,20,1,20.0
2015-3,E06000011,C5,11,3,3.6666666666666665
2015-3,E06000011,C6,1,1,1.0
2015-3,E06000011,C7,91,19,4.7894736842105265
2015-3,E06000012,C3,7,5,1.4
2015-3,E06000012,C7,11,7,1.5714285714285714
2015-3,E06000012,C8,1,1,1.0
2015-3,E06000013,C2,1,1,1.0
2015-3,E06000013,C3,5,2,2.5
2015-3,E06000013,C4,1,1,1.0
2015-3,E06000013,C7,6,5,1.2
2015-3,E06000013,C8,1,1,1.0
2015-3,E06000014,C3,4,4,1.0
2015-3,E06000014,C4,4,2,2.0
2015-3,E06000014,C5,1,1,1.0
2015-3,E06000014,C7,13,11,1.1818181818181819
2015-3,E06000015,C2,2,2,1.0
2015-3,E06000015,C7,11,11,1.0
2015-3,E06000015,C8,2,2,1.0
2015-3,E06000016,C3,1,1,1.0
2015-3,E06000016,C7,8,8,1.0
2015-3,E06000016,C8,1,1,1.0
2015-3,E06000017,C1,1,1,1.0
2015-3,E06000017,C3,1,1,1.0
2015-3,E06000017,C7,6,3,2.0
2015-3,E06000018,C3,13,6,2.1666666666666665
2015-3,E06000018,C4,3,3,1.0
2015-3,E06000018,C5,4,2,2.0
2015-3,E06000018,C7,19,11,1.7272727272727273
2015-3,E06000018,C8,4,4,1.0
2015-3,E06000019,C1,1,1,1.0
2015-3,E06000019,C3,5,3,1.6666666666666667
2015-3,E06000019,C7,15,9,1.6666666666666667
2015-3,E06000020,C3,2,2,1.0
2015-3,E06000020,C7,6,5,1.2
2015-3,E06000020,C8,1,1,1.0
2015-3,E06000021,C3,6,5,1.2
2015-3,E06000021,C5,6,4,1.5
2015-3,E06000021,C6,1,1,1.0
2015-3,E06000021,C7,38,21,1.8095238095238095
2015-3,E06000021,C8,5,4,1.25
2015-3,E06000022,C2,1,1,1.0
2015-3,E06000022,C3,5,4,1.25
2015-3,E06000022,C7,11,6,1.8333333333333333
2015-3,E06000023,C3,36,27,1.3333333333333333
2015-3,E06000023,C4,5,5,1.0
2015-3,E06000023,C5,3,3,1.0
2015-3,E06000023,C6,1,1,1.0
2015-3,E06000023,C7,50,36,1.3888888888888888
2015-3,E06000023,C8,6,6,1.0
2015-3,E06000024,C3,5,5,1.0
2015-3,E06000024,C7,35,20,1.75
2015-3,E06000024,C8,1,1,1.0
2015-3,E06000025,C2,1,1,1.0
2015-3,E06000025,C3,8,7,1.1428571428571428
2015-3,E06000025,C5,5,5,1.0
2015-3,E06000025,C7,19,12,1.5833333333333333
2015-3,E06000025,C8,5,3,1.6666666666666667
2015-3,E06000026,C3,5,4,1.25
2015-3,E06000026,C5,3,2,1.5
2015-3,E06000026,C7,17,15,1.1333333333333333
2015-3,E06000026,C8,3,3,1.0
2015-3,E06000027,C3,6,5,1.2
2015-3,E06000027,C7,14,11,1.2727272727272727
2015-3,E06000027,C8,1,1,1.0
2015-3,E06000028,C3,7,6,1.1666666666666667
2015-3,E06000028,C4,1,1,1.0
2015-3,E06000028,C7,20,12,1.6666666666666667
2015-3,E06000028,C8,3,2,1.5
2015-3,E06000029,C2,1,1,1.0
2015-3,E06000029,C3,5,3,1.6666666666666667
2015-3,E06000029,C4,1,1,1.0
2015-3,E06000029,C7,4,4,1.0
2015-3,E06000029,C8,2,2,1.0
2015-3,E06000030,C2,1,1,1.0
2015-3,E06000030,C3,8,8,1.0
2015-3,E06000030,C7,9,8,1.125
2015-3,E06000030,C8,3,3,1.0
2015-3,E06000031,C3,11,10,1.1
2015-3,E06000031,C6,2,1,2.0
2015-3,E06000031,C7,18,14,1.2857142857142858
2015-3,E06000031,C8,3,2,1.5
2015-3,E06000032,C2,1,1,1.0
2015-3,E06000032,C3,29,12,2.4166666666666665
2015-3,E06000032,C5,2,2,1.0
2015-3,E06000032,C6,3,3,1.0
2015-3,E06000032,C7,9,8,1.125
2015-3,E06000033,C3,8,7,1.1428571428571428
2015-3,E06000033,C5,9,4,2.25
2015-3,E06000033,C6,1,1,1.0
2015-3,E06000033,C8,1,1,1.0
2015-3,E06000034,C2,1,1,1.0
2015-3,E06000034,C3,5,5,1.0
2015-3,E06000034,C5,1,1,1.0
2015-3,E06000034,C7,26,6,4.333333333333333
2015-3,E06000034,C8,2,2,1.0
2015-3,E06000035,C3,8,5,1.6
2015-3,E06000035,C5,2,2,1.0
2015-3,E06000035,C7,8,7,1.1428571428571428
2015-3,E06000035,C8,5,4,1.25
2015-3,E06000036,C2,1,1,1.0
2015-3,E06000036,C3,9,9,1.0
2015-3,E06000036,C5,5,5,1.0
2015-3,E06000036,C6,2,2,1.0
2015-3,E06000036,C7,16,9,1.7777777777777777
2015-3,E06000036,C8,2,1,2.0
2015-3,E06000037,,2,1,2.0
2015-3,E06000037,C1,3,3,1.0
2015-3,E06000037,C3,1,1,1.0
2015-3,E06000037,C7,17,13,1.3076923076923077
2015-3,E06000038,C2,3,2,1.5
2015-3,E06000038,C3,8,5,1.6
2015-3,E06000038,C4,2,2,1.0
2015-3,E06000038,C5,2,2,1.0
2015-3,E06000038,C6,1,1,1.0
2015-3,E06000038,C7,14,11,1.2727272727272727
2015-3,E06000038,C8,5,3,1.6666666666666667
2015-3,E06000039,C3,8,5,1.6
2015-3,E06000039,C5,2,2,1.0
2015-3,E06000039,C7,20,3,6.666666666666667
2015-3,E06000039,C8,2,2,1.0
2015-3,E06000040,C3,4,4,1.0
2015-3,E06000040,C4,1,1,1.0
2015-3,E06000040,C6,1,1,1.0
2015-3,E06000040,C7,49,13,3.769230769230769
2015-3,E06000041,C2,2,2,1.0
2015-3,E06000041,C3,6,6,1.0
2015-3,E06000041,C4,1,1,1.0
2015-3,E06000041,C6,2,2,1.0
2015-3,E06000041,C7,18,14,1.2857142857142858
2015-3,E06000042,C2,1,1,1.0
2015-3,E06000042,C3,6,4,1.5
2015-3,E06000042,C5,2,2,1.0
2015-3,E06000042,C6,2,2,1.0
2015-3,E06000042,C7,25,15,1.6666666666666667
2015-3,E06000042,C8,2,1,2.0
2015-3,E06000043,C3,11,10,1.1
2015-3,E06000043,C4,1,1,1.0
2015-3,E06000043,C5,7,7,1.0
2015-3,E06000043,C7,16,14,1.1428571428571428
2015-3,E06000043,C8,7,7,1.0
2015-3,E06000044,C3,2,2,1.0
2015-3,E06000044,C5,1,1,1.0
2015-3,E06000044,C7,4,3,1.3333333333333333
2015-3,E06000044,C8,2,2,1.0
2015-3,E06000045,C1,2,1,2.0
2015-3,E06000045,C2,1,1,1.0
2015-3,E06000045,C3,33,19,1.736842105263158
2015-3,E06000045,C4,5,5,1.0
2015-3,E06000045,C5,9,9,1.0
2015-3,E06000045,C7,42,25,1.68
2015-3,E06000045,C8,7,6,1.1666666666666667
2015-3,E06000046,C1,1,1,1.0
2015-3,E06000046,C3,6,5,1.2
2015-3,E06000046,C7,13,8,1.625
2015-3,E06000047,C2,1,1,1.0
2015-3,E06000047,C3,23,16,1.4375
2015-3,E06000047,C5,3,3,1.0
2015-3,E06000047,C6,3,3,1.0
2015-3,E06000047,C7,25,19,1.3157894736842106
2015-3,E06000047,C8,1,1,1.0
2015-3,E06000049,C2,1,1,1.0
2015-3,E06000049,C3,7,7,1.0
2015-3,E06000049,C4,1,1,1.0
2015-3,E06000049,C5,3,3,1.0
2015-3,E06000049,C7,61,31,1.967741935483871
2015-3,E06000049,C8,5,5,1.0
2015-3,E06000050,C2,3,2,1.5
2015-3,E06000050,C3,3,2,1.5
2015-3,E06000050,C5,1,1,1.0
2015-3,E06000050,C6,1,1,1.0
2015-3,E06000050,C7,22,19,1.1578947368421053
2015-3,E06000050,C8,2,2,1.0
2015-3,E06000051,C3,6,3,2.0
2015-3,E06000051,C5,2,2,1.0
2015-3,E06000051,C7,21,16,1.3125
2015-3,E06000051,C8,2,2,1.0
2015-3,E06000052,C2,4,4,1.0
2015-3,E06000052,C3,10,8,1.25
2015-3,E06000052,C4,1,1,1.0
2015-3,E06000052,C7,34,27,1.2592592592592593
2015-3,E06000052,C8,1,1,1.0
2015-3,E06000054,C2,1,1,1.0
2015-3,E06000054,C3,12,10,1.2
2015-3,E06000054,C4,1,1,1.0
2015-3,E06000054,C5,3,3,1.0
2015-3,E06000054,C6,1,1,1.0
2015-3,E06000054,C7,51,35,1.457142857142857
2015-3,E06000054,C8,1,1,1.0
2015-3,E06000055,C2,1,1,1.0
2015-3,E06000055,C3,11,7,1.5714285714285714
2015-3,E06000055,C5,3,2,1.5
2015-3,E06000055,C7,28,10,2.8
2015-3,E06000056,C2,3,3,1.0
2015-3,E06000056,C3,34,17,2.0
2015-3,E06000056,C5,4,4,1.0
2015-3,E06000056,C7,64,32,2.0
2015-3,E06000056,C8,8,6,1.3333333333333333
2015-3,E06000057,C5,30,19,1.5789473684210527
2015-3,E07000004,C3,7,5,1.4
2015-3,E07000004,C4,7,1,7.0
2015-3,E07000004,C5,2,2,1.0
2015-3,E07000004,C7,38,28,1.3571428571428572
2015-3,E07000004,C8,1,1,1.0
2015-3,E07000005,C3,4,4,1.0
2015-3,E07000005,C5,1,1,1.0
2015-3,E07000005,C7,48,20,2.4
2015-3,E07000006,C2,1,1,1.0
2015-3,E07000006,C3,3,3,1.0
2015-3,E07000006,C5,2,2,1.0
2015-3,E07000006,C7,27,19,1.4210526315789473
2015-3,E07000007,C3,8,7,1.1428571428571428
2015-3,E07000007,C4,1,1,1.0
2015-3,E07000007,C5,3,3,1.0
2015-3,E07000007,C6,1,1,1.0
2015-3,E07000007,C7,33,22,1.5
2015-3,E07000008,C3,1,1,1.0
2015-3,E07000008,C5,6,5,1.2
2015-3,E07000008,C6,2,2,1.0
2015-3,E07000008,C7,38,26,1.4615384615384615
2015-3,E07000009,C3,7,4,1.75
2015-3,E07000009,C7,4,4,1.0
2015-3,E07000010,C3,7,5,1.4
2015-3,E07000010,C5,2,2,1.0
2015-3,E07000010,C6,2,1,2.0
2015-3,E07000010,C7,8,5,1.6
2015-3,E07000011,C3,6,6,1.0
2015-3,E07000011,C7,34,29,1.1724137931034482
2015-3,E07000011,C8,3,3,1.0
2015-3,E07000012,C1,1,1,1.0
2015-3,E07000012,C2,1,1,1.0
2015-3,E07000012,C3,9,6,1.5
2015-3,E07000012,C5,5,5,1.0
2015-3,E07000012,C7,70,42,1.6666666666666667
2015-3,E07000012,C8,1,1,1.0
2015-3,E07000026,C3,1,1,1.0
2015-3,E07000026,C7,4,4,1.0
2015-3,E07000027,C3,6,3,2.0
2015-3,E07000027,C7,1,1,1.0
2015-3,E07000028,C3,1,1,1.0
