period,LAD,SHEF_C,report_count,user_count,average
2010-8,E06000001,Road Safety & Defects,2,1,2.0
2010-8,E06000002,Abandoned Vehicles & Parking,3,3,1.0
2010-8,E06000002,Environmental Disruptions,1,1,1.0
2010-8,E06000002,Environmental Health,1,1,1.0
2010-8,E06000002,Other,2,2,1.0
2010-8,E06000002,Road Safety & Defects,3,3,1.0
2010-8,E06000003,Road Safety & Defects,2,2,1.0
2010-8,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000004,Environmental Health,2,2,1.0
2010-8,E06000004,Other,2,2,1.0
2010-8,E06000004,Road Safety & Defects,2,2,1.0
2010-8,E06000005,Environmental Health,1,1,1.0
2010-8,E06000005,Incivilities,1,1,1.0
2010-8,E06000005,Road Safety & Defects,4,4,1.0
2010-8,E06000006,Other,1,1,1.0
2010-8,E06000007,Environmental Health,2,1,2.0
2010-8,E06000007,Road Safety & Defects,7,6,1.1666666666666667
2010-8,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000008,Environmental Disruptions,1,1,1.0
2010-8,E06000008,Environmental Health,6,5,1.2
2010-8,E06000008,Incivilities,1,1,1.0
2010-8,E06000008,Other,4,3,1.3333333333333333
2010-8,E06000008,Road Safety & Defects,8,7,1.1428571428571428
2010-8,E06000009,Environmental Disruptions,1,1,1.0
2010-8,E06000009,Environmental Health,4,2,2.0
2010-8,E06000009,Road Safety & Defects,2,2,1.0
2010-8,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000010,Other,1,1,1.0
2010-8,E06000010,Vehicles,2,1,2.0
2010-8,E06000011,Environmental Disruptions,2,2,1.0
2010-8,E06000011,Environmental Health,3,3,1.0
2010-8,E06000011,Other,2,2,1.0
2010-8,E06000011,Road Safety & Defects,6,4,1.5
2010-8,E06000012,Public Space,1,1,1.0
2010-8,E06000012,Road Safety & Defects,2,2,1.0
2010-8,E06000012,Vehicles,2,2,1.0
2010-8,E06000013,Road Safety & Defects,1,1,1.0
2010-8,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000014,Environmental Disruptions,2,1,2.0
2010-8,E06000014,Environmental Health,1,1,1.0
2010-8,E06000014,Other,1,1,1.0
2010-8,E06000014,Road Safety & Defects,1,1,1.0
2010-8,E06000015,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000015,Environmental Health,2,2,1.0
2010-8,E06000015,Other,2,2,1.0
2010-8,E06000015,Road Safety & Defects,2,2,1.0
2010-8,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000016,Environmental Disruptions,1,1,1.0
2010-8,E06000016,Environmental Health,4,4,1.0
2010-8,E06000016,Other,2,1,2.0
2010-8,E06000016,Road Safety & Defects,2,2,1.0
2010-8,E06000017,Road Safety & Defects,3,1,3.0
2010-8,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2010-8,E06000018,Environmental Disruptions,2,2,1.0
2010-8,E06000018,Environmental Health,8,2,4.0
2010-8,E06000018,Incivilities,1,1,1.0
2010-8,E06000018,Other,4,4,1.0
2010-8,E06000018,Road Safety & Defects,5,4,1.25
2010-8,E06000019,Environmental Health,1,1,1.0
2010-8,E06000019,Other,2,2,1.0
2010-8,E06000019,Public Space,1,1,1.0
2010-8,E06000019,Road Safety & Defects,8,7,1.1428571428571428
2010-8,E06000020,Environmental Disruptions,1,1,1.0
2010-8,E06000020,Environmental Health,2,2,1.0
2010-8,E06000020,Incivilities,1,1,1.0
2010-8,E06000020,Road Safety & Defects,10,9,1.1111111111111112
2010-8,E06000021,Abandoned Vehicles & Parking,3,1,3.0
2010-8,E06000021,Environmental Health,1,1,1.0
2010-8,E06000021,Incivilities,1,1,1.0
2010-8,E06000021,Other,2,2,1.0
2010-8,E06000021,Public Space,4,2,2.0
2010-8,E06000021,Road Safety & Defects,9,6,1.5
2010-8,E06000022,Environmental Health,2,2,1.0
2010-8,E06000022,Other,1,1,1.0
2010-8,E06000022,Road Safety & Defects,3,3,1.0
2010-8,E06000023,Abandoned Vehicles & Parking,2,2,1.0
2010-8,E06000023,Environmental Disruptions,3,2,1.5
2010-8,E06000023,Environmental Health,7,7,1.0
2010-8,E06000023,Incivilities,1,1,1.0
2010-8,E06000023,Other,5,5,1.0
2010-8,E06000023,Public Space,1,1,1.0
2010-8,E06000023,Road Safety & Defects,18,9,2.0
