period,LAD,SHEF_C_CODE,report_count,user_count,average
2016-11,,C2,1,1,1.0
2016-11,,C3,6,6,1.0
2016-11,,C4,1,1,1.0
2016-11,,C5,2,2,1.0
2016-11,,C7,25,24,1.0416666666666667
2016-11,,C8,4,4,1.0
2016-11,E06000001,C2,1,1,1.0
2016-11,E06000001,C3,1,1,1.0
2016-11,E06000001,C4,1,1,1.0
2016-11,E06000001,C5,1,1,1.0
2016-11,E06000001,C7,8,6,1.3333333333333333
2016-11,E06000002,C2,1,1,1.0
2016-11,E06000002,C5,2,2,1.0
2016-11,E06000002,C6,2,1,2.0
2016-11,E06000002,C7,8,4,2.0
2016-11,E06000002,C8,3,3,1.0
2016-11,E06000003,C3,1,1,1.0
2016-11,E06000003,C7,9,8,1.125
2016-11,E06000004,C2,2,2,1.0
2016-11,E06000004,C3,4,4,1.0
2016-11,E06000004,C5,3,3,1.0
2016-11,E06000004,C7,20,15,1.3333333333333333
2016-11,E06000004,C8,5,5,1.0
2016-11,E06000005,C2,1,1,1.0
2016-11,E06000005,C3,3,2,1.5
2016-11,E06000005,C5,1,1,1.0
2016-11,E06000005,C7,3,2,1.5
2016-11,E06000005,C8,1,1,1.0
2016-11,E06000006,C3,3,3,1.0
2016-11,E06000006,C5,1,1,1.0
2016-11,E06000006,C6,1,1,1.0
2016-11,E06000006,C7,3,3,1.0
2016-11,E06000006,C8,2,2,1.0
2016-11,E06000007,C3,2,2,1.0
2016-11,E06000007,C5,2,2,1.0
2016-11,E06000007,C7,12,10,1.2
2016-11,E06000007,C8,2,2,1.0
2016-11,E06000008,C3,7,7,1.0
2016-11,E06000008,C5,2,2,1.0
2016-11,E06000008,C6,1,1,1.0
2016-11,E06000008,C7,10,8,1.25
2016-11,E06000009,C3,3,3,1.0
2016-11,E06000009,C5,1,1,1.0
2016-11,E06000009,C7,6,4,1.5
2016-11,E06000009,C8,1,1,1.0
2016-11,E06000010,C3,17,5,3.4
2016-11,E06000010,C4,2,1,2.0
2016-11,E06000010,C5,2,2,1.0
2016-11,E06000010,C6,1,1,1.0
2016-11,E06000010,C7,31,11,2.8181818181818183
2016-11,E06000010,C8,5,5,1.0
2016-11,E06000011,,2,2,1.0
2016-11,E06000011,C3,43,7,6.142857142857143
2016-11,E06000011,C4,30,1,30.0
2016-11,E06000011,C5,10,3,3.3333333333333335
2016-11,E06000011,C7,101,11,9.181818181818182
2016-11,E06000011,C8,4,4,1.0
2016-11,E06000012,C3,2,2,1.0
2016-11,E06000013,C2,2,2,1.0
2016-11,E06000013,C3,6,1,6.0
2016-11,E06000013,C5,1,1,1.0
2016-11,E06000013,C7,15,5,3.0
2016-11,E06000013,C8,2,2,1.0
2016-11,E06000014,C3,4,2,2.0
2016-11,E06000014,C4,9,2,4.5
2016-11,E06000014,C5,2,1,2.0
2016-11,E06000014,C6,1,1,1.0
2016-11,E06000014,C7,18,6,3.0
2016-11,E06000014,C8,6,3,2.0
2016-11,E06000015,C3,4,4,1.0
2016-11,E06000015,C4,1,1,1.0
2016-11,E06000015,C7,5,5,1.0
2016-11,E06000015,C8,1,1,1.0
2016-11,E06000016,C3,4,4,1.0
2016-11,E06000016,C4,1,1,1.0
2016-11,E06000016,C5,1,1,1.0
2016-11,E06000016,C6,1,1,1.0
2016-11,E06000016,C7,6,6,1.0
2016-11,E06000016,C8,4,4,1.0
2016-11,E06000017,C7,2,2,1.0
2016-11,E06000018,C3,13,6,2.1666666666666665
2016-11,E06000018,C4,3,2,1.5
2016-11,E06000018,C5,2,2,1.0
2016-11,E06000018,C6,1,1,1.0
2016-11,E06000018,C7,13,11,1.1818181818181819
2016-11,E06000018,C8,2,2,1.0
2016-11,E06000019,C2,1,1,1.0
2016-11,E06000019,C3,1,1,1.0
2016-11,E06000019,C7,5,4,1.25
2016-11,E06000020,C2,1,1,1.0
2016-11,E06000020,C3,2,2,1.0
2016-11,E06000020,C7,1,1,1.0
2016-11,E06000020,C8,2,2,1.0
2016-11,E06000021,C2,3,2,1.5
2016-11,E06000021,C3,4,3,1.3333333333333333
2016-11,E06000021,C5,1,1,1.0
2016-11,E06000021,C7,8,5,1.6
2016-11,E06000022,C2,2,2,1.0
2016-11,E06000022,C3,5,4,1.25
2016-11,E06000022,C5,2,2,1.0
2016-11,E06000022,C7,15,14,1.0714285714285714
2016-11,E06000022,C8,1,1,1.0
2016-11,E06000023,C1,10,9,1.1111111111111112
2016-11,E06000023,C2,9,9,1.0
2016-11,E06000023,C3,68,49,1.3877551020408163
2016-11,E06000023,C4,8,6,1.3333333333333333
2016-11,E06000023,C5,14,10,1.4
2016-11,E06000023,C6,4,4,1.0
2016-11,E06000023,C7,49,37,1.3243243243243243
2016-11,E06000023,C8,21,14,1.5
2016-11,E06000024,C5,3,3,1.0
2016-11,E06000024,C7,11,7,1.5714285714285714
2016-11,E06000024,C8,7,7,1.0
2016-11,E06000025,C2,1,1,1.0
2016-11,E06000025,C3,3,3,1.0
2016-11,E06000025,C5,2,2,1.0
2016-11,E06000025,C6,1,1,1.0
2016-11,E06000025,C7,25,19,1.3157894736842106
2016-11,E06000025,C8,2,2,1.0
2016-11,E06000026,C3,7,7,1.0
2016-11,E06000026,C4,1,1,1.0
2016-11,E06000026,C7,7,5,1.4
2016-11,E06000026,C8,4,4,1.0
2016-11,E06000027,C3,1,1,1.0
2016-11,E06000027,C7,4,3,1.3333333333333333
2016-11,E06000027,C8,1,1,1.0
2016-11,E06000028,C2,1,1,1.0
2016-11,E06000028,C3,4,4,1.0
2016-11,E06000028,C5,2,2,1.0
2016-11,E06000028,C7,8,7,1.1428571428571428
2016-11,E06000028,C8,10,10,1.0
2016-11,E06000029,C2,1,1,1.0
2016-11,E06000029,C3,2,2,1.0
2016-11,E06000029,C5,1,1,1.0
2016-11,E06000029,C6,1,1,1.0
2016-11,E06000029,C7,4,4,1.0
2016-11,E06000030,C3,3,3,1.0
2016-11,E06000030,C5,1,1,1.0
2016-11,E06000030,C6,1,1,1.0
2016-11,E06000030,C7,13,11,1.1818181818181819
2016-11,E06000030,C8,6,6,1.0
2016-11,E06000031,C3,20,15,1.3333333333333333
2016-11,E06000031,C5,3,3,1.0
2016-11,E06000031,C6,1,1,1.0
2016-11,E06000031,C7,19,6,3.1666666666666665
2016-11,E06000031,C8,7,6,1.1666666666666667
2016-11,E06000032,C2,5,3,1.6666666666666667
2016-11,E06000032,C3,45,24,1.875
2016-11,E06000032,C5,13,5,2.6
2016-11,E06000032,C7,23,18,1.2777777777777777
2016-11,E06000032,C8,26,14,1.8571428571428572
2016-11,E06000033,C2,3,3,1.0
2016-11,E06000033,C3,10,8,1.25
2016-11,E06000033,C5,18,14,1.2857142857142858
2016-11,E06000033,C8,4,4,1.0
2016-11,E06000034,C3,7,3,2.3333333333333335
2016-11,E06000034,C5,2,2,1.0
2016-11,E06000034,C6,1,1,1.0
2016-11,E06000034,C7,12,7,1.7142857142857142
2016-11,E06000034,C8,3,3,1.0
2016-11,E06000035,C2,1,1,1.0
2016-11,E06000035,C3,9,8,1.125
2016-11,E06000035,C7,9,6,1.5
2016-11,E06000035,C8,1,1,1.0
2016-11,E06000036,C2,2,2,1.0
2016-11,E06000036,C3,3,3,1.0
2016-11,E06000036,C5,4,4,1.0
2016-11,E06000036,C7,27,17,1.588235294117647
2016-11,E06000036,C8,3,3,1.0
2016-11,E06000037,C1,5,5,1.0
2016-11,E06000037,C3,5,4,1.25
2016-11,E06000037,C7,5,4,1.25
2016-11,E06000038,C2,3,2,1.5
2016-11,E06000038,C3,10,7,1.4285714285714286
2016-11,E06000038,C5,3,1,3.0
2016-11,E06000038,C6,1,1,1.0
2016-11,E06000038,C7,30,21,1.4285714285714286
2016-11,E06000038,C8,8,7,1.1428571428571428
2016-11,E06000039,C3,12,7,1.7142857142857142
2016-11,E06000039,C5,2,2,1.0
2016-11,E06000039,C6,1,1,1.0
2016-11,E06000039,C7,10,8,1.25
2016-11,E06000039,C8,3,3,1.0
2016-11,E06000040,C2,1,1,1.0
2016-11,E06000040,C3,3,3,1.0
2016-11,E06000040,C5,2,2,1.0
2016-11,E06000040,C7,31,27,1.1481481481481481
2016-11,E06000040,C8,10,6,1.6666666666666667
2016-11,E06000041,C2,2,2,1.0
2016-11,E06000041,C3,4,4,1.0
2016-11,E06000041,C5,4,4,1.0
2016-11,E06000041,C6,1,1,1.0
2016-11,E06000041,C7,28,24,1.1666666666666667
2016-11,E06000041,C8,3,3,1.0
2016-11,E06000042,C2,1,1,1.0
2016-11,E06000042,C3,3,3,1.0
2016-11,E06000042,C5,5,4,1.25
2016-11,E06000042,C7,45,16,2.8125
2016-11,E06000042,C8,2,1,2.0
2016-11,E06000043,C2,2,2,1.0
2016-11,E06000043,C3,6,6,1.0
2016-11,E06000043,C4,2,2,1.0
