period,LAD,SHEF_C,report_count,user_count,average
2013-5,E06000001,Other,1,1,1.0
2013-5,E06000001,Road Safety & Defects,7,2,3.5
2013-5,E06000003,Environmental Disruptions,1,1,1.0
2013-5,E06000003,Environmental Health,2,2,1.0
2013-5,E06000003,Road Safety & Defects,8,5,1.6
2013-5,E06000004,Environmental Health,1,1,1.0
2013-5,E06000004,Road Safety & Defects,1,1,1.0
2013-5,E06000005,Environmental Health,2,2,1.0
2013-5,E06000005,Incivilities,2,2,1.0
2013-5,E06000005,Other,1,1,1.0
2013-5,E06000005,Road Safety & Defects,3,2,1.5
2013-5,E06000006,Environmental Health,2,1,2.0
2013-5,E06000006,Other,2,2,1.0
2013-5,E06000006,Road Safety & Defects,3,3,1.0
2013-5,E06000007,Other,1,1,1.0
2013-5,E06000007,Road Safety & Defects,10,8,1.25
2013-5,E06000008,Abandoned Vehicles & Parking,3,3,1.0
2013-5,E06000008,Environmental Health,9,7,1.2857142857142858
2013-5,E06000008,Other,1,1,1.0
2013-5,E06000008,Road Safety & Defects,21,17,1.2352941176470589
2013-5,E06000008,Vehicles,4,4,1.0
2013-5,E06000009,Environmental Disruptions,1,1,1.0
2013-5,E06000009,Environmental Health,3,3,1.0
2013-5,E06000009,Other,2,2,1.0
2013-5,E06000009,Road Safety & Defects,5,5,1.0
2013-5,E06000010,Environmental Health,2,1,2.0
2013-5,E06000010,Other,1,1,1.0
2013-5,E06000010,Road Safety & Defects,4,3,1.3333333333333333
2013-5,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2013-5,E06000011,Environmental Health,1,1,1.0
2013-5,E06000011,Other,1,1,1.0
2013-5,E06000011,Public Space,1,1,1.0
2013-5,E06000011,Road Safety & Defects,8,7,1.1428571428571428
2013-5,E06000012,Abandoned Vehicles & Parking,4,3,1.3333333333333333
2013-5,E06000012,Environmental Health,2,2,1.0
2013-5,E06000012,Road Safety & Defects,2,1,2.0
2013-5,E06000013,Environmental Health,2,2,1.0
