period,LAD,SHEF_C,report_count,user_count,average
2010-5,E06000001,Other,1,1,1.0
2010-5,E06000001,Road Safety & Defects,2,2,1.0
2010-5,E06000002,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000002,Environmental Health,1,1,1.0
2010-5,E06000002,Road Safety & Defects,4,3,1.3333333333333333
2010-5,E06000004,Public Space,2,2,1.0
2010-5,E06000005,Environmental Health,1,1,1.0
2010-5,E06000006,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000006,Environmental Health,1,1,1.0
2010-5,E06000006,Public Space,1,1,1.0
2010-5,E06000006,Road Safety & Defects,5,3,1.6666666666666667
2010-5,E06000007,Environmental Health,1,1,1.0
2010-5,E06000007,Other,1,1,1.0
2010-5,E06000008,Abandoned Vehicles & Parking,2,2,1.0
2010-5,E06000008,Environmental Health,6,6,1.0
2010-5,E06000008,Incivilities,1,1,1.0
2010-5,E06000008,Public Space,1,1,1.0
2010-5,E06000008,Road Safety & Defects,7,4,1.75
2010-5,E06000009,Environmental Disruptions,1,1,1.0
2010-5,E06000009,Environmental Health,3,3,1.0
2010-5,E06000009,Other,1,1,1.0
2010-5,E06000009,Road Safety & Defects,8,6,1.3333333333333333
2010-5,E06000010,Road Safety & Defects,3,3,1.0
2010-5,E06000011,Incivilities,1,1,1.0
2010-5,E06000011,Other,1,1,1.0
2010-5,E06000011,Public Space,2,2,1.0
2010-5,E06000011,Road Safety & Defects,6,6,1.0
2010-5,E06000012,Other,1,1,1.0
2010-5,E06000012,Road Safety & Defects,4,3,1.3333333333333333
2010-5,E06000013,Road Safety & Defects,2,1,2.0
2010-5,E06000014,Environmental Health,1,1,1.0
2010-5,E06000014,Road Safety & Defects,1,1,1.0
2010-5,E06000015,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000015,Environmental Disruptions,1,1,1.0
2010-5,E06000015,Environmental Health,1,1,1.0
2010-5,E06000015,Other,3,3,1.0
2010-5,E06000015,Road Safety & Defects,5,5,1.0
2010-5,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000016,Environmental Health,1,1,1.0
2010-5,E06000016,Other,3,3,1.0
2010-5,E06000016,Road Safety & Defects,16,15,1.0666666666666667
2010-5,E06000017,Road Safety & Defects,3,3,1.0
2010-5,E06000018,Environmental Disruptions,1,1,1.0
2010-5,E06000018,Environmental Health,3,3,1.0
2010-5,E06000018,Road Safety & Defects,5,5,1.0
2010-5,E06000019,Environmental Disruptions,1,1,1.0
2010-5,E06000019,Environmental Health,1,1,1.0
2010-5,E06000019,Other,2,2,1.0
2010-5,E06000019,Public Space,1,1,1.0
2010-5,E06000019,Road Safety & Defects,3,3,1.0
2010-5,E06000020,Road Safety & Defects,4,3,1.3333333333333333
2010-5,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000021,Environmental Health,2,2,1.0
2010-5,E06000021,Other,5,3,1.6666666666666667
2010-5,E06000021,Public Space,1,1,1.0
2010-5,E06000021,Road Safety & Defects,10,5,2.0
2010-5,E06000022,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000022,Access,1,1,1.0
2010-5,E06000022,Environmental Disruptions,1,1,1.0
2010-5,E06000022,Other,2,2,1.0
2010-5,E06000022,Road Safety & Defects,13,4,3.25
2010-5,E06000023,Abandoned Vehicles & Parking,2,2,1.0
2010-5,E06000023,Environmental Health,7,7,1.0
2010-5,E06000023,Incivilities,2,2,1.0
2010-5,E06000023,Other,2,2,1.0
2010-5,E06000023,Public Space,1,1,1.0
2010-5,E06000023,Road Safety & Defects,14,11,1.2727272727272727
2010-5,E06000024,Environmental Health,2,2,1.0
2010-5,E06000024,Other,1,1,1.0
2010-5,E06000024,Road Safety & Defects,8,6,1.3333333333333333
2010-5,E06000025,Road Safety & Defects,13,9,1.4444444444444444
2010-5,E06000026,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000026,Environmental Health,2,2,1.0
2010-5,E06000026,Incivilities,2,2,1.0
2010-5,E06000026,Other,3,3,1.0
2010-5,E06000026,Public Space,1,1,1.0
2010-5,E06000026,Road Safety & Defects,8,6,1.3333333333333333
2010-5,E06000026,Vehicles,1,1,1.0
2010-5,E06000027,Environmental Health,2,2,1.0
2010-5,E06000027,Road Safety & Defects,2,2,1.0
2010-5,E06000028,Abandoned Vehicles & Parking,2,2,1.0
2010-5,E06000028,Environmental Disruptions,2,2,1.0
2010-5,E06000028,Environmental Health,4,4,1.0
2010-5,E06000028,Incivilities,1,1,1.0
2010-5,E06000028,Other,1,1,1.0
2010-5,E06000028,Road Safety & Defects,10,4,2.5
2010-5,E06000028,Vehicles,1,1,1.0
2010-5,E06000029,Other,2,2,1.0
2010-5,E06000030,Environmental Health,1,1,1.0
2010-5,E06000030,Other,1,1,1.0
2010-5,E06000030,Road Safety & Defects,4,4,1.0
2010-5,E06000031,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000031,Environmental Disruptions,2,2,1.0
2010-5,E06000031,Environmental Health,2,2,1.0
2010-5,E06000031,Incivilities,9,3,3.0
2010-5,E06000031,Other,5,4,1.25
2010-5,E06000031,Road Safety & Defects,35,9,3.888888888888889
2010-5,E06000032,Environmental Disruptions,1,1,1.0
2010-5,E06000032,Environmental Health,2,2,1.0
2010-5,E06000032,Other,2,2,1.0
2010-5,E06000032,Road Safety & Defects,2,2,1.0
2010-5,E06000032,Vehicles,1,1,1.0
2010-5,E06000033,Other,5,4,1.25
2010-5,E06000034,Environmental Disruptions,1,1,1.0
2010-5,E06000034,Road Safety & Defects,3,3,1.0
2010-5,E06000035,Abandoned Vehicles & Parking,2,2,1.0
2010-5,E06000035,Other,1,1,1.0
2010-5,E06000035,Vehicles,2,2,1.0
2010-5,E06000036,Other,2,1,2.0
2010-5,E06000037,Environmental Health,1,1,1.0
2010-5,E06000037,Other,1,1,1.0
2010-5,E06000037,Road Safety & Defects,9,6,1.5
2010-5,E06000038,Environmental Health,1,1,1.0
2010-5,E06000038,Incivilities,6,2,3.0
2010-5,E06000038,Other,3,3,1.0
2010-5,E06000038,Road Safety & Defects,19,13,1.4615384615384615
2010-5,E06000038,Vehicles,1,1,1.0
2010-5,E06000039,Environmental Health,2,1,2.0
2010-5,E06000039,Public Space,1,1,1.0
2010-5,E06000039,Road Safety & Defects,1,1,1.0
2010-5,E06000040,Other,1,1,1.0
2010-5,E06000041,Incivilities,5,5,1.0
2010-5,E06000041,Other,4,4,1.0
2010-5,E06000041,Road Safety & Defects,15,14,1.0714285714285714
2010-5,E06000042,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000042,Other,2,2,1.0
2010-5,E06000042,Road Safety & Defects,6,6,1.0
2010-5,E06000043,Abandoned Vehicles & Parking,2,2,1.0
2010-5,E06000043,Environmental Health,2,2,1.0
2010-5,E06000043,Incivilities,1,1,1.0
2010-5,E06000043,Other,6,5,1.2
2010-5,E06000043,Road Safety & Defects,7,7,1.0
2010-5,E06000043,Vehicles,1,1,1.0
2010-5,E06000044,Abandoned Vehicles & Parking,3,3,1.0
2010-5,E06000044,Environmental Health,3,3,1.0
2010-5,E06000044,Incivilities,1,1,1.0
2010-5,E06000044,Other,5,5,1.0
2010-5,E06000044,Road Safety & Defects,8,6,1.3333333333333333
2010-5,E06000045,Environmental Disruptions,1,1,1.0
2010-5,E06000045,Environmental Health,1,1,1.0
2010-5,E06000045,Other,1,1,1.0
2010-5,E06000045,Road Safety & Defects,7,6,1.1666666666666667
2010-5,E06000046,Environmental Disruptions,1,1,1.0
2010-5,E06000046,Environmental Health,1,1,1.0
2010-5,E06000046,Other,2,2,1.0
2010-5,E06000046,Road Safety & Defects,11,2,5.5
2010-5,E06000047,Abandoned Vehicles & Parking,1,1,1.0
2010-5,E06000047,Environmental Disruptions,2,2,1.0
2010-5,E06000047,Environmental Health,3,2,1.5
2010-5,E06000047,Other,3,3,1.0
2010-5,E06000047,Public Space,1,1,1.0
2010-5,E06000047,Road Safety & Defects,8,6,1.3333333333333333
2010-5,E06000049,Environmental Disruptions,2,2,1.0
2010-5,E06000049,Environmental Health,4,4,1.0
2010-5,E06000049,Incivilities,2,2,1.0
2010-5,E06000049,Other,1,1,1.0
