period,LAD,SHEF_C,report_count,user_count,average
2011-1,E06000001,Environmental Health,1,1,1.0
2011-1,E06000001,Road Safety & Defects,3,2,1.5
2011-1,E06000002,Environmental Health,3,2,1.5
2011-1,E06000002,Road Safety & Defects,2,2,1.0
2011-1,E06000003,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000003,Environmental Health,3,2,1.5
2011-1,E06000003,Road Safety & Defects,2,2,1.0
2011-1,E06000004,Environmental Health,2,2,1.0
2011-1,E06000004,Incivilities,1,1,1.0
2011-1,E06000004,Other,1,1,1.0
2011-1,E06000004,Road Safety & Defects,4,4,1.0
2011-1,E06000005,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000005,Environmental Health,2,2,1.0
2011-1,E06000005,Road Safety & Defects,10,7,1.4285714285714286
2011-1,E06000005,Vehicles,1,1,1.0
2011-1,E06000006,Environmental Disruptions,1,1,1.0
2011-1,E06000006,Other,2,2,1.0
2011-1,E06000006,Road Safety & Defects,7,4,1.75
2011-1,E06000007,Environmental Health,4,4,1.0
2011-1,E06000007,Road Safety & Defects,8,6,1.3333333333333333
2011-1,E06000008,Abandoned Vehicles & Parking,3,3,1.0
2011-1,E06000008,Environmental Health,10,8,1.25
2011-1,E06000008,Incivilities,1,1,1.0
2011-1,E06000008,Other,2,2,1.0
2011-1,E06000008,Road Safety & Defects,28,18,1.5555555555555556
2011-1,E06000008,Vehicles,1,1,1.0
2011-1,E06000009,Environmental Health,3,3,1.0
2011-1,E06000009,Road Safety & Defects,14,12,1.1666666666666667
2011-1,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000010,Environmental Disruptions,3,3,1.0
2011-1,E06000010,Environmental Health,2,2,1.0
2011-1,E06000010,Other,1,1,1.0
2011-1,E06000010,Road Safety & Defects,33,17,1.9411764705882353
2011-1,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000011,Environmental Disruptions,2,2,1.0
2011-1,E06000011,Environmental Health,3,3,1.0
2011-1,E06000011,Other,1,1,1.0
2011-1,E06000011,Road Safety & Defects,61,27,2.259259259259259
2011-1,E06000012,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000012,Road Safety & Defects,3,3,1.0
2011-1,E06000012,Vehicles,1,1,1.0
2011-1,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000013,Road Safety & Defects,10,5,2.0
2011-1,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2011-1,E06000014,Incivilities,1,1,1.0
2011-1,E06000014,Other,1,1,1.0
2011-1,E06000014,Road Safety & Defects,11,9,1.2222222222222223
2011-1,E06000015,Environmental Health,4,4,1.0
2011-1,E06000015,Other,1,1,1.0
2011-1,E06000015,Road Safety & Defects,16,10,1.6
2011-1,E06000016,Abandoned Vehicles & Parking,2,2,1.0
2011-1,E06000016,Environmental Health,4,4,1.0
2011-1,E06000016,Road Safety & Defects,36,17,2.1176470588235294
2011-1,E06000017,Other,1,1,1.0
2011-1,E06000017,Road Safety & Defects,1,1,1.0
2011-1,E06000018,Environmental Health,13,5,2.6
2011-1,E06000018,Incivilities,5,2,2.5
2011-1,E06000018,Other,1,1,1.0
2011-1,E06000018,Road Safety & Defects,15,9,1.6666666666666667
