period,LAD,SHEF_C,report_count,user_count,average
2013-12,E06000001,Road Safety & Defects,6,3,2.0
2013-12,E06000003,Environmental Disruptions,1,1,1.0
2013-12,E06000003,Other,1,1,1.0
2013-12,E06000003,Road Safety & Defects,3,3,1.0
2013-12,E06000004,Environmental Health,2,1,2.0
2013-12,E06000004,Other,1,1,1.0
2013-12,E06000004,Public Space,1,1,1.0
2013-12,E06000004,Road Safety & Defects,4,3,1.3333333333333333
2013-12,E06000005,Road Safety & Defects,2,2,1.0
2013-12,E06000006,Environmental Disruptions,1,1,1.0
2013-12,E06000006,Environmental Health,1,1,1.0
2013-12,E06000006,Public Space,1,1,1.0
2013-12,E06000006,Road Safety & Defects,3,3,1.0
2013-12,E06000007,Environmental Disruptions,2,2,1.0
2013-12,E06000007,Environmental Health,1,1,1.0
2013-12,E06000007,Other,2,2,1.0
2013-12,E06000007,Public Space,1,1,1.0
2013-12,E06000007,Road Safety & Defects,14,13,1.0769230769230769
2013-12,E06000008,Abandoned Vehicles & Parking,2,2,1.0
2013-12,E06000008,Environmental Health,20,11,1.8181818181818181
2013-12,E06000008,Other,2,2,1.0
2013-12,E06000008,Public Space,1,1,1.0
2013-12,E06000008,Road Safety & Defects,36,26,1.3846153846153846
2013-12,E06000008,Vehicles,1,1,1.0
2013-12,E06000009,Environmental Health,2,1,2.0
2013-12,E06000009,Other,4,4,1.0
2013-12,E06000009,Road Safety & Defects,2,2,1.0
2013-12,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000010,Road Safety & Defects,10,5,2.0
2013-12,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000011,Environmental Health,2,2,1.0
2013-12,E06000011,Other,1,1,1.0
2013-12,E06000011,Road Safety & Defects,6,3,2.0
2013-12,E06000012,Other,3,2,1.5
2013-12,E06000013,Environmental Health,1,1,1.0
2013-12,E06000013,Road Safety & Defects,1,1,1.0
2013-12,E06000014,Environmental Health,1,1,1.0
2013-12,E06000014,Road Safety & Defects,6,5,1.2
2013-12,E06000015,Environmental Disruptions,1,1,1.0
2013-12,E06000015,Other,2,2,1.0
2013-12,E06000016,Road Safety & Defects,3,3,1.0
2013-12,E06000017,Road Safety & Defects,6,1,6.0
2013-12,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000018,Environmental Disruptions,3,2,1.5
2013-12,E06000018,Environmental Health,7,5,1.4
2013-12,E06000018,Incivilities,3,2,1.5
2013-12,E06000018,Other,1,1,1.0
2013-12,E06000018,Road Safety & Defects,7,3,2.3333333333333335
2013-12,E06000019,Environmental Health,1,1,1.0
2013-12,E06000019,Incivilities,1,1,1.0
2013-12,E06000019,Road Safety & Defects,20,10,2.0
2013-12,E06000019,Vehicles,1,1,1.0
2013-12,E06000020,Environmental Health,1,1,1.0
2013-12,E06000020,Road Safety & Defects,4,4,1.0
2013-12,E06000020,Vehicles,1,1,1.0
2013-12,E06000021,Environmental Disruptions,2,2,1.0
2013-12,E06000021,Environmental Health,6,5,1.2
2013-12,E06000021,Other,5,3,1.6666666666666667
2013-12,E06000021,Road Safety & Defects,18,10,1.8
2013-12,E06000022,Environmental Health,3,3,1.0
2013-12,E06000022,Road Safety & Defects,18,12,1.5
2013-12,E06000023,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000023,Environmental Disruptions,3,3,1.0
2013-12,E06000023,Environmental Health,13,11,1.1818181818181819
2013-12,E06000023,Other,4,4,1.0
2013-12,E06000023,Road Safety & Defects,33,22,1.5
2013-12,E06000024,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000024,Environmental Health,1,1,1.0
2013-12,E06000024,Road Safety & Defects,13,11,1.1818181818181819
2013-12,E06000024,Vehicles,2,1,2.0
2013-12,E06000025,Environmental Health,2,2,1.0
2013-12,E06000025,Other,1,1,1.0
2013-12,E06000025,Road Safety & Defects,5,5,1.0
2013-12,E06000026,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000026,Environmental Disruptions,1,1,1.0
2013-12,E06000026,Environmental Health,3,3,1.0
2013-12,E06000026,Other,1,1,1.0
2013-12,E06000026,Road Safety & Defects,18,8,2.25
2013-12,E06000027,Road Safety & Defects,9,5,1.8
2013-12,E06000028,Other,1,1,1.0
2013-12,E06000028,Road Safety & Defects,18,10,1.8
2013-12,E06000029,Environmental Health,1,1,1.0
2013-12,E06000029,Road Safety & Defects,2,2,1.0
2013-12,E06000030,Environmental Health,2,1,2.0
2013-12,E06000030,Road Safety & Defects,9,7,1.2857142857142858
2013-12,E06000030,Vehicles,1,1,1.0
2013-12,E06000031,Abandoned Vehicles & Parking,2,1,2.0
2013-12,E06000031,Environmental Disruptions,1,1,1.0
2013-12,E06000031,Environmental Health,24,13,1.8461538461538463
2013-12,E06000031,Incivilities,4,3,1.3333333333333333
2013-12,E06000031,Road Safety & Defects,27,18,1.5
2013-12,E06000032,Abandoned Vehicles & Parking,2,2,1.0
2013-12,E06000032,Environmental Health,15,5,3.0
2013-12,E06000032,Other,7,4,1.75
2013-12,E06000032,Road Safety & Defects,14,5,2.8
2013-12,E06000032,Vehicles,1,1,1.0
2013-12,E06000033,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000033,Environmental Disruptions,1,1,1.0
2013-12,E06000033,Other,12,4,3.0
2013-12,E06000034,Environmental Disruptions,3,1,3.0
2013-12,E06000034,Environmental Health,2,2,1.0
2013-12,E06000034,Other,2,1,2.0
2013-12,E06000034,Road Safety & Defects,7,6,1.1666666666666667
2013-12,E06000035,Road Safety & Defects,6,5,1.2
2013-12,E06000035,Vehicles,2,2,1.0
2013-12,E06000036,Environmental Health,2,1,2.0
2013-12,E06000036,Incivilities,2,1,2.0
2013-12,E06000036,Other,2,1,2.0
2013-12,E06000036,Road Safety & Defects,6,5,1.2
2013-12,E06000037,,1,1,1.0
2013-12,E06000037,Public Space,1,1,1.0
2013-12,E06000037,Road Safety & Defects,8,7,1.1428571428571428
2013-12,E06000038,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000038,Environmental Disruptions,3,1,3.0
2013-12,E06000038,Environmental Health,13,7,1.8571428571428572
2013-12,E06000038,Incivilities,1,1,1.0
2013-12,E06000038,Other,4,1,4.0
2013-12,E06000038,Road Safety & Defects,23,13,1.7692307692307692
2013-12,E06000039,Environmental Health,1,1,1.0
2013-12,E06000039,Public Space,2,1,2.0
2013-12,E06000039,Road Safety & Defects,3,3,1.0
2013-12,E06000039,Vehicles,1,1,1.0
2013-12,E06000040,Road Safety & Defects,7,7,1.0
2013-12,E06000040,Vehicles,1,1,1.0
2013-12,E06000041,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000041,Environmental Disruptions,2,2,1.0
2013-12,E06000041,Environmental Health,2,2,1.0
2013-12,E06000041,Incivilities,2,1,2.0
2013-12,E06000041,Other,3,3,1.0
2013-12,E06000041,Road Safety & Defects,19,12,1.5833333333333333
2013-12,E06000041,Vehicles,1,1,1.0
2013-12,E06000042,Environmental Health,2,2,1.0
2013-12,E06000042,Road Safety & Defects,13,10,1.3
2013-12,E06000042,Vehicles,1,1,1.0
2013-12,E06000043,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000043,Environmental Disruptions,2,2,1.0
2013-12,E06000043,Environmental Health,5,4,1.25
2013-12,E06000043,Incivilities,3,2,1.5
2013-12,E06000043,Other,5,5,1.0
2013-12,E06000043,Road Safety & Defects,13,10,1.3
2013-12,E06000044,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000044,Environmental Disruptions,1,1,1.0
2013-12,E06000044,Environmental Health,1,1,1.0
2013-12,E06000044,Incivilities,1,1,1.0
2013-12,E06000044,Road Safety & Defects,3,2,1.5
2013-12,E06000045,Abandoned Vehicles & Parking,4,4,1.0
2013-12,E06000045,Environmental Disruptions,1,1,1.0
2013-12,E06000045,Environmental Health,11,9,1.2222222222222223
2013-12,E06000045,Incivilities,4,1,4.0
2013-12,E06000045,Other,4,3,1.3333333333333333
2013-12,E06000045,Road Safety & Defects,22,15,1.4666666666666666
2013-12,E06000046,Environmental Health,4,2,2.0
2013-12,E06000046,Other,2,2,1.0
2013-12,E06000046,Road Safety & Defects,10,5,2.0
2013-12,E06000046,Vehicles,1,1,1.0
2013-12,E06000047,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000047,Environmental Disruptions,1,1,1.0
2013-12,E06000047,Environmental Health,7,3,2.3333333333333335
2013-12,E06000047,Other,3,2,1.5
2013-12,E06000047,Road Safety & Defects,22,18,1.2222222222222223
2013-12,E06000049,Environmental Health,8,6,1.3333333333333333
2013-12,E06000049,Incivilities,1,1,1.0
2013-12,E06000049,Other,4,3,1.3333333333333333
2013-12,E06000049,Road Safety & Defects,30,18,1.6666666666666667
2013-12,E06000050,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000050,Environmental Health,9,3,3.0
2013-12,E06000050,Other,1,1,1.0
2013-12,E06000050,Road Safety & Defects,11,9,1.2222222222222223
2013-12,E06000051,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000051,Environmental Health,2,2,1.0
2013-12,E06000051,Other,1,1,1.0
2013-12,E06000051,Road Safety & Defects,3,3,1.0
2013-12,E06000052,Access,1,1,1.0
2013-12,E06000052,Environmental Disruptions,2,2,1.0
2013-12,E06000052,Environmental Health,2,2,1.0
2013-12,E06000052,Incivilities,2,2,1.0
2013-12,E06000052,Other,1,1,1.0
2013-12,E06000052,Road Safety & Defects,26,15,1.7333333333333334
2013-12,E06000054,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E06000054,Environmental Health,7,3,2.3333333333333335
2013-12,E06000054,Road Safety & Defects,51,37,1.3783783783783783
2013-12,E06000055,Environmental Disruptions,1,1,1.0
2013-12,E06000055,Environmental Health,1,1,1.0
2013-12,E06000055,Road Safety & Defects,6,4,1.5
2013-12,E06000056,Environmental Disruptions,3,3,1.0
2013-12,E06000056,Environmental Health,4,4,1.0
2013-12,E06000056,Other,2,2,1.0
2013-12,E06000056,Road Safety & Defects,21,16,1.3125
2013-12,E06000057,Environmental Disruptions,2,2,1.0
2013-12,E06000057,Other,4,4,1.0
2013-12,E06000057,Road Safety & Defects,17,12,1.4166666666666667
2013-12,E07000004,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E07000004,Environmental Disruptions,1,1,1.0
2013-12,E07000004,Environmental Health,2,2,1.0
2013-12,E07000004,Public Space,1,1,1.0
2013-12,E07000004,Road Safety & Defects,22,13,1.6923076923076923
2013-12,E07000005,Environmental Health,5,3,1.6666666666666667
2013-12,E07000005,Incivilities,1,1,1.0
2013-12,E07000005,Road Safety & Defects,15,11,1.3636363636363635
2013-12,E07000006,Environmental Health,1,1,1.0
2013-12,E07000006,Road Safety & Defects,20,10,2.0
2013-12,E07000007,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E07000007,Environmental Health,1,1,1.0
2013-12,E07000007,Incivilities,1,1,1.0
2013-12,E07000007,Other,1,1,1.0
2013-12,E07000007,Road Safety & Defects,27,20,1.35
2013-12,E07000007,Vehicles,1,1,1.0
2013-12,E07000008,Environmental Disruptions,1,1,1.0
2013-12,E07000008,Environmental Health,5,2,2.5
2013-12,E07000008,Incivilities,7,2,3.5
2013-12,E07000008,Other,2,2,1.0
2013-12,E07000008,Public Space,1,1,1.0
2013-12,E07000008,Road Safety & Defects,36,21,1.7142857142857142
2013-12,E07000008,Vehicles,1,1,1.0
2013-12,E07000009,Environmental Disruptions,1,1,1.0
2013-12,E07000009,Road Safety & Defects,7,6,1.1666666666666667
2013-12,E07000010,Road Safety & Defects,3,3,1.0
2013-12,E07000011,Abandoned Vehicles & Parking,1,1,1.0
2013-12,E07000011,Environmental Health,2,2,1.0
2013-12,E07000011,Road Safety & Defects,18,9,2.0
2013-12,E07000012,Environmental Disruptions,2,2,1.0
2013-12,E07000012,Environmental Health,3,3,1.0
2013-12,E07000012,Incivilities,1,1,1.0
2013-12,E07000012,Road Safety & Defects,22,20,1.1
2013-12,E07000026,Road Safety & Defects,2,1,2.0
2013-12,E07000027,Environmental Disruptions,1,1,1.0
2013-12,E07000027,Environmental Health,1,1,1.0
2013-12,E07000027,Road Safety & Defects,8,5,1.6
2013-12,E07000028,Road Safety & Defects,6,6,1.0
2013-12,E07000029,Environmental Disruptions,1,1,1.0
2013-12,E07000029,Environmental Health,2,1,2.0
