period,LAD,SHEF_C,report_count,user_count,average
2017-11,E06000001,Abandoned Vehicles & Parking,2,1,2.0
2017-11,E06000001,Environmental Disruptions,1,1,1.0
2017-11,E06000001,Environmental Health,8,7,1.1428571428571428
2017-11,E06000001,Incivilities,2,1,2.0
2017-11,E06000001,Other,5,4,1.25
2017-11,E06000001,Public Space,1,1,1.0
2017-11,E06000001,Road Safety & Defects,14,8,1.75
2017-11,E06000002,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000002,Environmental Disruptions,1,1,1.0
2017-11,E06000002,Environmental Health,1,1,1.0
2017-11,E06000002,Road Safety & Defects,12,7,1.7142857142857142
2017-11,E06000003,Abandoned Vehicles & Parking,2,2,1.0
2017-11,E06000003,Environmental Health,1,1,1.0
2017-11,E06000003,Other,2,2,1.0
2017-11,E06000003,Public Space,1,1,1.0
2017-11,E06000003,Road Safety & Defects,5,5,1.0
2017-11,E06000004,Abandoned Vehicles & Parking,2,2,1.0
2017-11,E06000004,Environmental Disruptions,3,3,1.0
2017-11,E06000004,Environmental Health,22,9,2.4444444444444446
2017-11,E06000004,Incivilities,1,1,1.0
2017-11,E06000004,Other,6,5,1.2
2017-11,E06000004,Road Safety & Defects,18,17,1.0588235294117647
2017-11,E06000004,Vehicles,3,3,1.0
2017-11,E06000005,Environmental Health,5,4,1.25
2017-11,E06000005,Road Safety & Defects,2,1,2.0
2017-11,E06000005,Vehicles,1,1,1.0
2017-11,E06000006,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000006,Environmental Disruptions,1,1,1.0
2017-11,E06000006,Environmental Health,7,6,1.1666666666666667
2017-11,E06000006,Road Safety & Defects,6,5,1.2
2017-11,E06000007,Environmental Disruptions,1,1,1.0
2017-11,E06000007,Environmental Health,3,3,1.0
2017-11,E06000007,Road Safety & Defects,8,8,1.0
2017-11,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000008,Environmental Disruptions,2,2,1.0
2017-11,E06000008,Environmental Health,6,6,1.0
2017-11,E06000008,Other,1,1,1.0
2017-11,E06000008,Road Safety & Defects,21,7,3.0
2017-11,E06000008,Vehicles,3,3,1.0
2017-11,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000009,Environmental Health,2,2,1.0
2017-11,E06000009,Public Space,1,1,1.0
2017-11,E06000009,Road Safety & Defects,8,6,1.3333333333333333
2017-11,E06000009,Vehicles,1,1,1.0
2017-11,E06000010,Environmental Health,25,11,2.272727272727273
2017-11,E06000010,Incivilities,16,1,16.0
2017-11,E06000010,Other,4,4,1.0
2017-11,E06000010,Road Safety & Defects,111,9,12.333333333333334
2017-11,E06000010,Vehicles,3,3,1.0
2017-11,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000011,Environmental Health,1,1,1.0
2017-11,E06000011,Other,1,1,1.0
2017-11,E06000011,Road Safety & Defects,2,2,1.0
2017-11,E06000012,Environmental Health,2,2,1.0
2017-11,E06000012,Road Safety & Defects,2,2,1.0
2017-11,E06000013,Environmental Health,2,2,1.0
2017-11,E06000013,Other,2,1,2.0
2017-11,E06000013,Road Safety & Defects,3,3,1.0
2017-11,E06000014,Environmental Health,2,2,1.0
2017-11,E06000014,Other,2,2,1.0
2017-11,E06000014,Road Safety & Defects,7,5,1.4
2017-11,E06000015,Environmental Disruptions,2,2,1.0
2017-11,E06000015,Environmental Health,6,6,1.0
2017-11,E06000015,Other,1,1,1.0
2017-11,E06000015,Road Safety & Defects,6,4,1.5
2017-11,E06000016,Abandoned Vehicles & Parking,5,3,1.6666666666666667
2017-11,E06000016,Environmental Health,8,7,1.1428571428571428
2017-11,E06000016,Incivilities,1,1,1.0
2017-11,E06000016,Other,2,2,1.0
2017-11,E06000016,Road Safety & Defects,6,6,1.0
2017-11,E06000016,Vehicles,2,2,1.0
2017-11,E06000017,Environmental Health,2,2,1.0
2017-11,E06000017,Other,1,1,1.0
2017-11,E06000017,Road Safety & Defects,7,3,2.3333333333333335
2017-11,E06000018,Abandoned Vehicles & Parking,6,5,1.2
2017-11,E06000018,Environmental Health,12,4,3.0
2017-11,E06000018,Public Space,1,1,1.0
2017-11,E06000018,Road Safety & Defects,8,6,1.3333333333333333
2017-11,E06000018,Vehicles,1,1,1.0
2017-11,E06000019,Environmental Disruptions,1,1,1.0
2017-11,E06000019,Environmental Health,4,3,1.3333333333333333
2017-11,E06000019,Other,1,1,1.0
2017-11,E06000019,Road Safety & Defects,11,8,1.375
2017-11,E06000019,Vehicles,1,1,1.0
2017-11,E06000020,Road Safety & Defects,2,2,1.0
2017-11,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000021,Environmental Disruptions,1,1,1.0
2017-11,E06000021,Environmental Health,11,8,1.375
2017-11,E06000021,Public Space,1,1,1.0
2017-11,E06000021,Road Safety & Defects,12,11,1.0909090909090908
2017-11,E06000021,Vehicles,2,2,1.0
2017-11,E06000022,Abandoned Vehicles & Parking,1,1,1.0
2017-11,E06000022,Environmental Disruptions,6,3,2.0
2017-11,E06000022,Environmental Health,9,9,1.0
2017-11,E06000022,Other,1,1,1.0
2017-11,E06000022,Public Space,1,1,1.0
