period,LAD,SHEF_C,report_count,user_count,average
2007-10,E06000003,Road Safety & Defects,2,2,1.0
2007-10,E06000004,Road Safety & Defects,1,1,1.0
2007-10,E06000006,Environmental Health,2,2,1.0
2007-10,E06000007,Road Safety & Defects,1,1,1.0
2007-10,E06000008,Environmental Health,1,1,1.0
2007-10,E06000008,Road Safety & Defects,1,1,1.0
2007-10,E06000009,Environmental Health,1,1,1.0
2007-10,E06000009,Other,1,1,1.0
2007-10,E06000010,Road Safety & Defects,1,1,1.0
2007-10,E06000011,Environmental Health,1,1,1.0
2007-10,E06000014,Environmental Health,1,1,1.0
2007-10,E06000015,Vehicles,1,1,1.0
2007-10,E06000016,Road Safety & Defects,1,1,1.0
2007-10,E06000016,Vehicles,2,1,2.0
2007-10,E06000018,Environmental Health,7,2,3.5
2007-10,E06000018,Other,1,1,1.0
2007-10,E06000018,Road Safety & Defects,11,3,3.6666666666666665
2007-10,E06000018,Vehicles,1,1,1.0
2007-10,E06000019,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E06000019,Environmental Health,4,4,1.0
2007-10,E06000019,Incivilities,3,3,1.0
2007-10,E06000019,Other,1,1,1.0
2007-10,E06000019,Road Safety & Defects,4,2,2.0
2007-10,E06000019,Vehicles,1,1,1.0
2007-10,E06000020,Environmental Disruptions,1,1,1.0
2007-10,E06000020,Other,1,1,1.0
2007-10,E06000020,Vehicles,1,1,1.0
2007-10,E06000021,Environmental Health,1,1,1.0
2007-10,E06000022,Environmental Disruptions,1,1,1.0
2007-10,E06000022,Environmental Health,2,2,1.0
2007-10,E06000022,Road Safety & Defects,1,1,1.0
2007-10,E06000023,Environmental Disruptions,2,1,2.0
2007-10,E06000023,Environmental Health,6,5,1.2
2007-10,E06000023,Other,1,1,1.0
2007-10,E06000023,Road Safety & Defects,4,3,1.3333333333333333
2007-10,E06000023,Vehicles,3,3,1.0
2007-10,E06000024,Road Safety & Defects,2,2,1.0
2007-10,E06000025,Road Safety & Defects,1,1,1.0
2007-10,E06000026,Road Safety & Defects,1,1,1.0
2007-10,E06000027,Environmental Disruptions,1,1,1.0
2007-10,E06000027,Road Safety & Defects,1,1,1.0
2007-10,E06000028,Environmental Health,1,1,1.0
2007-10,E06000030,Environmental Health,1,1,1.0
2007-10,E06000030,Incivilities,1,1,1.0
2007-10,E06000031,Abandoned Vehicles & Parking,2,2,1.0
2007-10,E06000031,Environmental Disruptions,1,1,1.0
2007-10,E06000031,Environmental Health,6,3,2.0
2007-10,E06000031,Incivilities,4,1,4.0
2007-10,E06000031,Other,5,5,1.0
2007-10,E06000031,Road Safety & Defects,5,5,1.0
2007-10,E06000035,Road Safety & Defects,1,1,1.0
2007-10,E06000035,Vehicles,1,1,1.0
2007-10,E06000036,Environmental Health,2,2,1.0
2007-10,E06000036,Road Safety & Defects,1,1,1.0
2007-10,E06000038,Environmental Health,1,1,1.0
2007-10,E06000038,Incivilities,1,1,1.0
2007-10,E06000038,Other,2,1,2.0
2007-10,E06000038,Road Safety & Defects,2,1,2.0
2007-10,E06000039,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E06000040,Incivilities,1,1,1.0
2007-10,E06000041,Incivilities,1,1,1.0
2007-10,E06000041,Public Space,1,1,1.0
2007-10,E06000041,Road Safety & Defects,1,1,1.0
2007-10,E06000042,Abandoned Vehicles & Parking,2,2,1.0
2007-10,E06000042,Environmental Disruptions,2,2,1.0
2007-10,E06000042,Environmental Health,3,1,3.0
2007-10,E06000042,Road Safety & Defects,2,2,1.0
2007-10,E06000042,Vehicles,1,1,1.0
2007-10,E06000043,Environmental Health,3,3,1.0
2007-10,E06000043,Other,1,1,1.0
2007-10,E06000043,Road Safety & Defects,1,1,1.0
2007-10,E06000043,Vehicles,1,1,1.0
2007-10,E06000044,Incivilities,1,1,1.0
2007-10,E06000046,Other,1,1,1.0
2007-10,E06000047,Environmental Health,1,1,1.0
2007-10,E06000049,Road Safety & Defects,2,1,2.0
2007-10,E06000050,Environmental Health,1,1,1.0
2007-10,E06000050,Road Safety & Defects,1,1,1.0
2007-10,E06000051,Environmental Health,2,1,2.0
2007-10,E06000051,Other,1,1,1.0
2007-10,E06000051,Road Safety & Defects,1,1,1.0
2007-10,E06000052,Environmental Health,1,1,1.0
2007-10,E06000052,Other,1,1,1.0
2007-10,E06000052,Road Safety & Defects,4,4,1.0
2007-10,E06000052,Vehicles,1,1,1.0
2007-10,E06000054,Other,1,1,1.0
2007-10,E06000054,Road Safety & Defects,3,3,1.0
2007-10,E06000055,Environmental Health,1,1,1.0
2007-10,E06000055,Road Safety & Defects,1,1,1.0
2007-10,E06000056,Abandoned Vehicles & Parking,2,2,1.0
2007-10,E06000056,Environmental Health,1,1,1.0
2007-10,E06000056,Other,1,1,1.0
2007-10,E06000057,Environmental Health,1,1,1.0
2007-10,E06000057,Public Space,1,1,1.0
2007-10,E06000057,Road Safety & Defects,2,2,1.0
2007-10,E06000057,Vehicles,1,1,1.0
2007-10,E07000004,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000004,Environmental Health,1,1,1.0
2007-10,E07000004,Road Safety & Defects,5,1,5.0
2007-10,E07000006,Public Space,1,1,1.0
2007-10,E07000006,Road Safety & Defects,1,1,1.0
2007-10,E07000007,Environmental Health,1,1,1.0
2007-10,E07000007,Incivilities,3,1,3.0
2007-10,E07000007,Road Safety & Defects,2,2,1.0
2007-10,E07000007,Vehicles,1,1,1.0
2007-10,E07000008,Environmental Health,1,1,1.0
2007-10,E07000008,Road Safety & Defects,4,3,1.3333333333333333
2007-10,E07000008,Vehicles,1,1,1.0
2007-10,E07000010,Environmental Health,1,1,1.0
2007-10,E07000010,Vehicles,1,1,1.0
2007-10,E07000011,Environmental Disruptions,1,1,1.0
2007-10,E07000011,Environmental Health,2,2,1.0
2007-10,E07000011,Road Safety & Defects,1,1,1.0
2007-10,E07000011,Vehicles,1,1,1.0
2007-10,E07000012,Environmental Disruptions,1,1,1.0
2007-10,E07000012,Environmental Health,1,1,1.0
2007-10,E07000012,Other,2,2,1.0
2007-10,E07000012,Road Safety & Defects,11,8,1.375
2007-10,E07000026,Environmental Health,1,1,1.0
2007-10,E07000026,Incivilities,1,1,1.0
2007-10,E07000026,Other,2,1,2.0
2007-10,E07000026,Road Safety & Defects,1,1,1.0
2007-10,E07000033,Public Space,1,1,1.0
2007-10,E07000034,Road Safety & Defects,1,1,1.0
2007-10,E07000036,Environmental Health,1,1,1.0
2007-10,E07000039,Environmental Health,2,2,1.0
2007-10,E07000040,Environmental Health,9,5,1.8
2007-10,E07000041,Environmental Health,1,1,1.0
2007-10,E07000041,Road Safety & Defects,1,1,1.0
2007-10,E07000045,Road Safety & Defects,2,1,2.0
2007-10,E07000046,Vehicles,1,1,1.0
2007-10,E07000049,Vehicles,1,1,1.0
2007-10,E07000051,Road Safety & Defects,2,2,1.0
2007-10,E07000052,Environmental Disruptions,1,1,1.0
2007-10,E07000052,Road Safety & Defects,1,1,1.0
2007-10,E07000063,Vehicles,1,1,1.0
2007-10,E07000066,Incivilities,1,1,1.0
2007-10,E07000067,Environmental Health,1,1,1.0
2007-10,E07000067,Other,2,2,1.0
2007-10,E07000067,Public Space,1,1,1.0
2007-10,E07000067,Road Safety & Defects,1,1,1.0
2007-10,E07000068,Road Safety & Defects,1,1,1.0
2007-10,E07000070,Road Safety & Defects,2,1,2.0
2007-10,E07000072,Environmental Health,1,1,1.0
2007-10,E07000072,Road Safety & Defects,8,3,2.6666666666666665
2007-10,E07000078,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000078,Environmental Health,2,2,1.0
2007-10,E07000078,Other,1,1,1.0
2007-10,E07000078,Road Safety & Defects,14,11,1.2727272727272727
2007-10,E07000080,Environmental Health,2,2,1.0
2007-10,E07000081,Environmental Disruptions,1,1,1.0
2007-10,E07000084,Environmental Health,1,1,1.0
2007-10,E07000084,Vehicles,1,1,1.0
2007-10,E07000085,Road Safety & Defects,1,1,1.0
2007-10,E07000086,Road Safety & Defects,1,1,1.0
2007-10,E07000091,Environmental Health,1,1,1.0
2007-10,E07000095,Road Safety & Defects,1,1,1.0
2007-10,E07000096,Incivilities,2,1,2.0
2007-10,E07000096,Road Safety & Defects,1,1,1.0
2007-10,E07000098,Vehicles,1,1,1.0
2007-10,E07000099,Environmental Health,2,2,1.0
2007-10,E07000099,Other,1,1,1.0
2007-10,E07000099,Vehicles,1,1,1.0
2007-10,E07000102,Road Safety & Defects,1,1,1.0
2007-10,E07000103,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000106,Environmental Disruptions,1,1,1.0
2007-10,E07000106,Road Safety & Defects,9,4,2.25
2007-10,E07000107,Road Safety & Defects,1,1,1.0
2007-10,E07000110,Abandoned Vehicles & Parking,2,1,2.0
2007-10,E07000110,Other,1,1,1.0
2007-10,E07000111,Road Safety & Defects,1,1,1.0
2007-10,E07000114,Environmental Health,3,2,1.5
2007-10,E07000114,Incivilities,1,1,1.0
2007-10,E07000114,Other,2,1,2.0
2007-10,E07000116,Environmental Health,1,1,1.0
2007-10,E07000116,Road Safety & Defects,2,2,1.0
2007-10,E07000120,Other,1,1,1.0
2007-10,E07000120,Road Safety & Defects,1,1,1.0
2007-10,E07000121,Road Safety & Defects,1,1,1.0
2007-10,E07000122,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000122,Road Safety & Defects,1,1,1.0
2007-10,E07000122,Vehicles,1,1,1.0
2007-10,E07000124,Environmental Health,1,1,1.0
2007-10,E07000128,Other,1,1,1.0
2007-10,E07000129,Environmental Health,1,1,1.0
2007-10,E07000135,Environmental Health,1,1,1.0
2007-10,E07000137,Road Safety & Defects,2,1,2.0
2007-10,E07000139,Public Space,2,2,1.0
2007-10,E07000141,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000141,Other,1,1,1.0
2007-10,E07000141,Road Safety & Defects,1,1,1.0
2007-10,E07000144,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000144,Road Safety & Defects,2,2,1.0
2007-10,E07000145,Environmental Health,18,5,3.6
2007-10,E07000145,Other,1,1,1.0
2007-10,E07000145,Road Safety & Defects,4,3,1.3333333333333333
2007-10,E07000146,Other,1,1,1.0
2007-10,E07000146,Road Safety & Defects,1,1,1.0
2007-10,E07000147,Environmental Disruptions,1,1,1.0
2007-10,E07000147,Environmental Health,3,2,1.5
2007-10,E07000148,Road Safety & Defects,1,1,1.0
2007-10,E07000151,Environmental Disruptions,1,1,1.0
2007-10,E07000152,Environmental Disruptions,1,1,1.0
2007-10,E07000153,Public Space,2,1,2.0
2007-10,E07000153,Road Safety & Defects,1,1,1.0
2007-10,E07000154,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000154,Environmental Health,1,1,1.0
2007-10,E07000155,Road Safety & Defects,1,1,1.0
2007-10,E07000165,Other,1,1,1.0
2007-10,E07000166,Environmental Health,2,1,2.0
2007-10,E07000168,Vehicles,1,1,1.0
2007-10,E07000169,Environmental Health,1,1,1.0
2007-10,E07000169,Public Space,1,1,1.0
2007-10,E07000169,Road Safety & Defects,1,1,1.0
2007-10,E07000170,Environmental Disruptions,1,1,1.0
2007-10,E07000171,Road Safety & Defects,1,1,1.0
2007-10,E07000172,Incivilities,9,1,9.0
2007-10,E07000172,Road Safety & Defects,1,1,1.0
2007-10,E07000173,Environmental Health,1,1,1.0
2007-10,E07000178,Environmental Health,3,2,1.5
2007-10,E07000178,Other,5,2,2.5
2007-10,E07000178,Road Safety & Defects,4,4,1.0
2007-10,E07000178,Vehicles,1,1,1.0
2007-10,E07000179,Road Safety & Defects,4,2,2.0
2007-10,E07000188,Road Safety & Defects,1,1,1.0
2007-10,E07000189,Environmental Health,2,2,1.0
2007-10,E07000198,Environmental Health,1,1,1.0
2007-10,E07000202,Environmental Health,5,2,2.5
2007-10,E07000202,Incivilities,1,1,1.0
2007-10,E07000202,Road Safety & Defects,5,2,2.5
2007-10,E07000205,Environmental Health,1,1,1.0
2007-10,E07000206,Environmental Health,1,1,1.0
2007-10,E07000207,Environmental Health,3,3,1.0
2007-10,E07000208,Environmental Health,2,2,1.0
2007-10,E07000208,Road Safety & Defects,1,1,1.0
2007-10,E07000209,Road Safety & Defects,2,2,1.0
2007-10,E07000210,Road Safety & Defects,1,1,1.0
2007-10,E07000215,Environmental Health,2,1,2.0
2007-10,E07000215,Vehicles,1,1,1.0
2007-10,E07000216,Abandoned Vehicles & Parking,1,1,1.0
2007-10,E07000216,Environmental Health,1,1,1.0
2007-10,E07000216,Road Safety & Defects,1,1,1.0
2007-10,E07000216,Vehicles,1,1,1.0
2007-10,E07000217,Environmental Health,1,1,1.0
2007-10,E07000217,Road Safety & Defects,1,1,1.0
2007-10,E07000219,Environmental Health,1,1,1.0
2007-10,E07000221,Road Safety & Defects,2,1,2.0
