period,LAD,SHEF_C,report_count,user_count,average
2017-12,E06000001,Abandoned Vehicles & Parking,3,3,1.0
2017-12,E06000001,Environmental Disruptions,1,1,1.0
2017-12,E06000001,Environmental Health,3,3,1.0
2017-12,E06000001,Incivilities,2,1,2.0
2017-12,E06000001,Other,3,3,1.0
2017-12,E06000001,Road Safety & Defects,5,5,1.0
2017-12,E06000002,Abandoned Vehicles & Parking,3,3,1.0
2017-12,E06000002,Environmental Disruptions,1,1,1.0
2017-12,E06000002,Environmental Health,1,1,1.0
2017-12,E06000002,Incivilities,3,1,3.0
2017-12,E06000002,Other,15,3,5.0
2017-12,E06000002,Road Safety & Defects,26,8,3.25
2017-12,E06000002,Vehicles,3,3,1.0
2017-12,E06000003,Abandoned Vehicles & Parking,1,1,1.0
2017-12,E06000003,Environmental Health,1,1,1.0
2017-12,E06000003,Other,1,1,1.0
2017-12,E06000003,Road Safety & Defects,1,1,1.0
2017-12,E06000003,Vehicles,1,1,1.0
2017-12,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2017-12,E06000004,Environmental Disruptions,1,1,1.0
2017-12,E06000004,Environmental Health,11,6,1.8333333333333333
2017-12,E06000004,Other,4,4,1.0
2017-12,E06000004,Road Safety & Defects,20,15,1.3333333333333333
2017-12,E06000004,Vehicles,1,1,1.0
2017-12,E06000005,Environmental Health,3,1,3.0
2017-12,E06000005,Road Safety & Defects,5,3,1.6666666666666667
2017-12,E06000006,Environmental Health,3,3,1.0
2017-12,E06000006,Other,2,2,1.0
2017-12,E06000006,Road Safety & Defects,4,4,1.0
2017-12,E06000006,Vehicles,2,2,1.0
2017-12,E06000007,Abandoned Vehicles & Parking,1,1,1.0
2017-12,E06000007,Environmental Disruptions,2,1,2.0
2017-12,E06000007,Environmental Health,1,1,1.0
2017-12,E06000007,Road Safety & Defects,9,6,1.5
2017-12,E06000008,Environmental Health,8,5,1.6
2017-12,E06000008,Other,2,2,1.0
2017-12,E06000008,Road Safety & Defects,28,9,3.111111111111111
2017-12,E06000009,Environmental Health,2,2,1.0
2017-12,E06000009,Other,1,1,1.0
