period,LAD,SHEF_C,report_count,user_count,average
2014-10,E06000001,Road Safety & Defects,1,1,1.0
2014-10,E06000002,Environmental Disruptions,1,1,1.0
2014-10,E06000002,Environmental Health,1,1,1.0
2014-10,E06000002,Other,2,2,1.0
2014-10,E06000002,Road Safety & Defects,2,1,2.0
2014-10,E06000002,Vehicles,1,1,1.0
2014-10,E06000004,Abandoned Vehicles & Parking,3,3,1.0
2014-10,E06000004,Environmental Health,1,1,1.0
2014-10,E06000004,Incivilities,1,1,1.0
2014-10,E06000004,Other,1,1,1.0
2014-10,E06000004,Road Safety & Defects,11,10,1.1
2014-10,E06000004,Vehicles,2,2,1.0
2014-10,E06000005,Environmental Health,3,3,1.0
2014-10,E06000005,Road Safety & Defects,4,3,1.3333333333333333
2014-10,E06000006,Abandoned Vehicles & Parking,1,1,1.0
2014-10,E06000006,Environmental Disruptions,2,2,1.0
2014-10,E06000006,Environmental Health,2,2,1.0
2014-10,E06000006,Other,1,1,1.0
2014-10,E06000006,Road Safety & Defects,2,2,1.0
2014-10,E06000007,Environmental Disruptions,1,1,1.0
2014-10,E06000007,Environmental Health,1,1,1.0
2014-10,E06000007,Road Safety & Defects,7,6,1.1666666666666667
2014-10,E06000007,Vehicles,1,1,1.0
2014-10,E06000008,Environmental Health,7,6,1.1666666666666667
2014-10,E06000008,Incivilities,1,1,1.0
2014-10,E06000008,Road Safety & Defects,16,14,1.1428571428571428
2014-10,E06000009,Environmental Health,3,3,1.0
2014-10,E06000009,Other,1,1,1.0
2014-10,E06000009,Road Safety & Defects,8,6,1.3333333333333333
2014-10,E06000009,Vehicles,1,1,1.0
2014-10,E06000010,Environmental Disruptions,1,1,1.0
2014-10,E06000010,Environmental Health,7,4,1.75
2014-10,E06000010,Other,1,1,1.0
2014-10,E06000010,Road Safety & Defects,40,7,5.714285714285714
2014-10,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2014-10,E06000011,Environmental Disruptions,3,3,1.0
2014-10,E06000011,Environmental Health,11,5,2.2
2014-10,E06000011,Incivilities,4,2,2.0
2014-10,E06000011,Other,4,3,1.3333333333333333
