lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000001,C1,2,2,1.0
E06000017,C1,2,2,1.0
E06000022,C1,2,2,1.0
E06000023,C1,16,14,1.1428571428571428
E06000037,C1,12,9,1.3333333333333333
E06000051,C1,1,1,1.0
E06000058,C1,1,1,1.0
E06000060,C1,1,1,1.0
E07000062,C1,2,2,1.0
E07000063,C1,2,2,1.0
E07000064,C1,3,3,1.0
E07000065,C1,5,5,1.0
E07000066,C1,3,2,1.5
E07000070,C1,4,4,1.0
E07000071,C1,1,1,1.0
E07000073,C1,1,1,1.0
E07000074,C1,1,1,1.0
E07000075,C1,4,4,1.0
E07000083,C1,3,2,1.5
E07000088,C1,2,2,1.0
E07000089,C1,2,2,1.0
E07000096,C1,2,1,2.0
E07000098,C1,1,1,1.0
E07000102,C1,1,1,1.0
E07000143,C1,1,1,1.0
E07000144,C1,2,2,1.0
E07000145,C1,1,1,1.0
E07000146,C1,1,1,1.0
E07000147,C1,1,1,1.0
E07000149,C1,2,2,1.0
E07000177,C1,2,2,1.0
E07000179,C1,4,3,1.3333333333333333
E07000180,C1,8,6,1.3333333333333333
E07000181,C1,2,2,1.0
E07000202,C1,1,1,1.0
E07000207,C1,2,2,1.0
E07000209,C1,1,1,1.0
E07000210,C1,3,3,1.0
E07000212,C1,6,6,1.0
E07000213,C1,2,2,1.0
E07000216,C1,1,1,1.0
E07000218,C1,3,3,1.0
E07000219,C1,6,6,1.0
E07000220,C1,8,5,1.6
E07000221,C1,11,10,1.1
E07000222,C1,8,6,1.3333333333333333
E07000242,C1,2,2,1.0
E07000243,C1,3,3,1.0
E07000244,C1,6,4,1.5
E07000245,C1,2,1,2.0
E08000025,C1,1,1,1.0
E08000030,C1,3,1,3.0
E09000006,C1,27,23,1.173913043478261
E09000013,C1,1,1,1.0
E09000022,C1,1,1,1.0
W06000009,C1,1,1,1.0
W06000011,C1,2,1,2.0
E06000001,C2,1,1,1.0
E06000003,C2,1,1,1.0
E06000004,C2,2,2,1.0
E06000005,C2,1,1,1.0
E06000006,C2,1,1,1.0
E06000007,C2,4,4,1.0
E06000009,C2,1,1,1.0
E06000010,C2,6,6,1.0
E06000013,C2,2,2,1.0
E06000014,C2,2,2,1.0
E06000015,C2,3,3,1.0
E06000016,C2,1,1,1.0
E06000017,C2,1,1,1.0
E06000018,C2,2,2,1.0
E06000020,C2,1,1,1.0
E06000021,C2,1,1,1.0
E06000022,C2,10,9,1.1111111111111112
E06000023,C2,15,13,1.1538461538461537
E06000024,C2,2,2,1.0
E06000025,C2,6,6,1.0
E06000026,C2,3,2,1.5
E06000030,C2,1,1,1.0
E06000031,C2,1,1,1.0
E06000032,C2,2,2,1.0
E06000033,C2,1,1,1.0
E06000036,C2,2,2,1.0
E06000037,C2,2,2,1.0
E06000038,C2,1,1,1.0
E06000040,C2,1,1,1.0
E06000041,C2,6,3,2.0
E06000042,C2,5,5,1.0
E06000043,C2,4,4,1.0
E06000045,C2,11,10,1.1
E06000049,C2,5,5,1.0
E06000050,C2,1,1,1.0
E06000051,C2,2,2,1.0
E06000052,C2,5,4,1.25
E06000057,C2,1,1,1.0
E06000058,C2,1,1,1.0
E06000060,C2,57,45,1.2666666666666666
E07000008,C2,2,2,1.0
E07000032,C2,1,1,1.0
E07000033,C2,1,1,1.0
E07000034,C2,1,1,1.0
E07000035,C2,1,1,1.0
E07000036,C2,4,4,1.0
E07000038,C2,5,3,1.6666666666666667
E07000039,C2,2,2,1.0
E07000041,C2,1,1,1.0
E07000045,C2,1,1,1.0
E07000061,C2,5,5,1.0
E07000062,C2,4,4,1.0
E07000063,C2,15,13,1.1538461538461537
E07000064,C2,11,10,1.1
E07000065,C2,4,4,1.0
E07000066,C2,2,2,1.0
E07000070,C2,1,1,1.0
E07000072,C2,1,1,1.0
E07000075,C2,1,1,1.0
E07000077,C2,1,1,1.0
E07000078,C2,1,1,1.0
E07000081,C2,1,1,1.0
E07000082,C2,2,2,1.0
E07000083,C2,2,2,1.0
E07000084,C2,6,6,1.0
E07000085,C2,2,1,2.0
E07000086,C2,2,2,1.0
E07000088,C2,1,1,1.0
E07000092,C2,1,1,1.0
E07000093,C2,1,1,1.0
E07000094,C2,3,3,1.0
E07000096,C2,3,3,1.0
E07000098,C2,1,1,1.0
E07000099,C2,2,2,1.0
E07000102,C2,2,2,1.0
E07000108,C2,1,1,1.0
E07000109,C2,2,2,1.0
E07000112,C2,2,2,1.0
E07000113,C2,5,3,1.6666666666666667
E07000114,C2,2,2,1.0
E07000115,C2,2,2,1.0
E07000116,C2,1,1,1.0
E07000117,C2,1,1,1.0
E07000121,C2,4,4,1.0
E07000123,C2,3,3,1.0
E07000124,C2,1,1,1.0
E07000126,C2,3,3,1.0
E07000127,C2,1,1,1.0
E07000129,C2,3,3,1.0
E07000130,C2,4,4,1.0
E07000131,C2,2,2,1.0
E07000132,C2,2,1,2.0
E07000137,C2,2,2,1.0
E07000138,C2,2,2,1.0
E07000139,C2,3,3,1.0
E07000141,C2,1,1,1.0
E07000142,C2,1,1,1.0
E07000143,C2,1,1,1.0
E07000144,C2,2,2,1.0
E07000148,C2,1,1,1.0
E07000151,C2,1,1,1.0
E07000152,C2,3,3,1.0
E07000153,C2,1,1,1.0
E07000154,C2,7,4,1.75
E07000155,C2,1,1,1.0
E07000167,C2,3,3,1.0
E07000171,C2,1,1,1.0
E07000173,C2,1,1,1.0
E07000174,C2,1,1,1.0
E07000177,C2,48,39,1.2307692307692308
E07000178,C2,19,15,1.2666666666666666
E07000179,C2,70,31,2.2580645161290325
E07000180,C2,31,31,1.0
E07000181,C2,31,28,1.1071428571428572
E07000187,C2,1,1,1.0
E07000188,C2,1,1,1.0
E07000189,C2,4,4,1.0
E07000196,C2,1,1,1.0
E07000199,C2,1,1,1.0
E07000200,C2,1,1,1.0
E07000202,C2,2,2,1.0
E07000210,C2,2,1,2.0
E07000212,C2,4,4,1.0
E07000213,C2,1,1,1.0
E07000215,C2,1,1,1.0
E07000218,C2,3,2,1.5
E07000219,C2,1,1,1.0
E07000220,C2,5,4,1.25
E07000221,C2,1,1,1.0
E07000222,C2,1,1,1.0
E07000223,C2,1,1,1.0
E07000224,C2,1,1,1.0
E07000225,C2,1,1,1.0
E07000226,C2,1,1,1.0
E07000227,C2,2,2,1.0
E07000228,C2,2,2,1.0
E07000234,C2,1,1,1.0
E07000235,C2,1,1,1.0
E07000240,C2,4,4,1.0
E07000241,C2,2,1,2.0
E07000242,C2,3,3,1.0
E07000243,C2,6,5,1.2
E07000244,C2,4,4,1.0
E07000245,C2,2,2,1.0
E07000246,C2,1,1,1.0
E08000001,C2,1,1,1.0
E08000003,C2,3,3,1.0
E08000005,C2,2,1,2.0
E08000007,C2,2,2,1.0
E08000010,C2,2,2,1.0
E08000011,C2,1,1,1.0
E08000012,C2,5,5,1.0
E08000015,C2,2,2,1.0
E08000016,C2,3,3,1.0
E08000017,C2,1,1,1.0
E08000018,C2,1,1,1.0
E08000019,C2,12,9,1.3333333333333333
E08000022,C2,1,1,1.0
E08000024,C2,3,3,1.0
E08000025,C2,12,8,1.5
E08000026,C2,4,4,1.0
E08000027,C2,4,4,1.0
E08000028,C2,1,1,1.0
E08000029,C2,1,1,1.0
E08000030,C2,3,3,1.0
E08000031,C2,2,1,2.0
E08000032,C2,2,2,1.0
E08000034,C2,1,1,1.0
E08000035,C2,5,5,1.0
E09000003,C2,12,10,1.2
E09000004,C2,2,2,1.0
E09000005,C2,2,2,1.0
E09000006,C2,133,97,1.3711340206185567
E09000007,C2,2,1,2.0
E09000008,C2,4,4,1.0
E09000009,C2,2,2,1.0
E09000010,C2,4,2,2.0
E09000011,C2,6,5,1.2
E09000012,C2,1,1,1.0
E09000014,C2,3,3,1.0
E09000015,C2,3,3,1.0
E09000017,C2,3,3,1.0
E09000018,C2,1,1,1.0
E09000021,C2,1,1,1.0
E09000022,C2,1,1,1.0
E09000023,C2,22,18,1.2222222222222223
E09000024,C2,2,2,1.0
E09000025,C2,6,2,3.0
E09000027,C2,3,3,1.0
E09000028,C2,2,2,1.0
E09000029,C2,2,1,2.0
E09000031,C2,2,2,1.0
E09000032,C2,1,1,1.0
S12000006,C2,1,1,1.0
S12000011,C2,3,3,1.0
S12000014,C2,1,1,1.0
S12000017,C2,2,1,2.0
S12000019,C2,1,1,1.0
S12000020,C2,1,1,1.0
S12000034,C2,1,1,1.0
S12000036,C2,7,6,1.1666666666666667
S12000038,C2,3,3,1.0
S12000045,C2,1,1,1.0
S12000047,C2,2,2,1.0
S12000049,C2,5,4,1.25
W06000001,C2,4,1,4.0
W06000002,C2,6,2,3.0
W06000003,C2,1,1,1.0
W06000005,C2,6,6,1.0
W06000006,C2,1,1,1.0
W06000012,C2,1,1,1.0
W06000013,C2,17,17,1.0
W06000014,C2,1,1,1.0
W06000015,C2,5,4,1.25
W06000016,C2,1,1,1.0
W06000018,C2,2,1,2.0
W06000021,C2,2,2,1.0
W06000022,C2,5,4,1.25
W06000023,C2,1,1,1.0
W06000024,C2,2,2,1.0
E06000001,C3,11,9,1.2222222222222223
E06000003,C3,5,4,1.25
E06000004,C3,20,11,1.8181818181818181
E06000005,C3,2,2,1.0
E06000006,C3,4,4,1.0
E06000007,C3,9,8,1.125
E06000008,C3,23,11,2.090909090909091
E06000009,C3,4,4,1.0
E06000010,C3,12,11,1.0909090909090908
E06000011,C3,2,2,1.0
E06000012,C3,2,2,1.0
E06000013,C3,22,7,3.142857142857143
E06000014,C3,2,2,1.0
E06000015,C3,14,13,1.0769230769230769
E06000016,C3,3,3,1.0
E06000018,C3,11,8,1.375
E06000019,C3,2,2,1.0
E06000021,C3,10,9,1.1111111111111112
E06000022,C3,22,21,1.0476190476190477
E06000023,C3,94,59,1.5932203389830508
E06000024,C3,12,8,1.5
E06000025,C3,16,14,1.1428571428571428
E06000026,C3,7,7,1.0
E06000027,C3,6,5,1.2
E06000030,C3,6,5,1.2
E06000031,C3,39,10,3.9
