lad,SHEF_C_CODE,reports,unique_users,average_per_user
E07000137,C1,1,1,1.0
E06000022,C2,1,1,1.0
E07000046,C2,2,1,2.0
E07000082,C2,1,1,1.0
E07000144,C2,1,1,1.0
E07000208,C2,1,1,1.0
E07000227,C2,1,1,1.0
E07000245,C2,1,1,1.0
E08000006,C2,1,1,1.0
E08000016,C2,1,1,1.0
E08000018,C2,5,2,2.5
E08000025,C2,2,1,2.0
E09000014,C2,1,1,1.0
E09000019,C2,1,1,1.0
E09000032,C2,2,2,1.0
S12000030,C2,1,1,1.0
S12000036,C2,1,1,1.0
S12000049,C2,1,1,1.0
E06000003,C3,1,1,1.0
E06000004,C3,1,1,1.0
E06000008,C3,3,3,1.0
E06000010,C3,3,2,1.5
E06000018,C3,2,1,2.0
E06000019,C3,1,1,1.0
E06000022,C3,3,2,1.5
E06000023,C3,7,5,1.4
E06000024,C3,1,1,1.0
E06000031,C3,3,3,1.0
E06000034,C3,1,1,1.0
E06000041,C3,1,1,1.0
E06000043,C3,1,1,1.0
E06000044,C3,1,1,1.0
E06000046,C3,1,1,1.0
E06000047,C3,1,1,1.0
E06000049,C3,2,2,1.0
E06000050,C3,1,1,1.0
E06000051,C3,2,1,2.0
E06000054,C3,4,3,1.3333333333333333
E06000055,C3,1,1,1.0
E06000056,C3,1,1,1.0
E06000060,C3,6,3,2.0
E07000009,C3,1,1,1.0
E07000011,C3,1,1,1.0
E07000012,C3,1,1,1.0
E07000040,C3,6,3,2.0
E07000046,C3,2,2,1.0
E07000061,C3,1,1,1.0
E07000074,C3,1,1,1.0
E07000076,C3,1,1,1.0
E07000078,C3,4,4,1.0
E07000084,C3,2,2,1.0
E07000099,C3,1,1,1.0
E07000109,C3,1,1,1.0
E07000110,C3,1,1,1.0
E07000111,C3,1,1,1.0
E07000114,C3,2,1,2.0
E07000120,C3,1,1,1.0
E07000123,C3,1,1,1.0
E07000134,C3,1,1,1.0
E07000137,C3,1,1,1.0
E07000141,C3,2,2,1.0
E07000145,C3,7,4,1.75
E07000154,C3,1,1,1.0
E07000156,C3,1,1,1.0
E07000165,C3,1,1,1.0
E07000166,C3,1,1,1.0
E07000168,C3,1,1,1.0
E07000174,C3,1,1,1.0
E07000177,C3,1,1,1.0
E07000193,C3,1,1,1.0
E07000202,C3,1,1,1.0
E07000211,C3,1,1,1.0
E07000213,C3,1,1,1.0
E07000215,C3,1,1,1.0
E07000224,C3,1,1,1.0
E07000225,C3,1,1,1.0
E07000229,C3,2,2,1.0
E07000242,C3,1,1,1.0
E07000245,C3,1,1,1.0
E07000246,C3,1,1,1.0
E08000001,C3,2,2,1.0
E08000003,C3,2,2,1.0
E08000005,C3,1,1,1.0
E08000006,C3,3,2,1.5
E08000008,C3,1,1,1.0
E08000009,C3,2,1,2.0
E08000010,C3,1,1,1.0
E08000011,C3,1,1,1.0
E08000012,C3,2,2,1.0
E08000015,C3,2,2,1.0
E08000016,C3,2,2,1.0
E08000017,C3,1,1,1.0
E08000018,C3,6,4,1.5
E08000019,C3,3,2,1.5
