period,LAD,SHEF_C,report_count,user_count,average
2013-7,E06000001,Public Space,1,1,1.0
2013-7,E06000001,Road Safety & Defects,5,1,5.0
2013-7,E06000002,Road Safety & Defects,1,1,1.0
2013-7,E06000003,Environmental Health,1,1,1.0
2013-7,E06000003,Other,1,1,1.0
2013-7,E06000003,Road Safety & Defects,2,2,1.0
2013-7,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2013-7,E06000004,Environmental Disruptions,1,1,1.0
2013-7,E06000004,Environmental Health,1,1,1.0
2013-7,E06000004,Public Space,1,1,1.0
2013-7,E06000004,Road Safety & Defects,3,3,1.0
2013-7,E06000005,Road Safety & Defects,4,2,2.0
2013-7,E06000006,Abandoned Vehicles & Parking,2,1,2.0
2013-7,E06000006,Environmental Disruptions,5,1,5.0
2013-7,E06000006,Environmental Health,4,3,1.3333333333333333
2013-7,E06000006,Other,3,3,1.0
2013-7,E06000006,Public Space,2,1,2.0
2013-7,E06000006,Road Safety & Defects,4,1,4.0
2013-7,E06000007,Abandoned Vehicles & Parking,1,1,1.0
2013-7,E06000007,Environmental Health,4,2,2.0
2013-7,E06000007,Road Safety & Defects,8,7,1.1428571428571428
2013-7,E06000008,Environmental Disruptions,2,2,1.0
2013-7,E06000008,Environmental Health,18,18,1.0
2013-7,E06000008,Incivilities,1,1,1.0
2013-7,E06000008,Other,5,5,1.0
2013-7,E06000008,Public Space,3,3,1.0
2013-7,E06000008,Road Safety & Defects,24,18,1.3333333333333333
2013-7,E06000008,Vehicles,1,1,1.0
2013-7,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2013-7,E06000009,Environmental Health,6,6,1.0
2013-7,E06000009,Other,1,1,1.0
2013-7,E06000009,Road Safety & Defects,4,4,1.0
2013-7,E06000010,Environmental Disruptions,1,1,1.0
2013-7,E06000010,Environmental Health,1,1,1.0
2013-7,E06000010,Other,2,2,1.0
2013-7,E06000010,Road Safety & Defects,6,5,1.2
2013-7,E06000011,Environmental Health,1,1,1.0
2013-7,E06000011,Other,3,3,1.0
2013-7,E06000011,Road Safety & Defects,10,8,1.25
2013-7,E06000012,Environmental Health,3,2,1.5
2013-7,E06000012,Other,1,1,1.0
2013-7,E06000012,Road Safety & Defects,4,4,1.0
2013-7,E06000013,Road Safety & Defects,5,4,1.25
2013-7,E06000014,Other,1,1,1.0
2013-7,E06000014,Road Safety & Defects,3,1,3.0
2013-7,E06000015,Environmental Disruptions,1,1,1.0
2013-7,E06000015,Environmental Health,4,3,1.3333333333333333
2013-7,E06000015,Other,2,2,1.0
2013-7,E06000015,Road Safety & Defects,3,3,1.0
2013-7,E06000016,Abandoned Vehicles & Parking,4,4,1.0
2013-7,E06000016,Environmental Disruptions,1,1,1.0
2013-7,E06000016,Environmental Health,2,2,1.0
2013-7,E06000016,Other,3,3,1.0
2013-7,E06000016,Road Safety & Defects,7,6,1.1666666666666667
2013-7,E06000018,Environmental Disruptions,2,2,1.0
2013-7,E06000018,Incivilities,1,1,1.0
2013-7,E06000018,Other,4,4,1.0
2013-7,E06000018,Public Space,1,1,1.0
2013-7,E06000018,Road Safety & Defects,7,7,1.0
2013-7,E06000018,Vehicles,1,1,1.0
