lad,SHEF_C_CODE,reports,unique_users,average_per_user
E07000010,C1,1,1,1.0
E06000011,C2,1,1,1.0
E06000018,C2,1,1,1.0
E06000023,C2,1,1,1.0
E06000025,C2,1,1,1.0
E06000030,C2,1,1,1.0
E06000031,C2,1,1,1.0
E06000041,C2,2,2,1.0
E06000042,C2,3,2,1.5
E06000044,C2,1,1,1.0
E06000045,C2,1,1,1.0
E06000047,C2,1,1,1.0
E06000056,C2,1,1,1.0
E06000057,C2,2,2,1.0
E06000058,C2,1,1,1.0
E07000012,C2,1,1,1.0
E07000042,C2,1,1,1.0
E07000066,C2,1,1,1.0
E07000084,C2,1,1,1.0
E07000087,C2,1,1,1.0
E07000091,C2,2,1,2.0
E07000092,C2,1,1,1.0
E07000093,C2,2,2,1.0
E07000094,C2,1,1,1.0
E07000095,C2,1,1,1.0
E07000098,C2,1,1,1.0
E07000123,C2,1,1,1.0
E07000132,C2,1,1,1.0
E07000134,C2,1,1,1.0
E07000137,C2,1,1,1.0
E07000146,C2,1,1,1.0
E07000152,C2,1,1,1.0
E07000153,C2,1,1,1.0
E07000155,C2,1,1,1.0
E07000163,C2,1,1,1.0
E07000166,C2,1,1,1.0
E07000179,C2,2,1,2.0
E07000180,C2,2,2,1.0
E07000197,C2,1,1,1.0
E07000234,C2,1,1,1.0
E07000245,C2,1,1,1.0
E08000003,C2,2,2,1.0
E08000006,C2,1,1,1.0
E08000011,C2,1,1,1.0
E08000014,C2,1,1,1.0
E08000017,C2,1,1,1.0
E08000019,C2,4,4,1.0
E08000025,C2,4,3,1.3333333333333333
E08000028,C2,1,1,1.0
E08000029,C2,2,1,2.0
E08000033,C2,1,1,1.0
E08000035,C2,6,6,1.0
E09000003,C2,1,1,1.0
E09000006,C2,1,1,1.0
E09000007,C2,1,1,1.0
E09000008,C2,1,1,1.0
E09000011,C2,1,1,1.0
E09000012,C2,1,1,1.0
E09000018,C2,1,1,1.0
E09000019,C2,2,1,2.0
E09000021,C2,1,1,1.0
E09000022,C2,2,2,1.0
E09000023,C2,1,1,1.0
E09000028,C2,1,1,1.0
S12000014,C2,4,4,1.0
S12000033,C2,1,1,1.0
S12000036,C2,1,1,1.0
S12000039,C2,1,1,1.0
S12000049,C2,3,3,1.0
W06000011,C2,1,1,1.0
W06000015,C2,1,1,1.0
W06000016,C2,1,1,1.0
E06000002,C3,1,1,1.0
E06000004,C3,1,1,1.0
