period,LAD,SHEF_C,report_count,user_count,average
2016-2,E06000001,Environmental Health,6,2,3.0
2016-2,E06000001,Other,1,1,1.0
2016-2,E06000001,Road Safety & Defects,11,7,1.5714285714285714
2016-2,E06000002,Environmental Health,5,3,1.6666666666666667
2016-2,E06000002,Other,2,2,1.0
2016-2,E06000002,Public Space,1,1,1.0
2016-2,E06000002,Road Safety & Defects,12,7,1.7142857142857142
2016-2,E06000003,Abandoned Vehicles & Parking,3,1,3.0
2016-2,E06000003,Environmental Health,7,5,1.4
2016-2,E06000003,Road Safety & Defects,7,5,1.4
2016-2,E06000004,Abandoned Vehicles & Parking,3,3,1.0
2016-2,E06000004,Environmental Disruptions,1,1,1.0
2016-2,E06000004,Environmental Health,5,5,1.0
2016-2,E06000004,Other,1,1,1.0
2016-2,E06000004,Road Safety & Defects,28,22,1.2727272727272727
2016-2,E06000005,Environmental Health,16,6,2.6666666666666665
2016-2,E06000005,Incivilities,1,1,1.0
2016-2,E06000005,Other,1,1,1.0
2016-2,E06000005,Road Safety & Defects,12,5,2.4
2016-2,E06000006,Environmental Disruptions,1,1,1.0
2016-2,E06000006,Environmental Health,5,3,1.6666666666666667
2016-2,E06000006,Other,1,1,1.0
2016-2,E06000006,Road Safety & Defects,6,5,1.2
2016-2,E06000006,Vehicles,1,1,1.0
2016-2,E06000007,Abandoned Vehicles & Parking,2,2,1.0
2016-2,E06000007,Environmental Disruptions,1,1,1.0
2016-2,E06000007,Environmental Health,2,2,1.0
2016-2,E06000007,Other,3,3,1.0
2016-2,E06000007,Road Safety & Defects,10,9,1.1111111111111112
2016-2,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2016-2,E06000008,Environmental Health,10,6,1.6666666666666667
2016-2,E06000008,Other,2,2,1.0
2016-2,E06000008,Public Space,1,1,1.0
2016-2,E06000008,Road Safety & Defects,22,16,1.375
2016-2,E06000008,Vehicles,1,1,1.0
2016-2,E06000009,Abandoned Vehicles & Parking,8,2,4.0
2016-2,E06000009,Environmental Disruptions,1,1,1.0
2016-2,E06000009,Environmental Health,4,3,1.3333333333333333
2016-2,E06000009,Other,3,3,1.0
2016-2,E06000009,Road Safety & Defects,9,7,1.2857142857142858
2016-2,E06000009,Vehicles,2,2,1.0
2016-2,E06000010,Abandoned Vehicles & Parking,2,2,1.0
2016-2,E06000010,Environmental Disruptions,1,1,1.0
2016-2,E06000010,Environmental Health,25,13,1.9230769230769231
2016-2,E06000010,Incivilities,7,1,7.0
2016-2,E06000010,Other,1,1,1.0
2016-2,E06000010,Road Safety & Defects,43,9,4.777777777777778
2016-2,E06000011,Abandoned Vehicles & Parking,5,3,1.6666666666666667
2016-2,E06000011,Environmental Health,16,3,5.333333333333333
2016-2,E06000011,Incivilities,7,2,3.5
2016-2,E06000011,Other,4,2,2.0
2016-2,E06000011,Road Safety & Defects,119,19,6.2631578947368425
2016-2,E06000011,Vehicles,1,1,1.0
2016-2,E06000012,Abandoned Vehicles & Parking,1,1,1.0
2016-2,E06000012,Environmental Disruptions,2,1,2.0
2016-2,E06000012,Environmental Health,6,5,1.2
2016-2,E06000012,Other,2,2,1.0
2016-2,E06000012,Road Safety & Defects,7,5,1.4
2016-2,E06000013,Environmental Health,9,4,2.25
2016-2,E06000013,Incivilities,2,2,1.0
2016-2,E06000013,Road Safety & Defects,18,7,2.5714285714285716
2016-2,E06000014,Environmental Health,6,5,1.2
2016-2,E06000014,Other,3,3,1.0
2016-2,E06000014,Road Safety & Defects,10,10,1.0
2016-2,E06000015,Abandoned Vehicles & Parking,1,1,1.0
2016-2,E06000015,Environmental Health,2,2,1.0
2016-2,E06000015,Other,1,1,1.0
2016-2,E06000015,Road Safety & Defects,17,12,1.4166666666666667
2016-2,E06000016,Abandoned Vehicles & Parking,4,4,1.0
2016-2,E06000016,Environmental Health,1,1,1.0
2016-2,E06000016,Other,1,1,1.0
2016-2,E06000016,Road Safety & Defects,9,8,1.125
2016-2,E06000016,Vehicles,3,3,1.0
2016-2,E06000017,Environmental Health,2,2,1.0
2016-2,E06000017,Road Safety & Defects,6,3,2.0
2016-2,E06000018,Abandoned Vehicles & Parking,2,2,1.0
2016-2,E06000018,Environmental Disruptions,1,1,1.0
2016-2,E06000018,Environmental Health,9,7,1.2857142857142858
2016-2,E06000018,Incivilities,1,1,1.0
2016-2,E06000018,Other,3,3,1.0
2016-2,E06000018,Public Space,1,1,1.0
2016-2,E06000018,Road Safety & Defects,22,11,2.0
2016-2,E06000018,Vehicles,1,1,1.0
2016-2,E06000019,Environmental Health,1,1,1.0
2016-2,E06000019,Road Safety & Defects,29,17,1.7058823529411764
