period,LAD,SHEF_C,report_count,user_count,average
2009-6,E06000001,Abandoned Vehicles & Parking,1,1,1.0
2009-6,E06000001,Environmental Health,3,3,1.0
2009-6,E06000001,Other,1,1,1.0
2009-6,E06000001,Road Safety & Defects,5,1,5.0
2009-6,E06000002,Environmental Disruptions,2,2,1.0
2009-6,E06000002,Other,2,2,1.0
2009-6,E06000002,Road Safety & Defects,3,2,1.5
2009-6,E06000003,Other,1,1,1.0
2009-6,E06000003,Road Safety & Defects,2,2,1.0
2009-6,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2009-6,E06000004,Incivilities,1,1,1.0
2009-6,E06000004,Other,2,2,1.0
2009-6,E06000004,Road Safety & Defects,6,5,1.2
2009-6,E06000005,Other,1,1,1.0
2009-6,E06000006,Environmental Health,2,1,2.0
2009-6,E06000006,Road Safety & Defects,2,2,1.0
2009-6,E06000007,Abandoned Vehicles & Parking,2,2,1.0
2009-6,E06000007,Road Safety & Defects,3,3,1.0
2009-6,E06000008,Other,1,1,1.0
2009-6,E06000008,Road Safety & Defects,3,3,1.0
2009-6,E06000009,Environmental Disruptions,1,1,1.0
2009-6,E06000009,Environmental Health,4,4,1.0
2009-6,E06000009,Other,1,1,1.0
2009-6,E06000009,Road Safety & Defects,7,6,1.1666666666666667
2009-6,E06000010,Other,2,1,2.0
2009-6,E06000010,Road Safety & Defects,2,2,1.0
2009-6,E06000010,Vehicles,1,1,1.0
2009-6,E06000011,Other,2,2,1.0
2009-6,E06000011,Road Safety & Defects,12,4,3.0
2009-6,E06000012,Environmental Health,1,1,1.0
2009-6,E06000012,Other,1,1,1.0
2009-6,E06000012,Road Safety & Defects,1,1,1.0
2009-6,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2009-6,E06000013,Incivilities,1,1,1.0
2009-6,E06000013,Other,1,1,1.0
2009-6,E06000013,Road Safety & Defects,1,1,1.0
2009-6,E06000014,Road Safety & Defects,3,3,1.0
2009-6,E06000015,Abandoned Vehicles & Parking,2,2,1.0
2009-6,E06000015,Incivilities,1,1,1.0
2009-6,E06000015,Other,1,1,1.0
2009-6,E06000015,Road Safety & Defects,9,6,1.5
2009-6,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2009-6,E06000016,Environmental Disruptions,1,1,1.0
