period,LAD,SHEF_C,report_count,user_count,average
2017-1,E06000001,Access,1,1,1.0
2017-1,E06000001,Environmental Health,6,4,1.5
2017-1,E06000001,Other,2,2,1.0
2017-1,E06000001,Road Safety & Defects,5,4,1.25
2017-1,E06000002,Abandoned Vehicles & Parking,1,1,1.0
2017-1,E06000002,Environmental Health,5,5,1.0
2017-1,E06000002,Incivilities,1,1,1.0
2017-1,E06000002,Other,1,1,1.0
2017-1,E06000002,Road Safety & Defects,9,7,1.2857142857142858
2017-1,E06000002,Vehicles,2,1,2.0
2017-1,E06000003,Environmental Disruptions,1,1,1.0
2017-1,E06000003,Environmental Health,3,2,1.5
2017-1,E06000003,Road Safety & Defects,3,3,1.0
2017-1,E06000004,Abandoned Vehicles & Parking,2,2,1.0
2017-1,E06000004,Environmental Disruptions,1,1,1.0
2017-1,E06000004,Environmental Health,8,6,1.3333333333333333
2017-1,E06000004,Other,2,2,1.0
2017-1,E06000004,Road Safety & Defects,12,12,1.0
2017-1,E06000004,Vehicles,1,1,1.0
2017-1,E06000005,Abandoned Vehicles & Parking,2,2,1.0
2017-1,E06000005,Environmental Health,2,2,1.0
2017-1,E06000005,Road Safety & Defects,5,4,1.25
2017-1,E06000006,Abandoned Vehicles & Parking,1,1,1.0
2017-1,E06000006,Environmental Health,1,1,1.0
2017-1,E06000006,Other,3,3,1.0
2017-1,E06000006,Road Safety & Defects,7,7,1.0
2017-1,E06000006,Vehicles,4,3,1.3333333333333333
2017-1,E06000007,Abandoned Vehicles & Parking,4,4,1.0
2017-1,E06000007,Environmental Disruptions,1,1,1.0
2017-1,E06000007,Environmental Health,4,4,1.0
2017-1,E06000007,Other,1,1,1.0
2017-1,E06000007,Public Space,1,1,1.0
2017-1,E06000007,Road Safety & Defects,18,14,1.2857142857142858
2017-1,E06000008,Abandoned Vehicles & Parking,2,2,1.0
2017-1,E06000008,Environmental Health,4,4,1.0
2017-1,E06000008,Other,1,1,1.0
2017-1,E06000008,Road Safety & Defects,8,7,1.1428571428571428
2017-1,E06000008,Vehicles,2,2,1.0
2017-1,E06000009,Abandoned Vehicles & Parking,1,1,1.0
