period,LAD,SHEF_C_CODE,report_count,user_count,average
2015-5,,C7,1,1,1.0
2015-5,E06000001,C2,1,1,1.0
2015-5,E06000001,C3,2,1,2.0
2015-5,E06000001,C4,1,1,1.0
2015-5,E06000001,C7,2,2,1.0
2015-5,E06000002,C3,5,3,1.6666666666666667
2015-5,E06000002,C5,2,2,1.0
2015-5,E06000002,C7,5,3,1.6666666666666667
2015-5,E06000003,C2,1,1,1.0
2015-5,E06000003,C3,1,1,1.0
2015-5,E06000003,C5,2,2,1.0
2015-5,E06000003,C7,3,2,1.5
2015-5,E06000003,C8,2,2,1.0
2015-5,E06000004,C2,2,2,1.0
2015-5,E06000004,C3,6,6,1.0
2015-5,E06000004,C5,2,2,1.0
2015-5,E06000004,C6,1,1,1.0
2015-5,E06000004,C7,13,12,1.0833333333333333
2015-5,E06000004,C8,3,3,1.0
2015-5,E06000005,C3,7,3,2.3333333333333335
2015-5,E06000005,C7,4,4,1.0
2015-5,E06000006,C3,1,1,1.0
2015-5,E06000006,C5,3,3,1.0
2015-5,E06000006,C7,3,3,1.0
2015-5,E06000006,C8,1,1,1.0
2015-5,E06000007,C3,7,4,1.75
2015-5,E06000007,C5,2,2,1.0
2015-5,E06000007,C7,13,9,1.4444444444444444
2015-5,E06000007,C8,3,3,1.0
2015-5,E06000008,C2,1,1,1.0
2015-5,E06000008,C3,6,4,1.5
2015-5,E06000008,C5,1,1,1.0
2015-5,E06000008,C7,13,7,1.8571428571428572
2015-5,E06000008,C8,1,1,1.0
2015-5,E06000009,C5,3,3,1.0
2015-5,E06000009,C6,2,2,1.0
2015-5,E06000009,C7,7,3,2.3333333333333335
2015-5,E06000009,C8,3,3,1.0
2015-5,E06000010,C2,1,1,1.0
2015-5,E06000010,C3,18,7,2.5714285714285716
2015-5,E06000010,C4,22,1,22.0
2015-5,E06000010,C5,10,4,2.5
2015-5,E06000010,C6,2,2,1.0
2015-5,E06000010,C7,49,12,4.083333333333333
2015-5,E06000010,C8,3,3,1.0
2015-5,E06000011,C2,5,2,2.5
2015-5,E06000011,C3,19,4,4.75
2015-5,E06000011,C4,5,1,5.0
2015-5,E06000011,C5,2,2,1.0
2015-5,E06000011,C7,40,11,3.6363636363636362
2015-5,E06000011,C8,1,1,1.0
2015-5,E06000012,C3,7,5,1.4
2015-5,E06000012,C5,1,1,1.0
2015-5,E06000012,C7,2,2,1.0
2015-5,E06000012,C8,2,2,1.0
2015-5,E06000013,C3,3,1,3.0
2015-5,E06000013,C4,3,3,1.0
2015-5,E06000013,C5,2,2,1.0
2015-5,E06000013,C7,6,3,2.0
2015-5,E06000014,C2,1,1,1.0
2015-5,E06000014,C3,2,2,1.0
2015-5,E06000014,C4,1,1,1.0
2015-5,E06000014,C7,14,10,1.4
2015-5,E06000015,C3,3,2,1.5
2015-5,E06000015,C5,2,2,1.0
2015-5,E06000015,C7,5,4,1.25
2015-5,E06000016,C2,1,1,1.0
2015-5,E06000016,C3,5,5,1.0
2015-5,E06000016,C5,10,8,1.25
2015-5,E06000016,C6,1,1,1.0
2015-5,E06000016,C7,13,10,1.3
2015-5,E06000016,C8,12,7,1.7142857142857142
2015-5,E06000017,C4,1,1,1.0
2015-5,E06000017,C7,3,3,1.0
2015-5,E06000018,C2,1,1,1.0
2015-5,E06000018,C3,16,6,2.6666666666666665
2015-5,E06000018,C4,1,1,1.0
2015-5,E06000018,C5,1,1,1.0
2015-5,E06000018,C6,1,1,1.0
2015-5,E06000018,C7,11,8,1.375
2015-5,E06000019,C3,1,1,1.0
2015-5,E06000019,C7,7,7,1.0
2015-5,E06000020,C5,2,2,1.0
2015-5,E06000020,C7,6,5,1.2
2015-5,E06000020,C8,2,1,2.0
2015-5,E06000021,C3,11,6,1.8333333333333333
2015-5,E06000021,C4,1,1,1.0
2015-5,E06000021,C5,3,3,1.0
2015-5,E06000021,C7,23,16,1.4375
2015-5,E06000021,C8,5,3,1.6666666666666667
2015-5,E06000022,C2,2,2,1.0
2015-5,E06000022,C3,2,2,1.0
2015-5,E06000022,C7,19,7,2.7142857142857144
2015-5,E06000023,C2,1,1,1.0
2015-5,E06000023,C3,22,16,1.375
2015-5,E06000023,C4,2,2,1.0
2015-5,E06000023,C5,3,3,1.0
2015-5,E06000023,C7,32,24,1.3333333333333333
2015-5,E06000023,C8,2,2,1.0
2015-5,E06000024,C2,1,1,1.0
2015-5,E06000024,C3,6,6,1.0
2015-5,E06000024,C6,1,1,1.0
2015-5,E06000024,C7,14,8,1.75
2015-5,E06000024,C8,1,1,1.0
2015-5,E06000025,C2,2,2,1.0
2015-5,E06000025,C3,1,1,1.0
2015-5,E06000025,C5,1,1,1.0
2015-5,E06000025,C7,14,13,1.0769230769230769
2015-5,E06000026,C3,5,3,1.6666666666666667
2015-5,E06000026,C4,1,1,1.0
2015-5,E06000026,C5,9,2,4.5
2015-5,E06000026,C7,12,10,1.2
2015-5,E06000026,C8,5,3,1.6666666666666667
2015-5,E06000027,C3,3,2,1.5
2015-5,E06000027,C5,1,1,1.0
2015-5,E06000027,C7,6,6,1.0
2015-5,E06000027,C8,1,1,1.0
2015-5,E06000030,C3,5,3,1.6666666666666667
2015-5,E06000030,C4,1,1,1.0
2015-5,E06000030,C6,1,1,1.0
2015-5,E06000030,C7,5,5,1.0
2015-5,E06000031,C2,1,1,1.0
2015-5,E06000031,C3,16,11,1.4545454545454546
2015-5,E06000031,C4,3,3,1.0
2015-5,E06000031,C5,4,4,1.0
2015-5,E06000031,C6,1,1,1.0
2015-5,E06000031,C7,20,11,1.8181818181818181
2015-5,E06000031,C8,3,2,1.5
2015-5,E06000032,C3,17,7,2.4285714285714284
2015-5,E06000032,C5,6,6,1.0
2015-5,E06000032,C6,1,1,1.0
2015-5,E06000032,C7,6,4,1.5
2015-5,E06000032,C8,11,4,2.75
2015-5,E06000033,C2,2,2,1.0
2015-5,E06000033,C3,5,4,1.25
2015-5,E06000033,C5,12,7,1.7142857142857142
2015-5,E06000033,C8,3,2,1.5
2015-5,E06000034,C2,2,1,2.0
2015-5,E06000034,C3,8,7,1.1428571428571428
2015-5,E06000034,C6,2,2,1.0
2015-5,E06000034,C7,17,7,2.4285714285714284
2015-5,E06000034,C8,1,1,1.0
2015-5,E06000035,C3,6,5,1.2
2015-5,E06000035,C5,3,2,1.5
2015-5,E06000035,C7,5,4,1.25
2015-5,E06000035,C8,2,2,1.0
2015-5,E06000036,C3,4,4,1.0
2015-5,E06000036,C4,2,2,1.0
2015-5,E06000036,C6,2,2,1.0
2015-5,E06000036,C7,14,12,1.1666666666666667
2015-5,E06000037,,6,3,2.0
2015-5,E06000037,C1,3,2,1.5
2015-5,E06000037,C3,1,1,1.0
2015-5,E06000037,C7,9,8,1.125
2015-5,E06000038,C2,3,3,1.0
2015-5,E06000038,C3,3,3,1.0
2015-5,E06000038,C7,15,10,1.5
2015-5,E06000038,C8,1,1,1.0
2015-5,E06000039,C3,2,2,1.0
2015-5,E06000039,C5,3,3,1.0
2015-5,E06000039,C7,1,1,1.0
2015-5,E06000039,C8,3,3,1.0
2015-5,E06000040,C1,1,1,1.0
2015-5,E06000040,C2,1,1,1.0
2015-5,E06000040,C3,3,3,1.0
2015-5,E06000040,C5,1,1,1.0
2015-5,E06000040,C7,17,11,1.5454545454545454
2015-5,E06000040,C8,2,2,1.0
2015-5,E06000041,C2,3,3,1.0
2015-5,E06000041,C3,3,2,1.5
2015-5,E06000041,C4,1,1,1.0
2015-5,E06000041,C5,5,4,1.25
