period,LAD,SHEF_C,report_count,user_count,average
2012-1,E06000001,Other,1,1,1.0
2012-1,E06000001,Road Safety & Defects,1,1,1.0
2012-1,E06000002,Environmental Health,2,2,1.0
2012-1,E06000002,Other,2,2,1.0
2012-1,E06000002,Public Space,3,2,1.5
2012-1,E06000002,Road Safety & Defects,3,3,1.0
2012-1,E06000003,Environmental Health,2,2,1.0
2012-1,E06000003,Road Safety & Defects,4,4,1.0
2012-1,E06000004,Environmental Health,2,2,1.0
2012-1,E06000004,Other,1,1,1.0
2012-1,E06000004,Road Safety & Defects,1,1,1.0
2012-1,E06000004,Vehicles,1,1,1.0
2012-1,E06000005,Road Safety & Defects,1,1,1.0
2012-1,E06000006,Environmental Health,2,2,1.0
2012-1,E06000006,Road Safety & Defects,3,3,1.0
2012-1,E06000007,Environmental Disruptions,3,2,1.5
2012-1,E06000007,Environmental Health,1,1,1.0
2012-1,E06000007,Road Safety & Defects,15,12,1.25
2012-1,E06000007,Vehicles,2,2,1.0
2012-1,E06000008,Environmental Disruptions,1,1,1.0
2012-1,E06000008,Environmental Health,10,9,1.1111111111111112
2012-1,E06000008,Road Safety & Defects,35,24,1.4583333333333333
2012-1,E06000009,Other,1,1,1.0
2012-1,E06000009,Road Safety & Defects,14,10,1.4
2012-1,E06000009,Vehicles,1,1,1.0
2012-1,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2012-1,E06000010,Environmental Health,4,3,1.3333333333333333
2012-1,E06000010,Incivilities,1,1,1.0
2012-1,E06000010,Road Safety & Defects,5,3,1.6666666666666667
2012-1,E06000011,Environmental Health,1,1,1.0
2012-1,E06000011,Other,1,1,1.0
2012-1,E06000011,Road Safety & Defects,9,7,1.2857142857142858
2012-1,E06000012,Road Safety & Defects,7,4,1.75
2012-1,E06000013,Road Safety & Defects,5,5,1.0
2012-1,E06000014,Other,1,1,1.0
2012-1,E06000014,Road Safety & Defects,3,3,1.0
2012-1,E06000015,Abandoned Vehicles & Parking,2,2,1.0
2012-1,E06000015,Environmental Disruptions,1,1,1.0
2012-1,E06000015,Environmental Health,1,1,1.0
2012-1,E06000015,Other,1,1,1.0
2012-1,E06000015,Road Safety & Defects,9,6,1.5
2012-1,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2012-1,E06000016,Environmental Health,3,3,1.0
2012-1,E06000016,Incivilities,2,2,1.0
2012-1,E06000016,Road Safety & Defects,18,11,1.6363636363636365
2012-1,E06000017,Road Safety & Defects,5,2,2.5
2012-1,E06000018,Abandoned Vehicles & Parking,2,2,1.0
2012-1,E06000018,Environmental Health,8,8,1.0
2012-1,E06000018,Incivilities,1,1,1.0
2012-1,E06000018,Other,2,2,1.0
2012-1,E06000018,Public Space,1,1,1.0
2012-1,E06000018,Road Safety & Defects,11,6,1.8333333333333333
2012-1,E06000018,Vehicles,1,1,1.0
2012-1,E06000019,Environmental Health,3,2,1.5
2012-1,E06000019,Incivilities,1,1,1.0
2012-1,E06000019,Public Space,1,1,1.0
2012-1,E06000019,Road Safety & Defects,11,9,1.2222222222222223
2012-1,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2012-1,E06000020,Environmental Health,3,3,1.0
2012-1,E06000020,Other,2,1,2.0
2012-1,E06000020,Public Space,1,1,1.0
2012-1,E06000020,Road Safety & Defects,16,9,1.7777777777777777
2012-1,E06000021,Environmental Health,4,4,1.0
2012-1,E06000021,Other,1,1,1.0
2012-1,E06000021,Road Safety & Defects,33,16,2.0625
2012-1,E06000022,Environmental Health,3,3,1.0
2012-1,E06000022,Road Safety & Defects,6,5,1.2
2012-1,E06000023,Abandoned Vehicles & Parking,1,1,1.0
2012-1,E06000023,Environmental Disruptions,1,1,1.0
2012-1,E06000023,Environmental Health,33,16,2.0625
2012-1,E06000023,Incivilities,46,5,9.2
2012-1,E06000023,Other,8,7,1.1428571428571428
2012-1,E06000023,Public Space,2,2,1.0
2012-1,E06000023,Road Safety & Defects,32,20,1.6
2012-1,E06000023,Vehicles,2,2,1.0
2012-1,E06000024,Access,1,1,1.0
2012-1,E06000024,Incivilities,3,3,1.0
2012-1,E06000024,Other,2,2,1.0
2012-1,E06000024,Road Safety & Defects,13,9,1.4444444444444444
2012-1,E06000025,Environmental Health,1,1,1.0
2012-1,E06000025,Road Safety & Defects,7,5,1.4
2012-1,E06000025,Vehicles,2,2,1.0
2012-1,E06000026,Abandoned Vehicles & Parking,1,1,1.0
2012-1,E06000026,Environmental Health,4,3,1.3333333333333333
