period,LAD,SHEF_C_CODE,report_count,user_count,average
2015-4,,C2,1,1,1.0
2015-4,,C3,4,4,1.0
2015-4,,C4,5,5,1.0
2015-4,,C5,3,3,1.0
2015-4,,C6,2,2,1.0
2015-4,,C7,30,20,1.5
2015-4,,C8,1,1,1.0
2015-4,E06000001,C3,5,2,2.5
2015-4,E06000001,C4,1,1,1.0
2015-4,E06000001,C5,1,1,1.0
2015-4,E06000001,C7,3,3,1.0
2015-4,E06000002,C3,1,1,1.0
2015-4,E06000002,C5,2,2,1.0
2015-4,E06000002,C7,9,6,1.5
2015-4,E06000002,C8,1,1,1.0
2015-4,E06000003,C3,2,2,1.0
2015-4,E06000003,C5,1,1,1.0
2015-4,E06000003,C7,7,4,1.75
2015-4,E06000004,C3,8,5,1.6
2015-4,E06000004,C5,5,5,1.0
2015-4,E06000004,C7,14,13,1.0769230769230769
2015-4,E06000004,C8,3,3,1.0
2015-4,E06000005,C3,2,2,1.0
2015-4,E06000005,C6,1,1,1.0
2015-4,E06000005,C7,4,3,1.3333333333333333
2015-4,E06000005,C8,1,1,1.0
2015-4,E06000006,C3,7,6,1.1666666666666667
2015-4,E06000006,C5,2,2,1.0
2015-4,E06000006,C7,3,3,1.0
2015-4,E06000006,C8,1,1,1.0
2015-4,E06000007,C3,1,1,1.0
2015-4,E06000007,C4,1,1,1.0
2015-4,E06000007,C5,1,1,1.0
2015-4,E06000007,C6,2,1,2.0
2015-4,E06000007,C7,12,9,1.3333333333333333
2015-4,E06000007,C8,1,1,1.0
2015-4,E06000008,C2,2,2,1.0
2015-4,E06000008,C3,27,16,1.6875
2015-4,E06000008,C5,2,2,1.0
2015-4,E06000008,C6,1,1,1.0
2015-4,E06000008,C7,16,13,1.2307692307692308
2015-4,E06000008,C8,2,2,1.0
2015-4,E06000009,C3,6,4,1.5
2015-4,E06000009,C5,2,2,1.0
2015-4,E06000009,C6,2,2,1.0
2015-4,E06000009,C7,14,6,2.3333333333333335
2015-4,E06000009,C8,3,2,1.5
2015-4,E06000010,C2,3,1,3.0
2015-4,E06000010,C3,13,7,1.8571428571428572
2015-4,E06000010,C4,27,2,13.5
2015-4,E06000010,C5,9,2,4.5
2015-4,E06000010,C7,50,15,3.3333333333333335
2015-4,E06000010,C8,3,3,1.0
2015-4,E06000011,C2,11,3,3.6666666666666665
2015-4,E06000011,C3,13,4,3.25
2015-4,E06000011,C4,10,1,10.0
2015-4,E06000011,C5,23,5,4.6
2015-4,E06000011,C6,1,1,1.0
2015-4,E06000011,C7,119,16,7.4375
2015-4,E06000012,C2,1,1,1.0
2015-4,E06000012,C3,4,3,1.3333333333333333
2015-4,E06000012,C4,2,1,2.0
2015-4,E06000012,C7,7,2,3.5
2015-4,E06000012,C8,3,3,1.0
2015-4,E06000013,C3,13,3,4.333333333333333
2015-4,E06000013,C4,1,1,1.0
2015-4,E06000013,C5,1,1,1.0
2015-4,E06000013,C7,15,3,5.0
2015-4,E06000014,C2,2,2,1.0
2015-4,E06000014,C3,8,8,1.0
2015-4,E06000014,C4,6,2,3.0
2015-4,E06000014,C5,1,1,1.0
2015-4,E06000014,C7,17,9,1.8888888888888888
2015-4,E06000014,C8,2,2,1.0
2015-4,E06000015,C3,4,3,1.3333333333333333
2015-4,E06000015,C4,1,1,1.0
2015-4,E06000015,C5,2,2,1.0
2015-4,E06000015,C7,21,18,1.1666666666666667
2015-4,E06000015,C8,1,1,1.0
2015-4,E06000016,C2,1,1,1.0
2015-4,E06000016,C3,5,4,1.25
2015-4,E06000016,C4,1,1,1.0
2015-4,E06000016,C7,9,7,1.2857142857142858
2015-4,E06000016,C8,3,3,1.0
2015-4,E06000017,C7,1,1,1.0
2015-4,E06000018,C2,1,1,1.0
2015-4,E06000018,C3,11,8,1.375
2015-4,E06000018,C4,2,1,2.0
2015-4,E06000018,C5,4,4,1.0
2015-4,E06000018,C6,1,1,1.0
2015-4,E06000018,C7,21,12,1.75
2015-4,E06000018,C8,4,3,1.3333333333333333
2015-4,E06000019,C1,1,1,1.0
2015-4,E06000019,C3,2,1,2.0
2015-4,E06000019,C7,10,7,1.4285714285714286
2015-4,E06000020,C3,2,2,1.0
2015-4,E06000020,C7,9,8,1.125
2015-4,E06000021,C2,5,5,1.0
2015-4,E06000021,C3,7,4,1.75
2015-4,E06000021,C6,1,1,1.0
2015-4,E06000021,C7,18,13,1.3846153846153846
2015-4,E06000021,C8,1,1,1.0
2015-4,E06000022,C3,1,1,1.0
2015-4,E06000022,C7,8,5,1.6
2015-4,E06000023,C2,1,1,1.0
2015-4,E06000023,C3,18,14,1.2857142857142858
2015-4,E06000023,C4,7,1,7.0
2015-4,E06000023,C5,4,4,1.0
2015-4,E06000023,C6,3,3,1.0
2015-4,E06000023,C7,23,16,1.4375
2015-4,E06000023,C8,9,8,1.125
2015-4,E06000024,C3,2,2,1.0
2015-4,E06000024,C5,1,1,1.0
2015-4,E06000024,C7,22,13,1.6923076923076923
2015-4,E06000024,C8,1,1,1.0
2015-4,E06000025,C3,5,4,1.25
2015-4,E06000025,C7,15,13,1.1538461538461537
2015-4,E06000025,C8,2,2,1.0
2015-4,E06000026,C3,1,1,1.0
2015-4,E06000026,C5,5,4,1.25
2015-4,E06000026,C7,10,10,1.0
2015-4,E06000026,C8,4,4,1.0
2015-4,E06000027,C3,4,4,1.0
2015-4,E06000027,C4,1,1,1.0
2015-4,E06000027,C7,8,7,1.1428571428571428
2015-4,E06000028,C2,2,2,1.0
2015-4,E06000028,C3,1,1,1.0
2015-4,E06000028,C4,4,2,2.0
2015-4,E06000028,C5,1,1,1.0
2015-4,E06000028,C7,27,7,3.857142857142857
2015-4,E06000028,C8,1,1,1.0
2015-4,E06000029,C2,1,1,1.0
2015-4,E06000029,C4,2,2,1.0
2015-4,E06000029,C7,9,5,1.8
2015-4,E06000030,C3,9,5,1.8
2015-4,E06000030,C5,2,2,1.0
2015-4,E06000030,C7,4,3,1.3333333333333333
2015-4,E06000030,C8,3,3,1.0
2015-4,E06000031,C2,1,1,1.0
2015-4,E06000031,C3,20,13,1.5384615384615385
2015-4,E06000031,C4,1,1,1.0
2015-4,E06000031,C5,3,3,1.0
2015-4,E06000031,C6,1,1,1.0
2015-4,E06000031,C7,24,17,1.411764705882353
2015-4,E06000031,C8,2,2,1.0
2015-4,E06000032,C1,1,1,1.0
2015-4,E06000032,C2,1,1,1.0
2015-4,E06000032,C3,22,5,4.4
2015-4,E06000032,C4,1,1,1.0
2015-4,E06000032,C5,1,1,1.0
2015-4,E06000032,C7,6,5,1.2
2015-4,E06000032,C8,9,4,2.25
2015-4,E06000033,C2,1,1,1.0
2015-4,E06000033,C3,6,3,2.0
2015-4,E06000033,C5,6,5,1.2
2015-4,E06000033,C6,1,1,1.0
2015-4,E06000034,C3,7,6,1.1666666666666667
2015-4,E06000034,C5,3,3,1.0
2015-4,E06000034,C6,2,2,1.0
2015-4,E06000034,C7,29,10,2.9
2015-4,E06000035,C2,1,1,1.0
2015-4,E06000035,C3,13,11,1.1818181818181819
2015-4,E06000035,C5,8,6,1.3333333333333333
2015-4,E06000035,C7,11,10,1.1
2015-4,E06000035,C8,6,5,1.2
2015-4,E06000036,C2,1,1,1.0
2015-4,E06000036,C3,1,1,1.0
2015-4,E06000036,C5,1,1,1.0
2015-4,E06000036,C6,1,1,1.0
2015-4,E06000036,C7,18,15,1.2
2015-4,E06000036,C8,1,1,1.0
2015-4,E06000037,C1,5,5,1.0
2015-4,E06000037,C2,1,1,1.0
2015-4,E06000037,C3,1,1,1.0
2015-4,E06000037,C6,1,1,1.0
2015-4,E06000037,C7,19,15,1.2666666666666666
2015-4,E06000038,C2,1,1,1.0
2015-4,E06000038,C3,14,7,2.0
2015-4,E06000038,C5,1,1,1.0
2015-4,E06000038,C6,3,3,1.0
2015-4,E06000038,C7,23,18,1.2777777777777777
2015-4,E06000038,C8,3,3,1.0
2015-4,E06000039,C3,5,3,1.6666666666666667
2015-4,E06000039,C5,1,1,1.0
2015-4,E06000039,C7,5,4,1.25
2015-4,E06000040,C2,1,1,1.0
2015-4,E06000040,C3,5,5,1.0
2015-4,E06000040,C4,1,1,1.0
2015-4,E06000040,C5,1,1,1.0
2015-4,E06000040,C6,1,1,1.0
2015-4,E06000040,C7,14,13,1.0769230769230769
2015-4,E06000040,C8,1,1,1.0
2015-4,E06000041,C3,9,7,1.2857142857142858
2015-4,E06000041,C4,2,2,1.0
2015-4,E06000041,C5,6,5,1.2
2015-4,E06000041,C6,2,2,1.0
2015-4,E06000041,C7,22,16,1.375
2015-4,E06000042,C3,5,4,1.25
2015-4,E06000042,C5,2,2,1.0
2015-4,E06000042,C7,26,11,2.3636363636363638
2015-4,E06000042,C8,4,4,1.0
2015-4,E06000043,C3,9,6,1.5
2015-4,E06000043,C4,9,4,2.25
2015-4,E06000043,C5,2,2,1.0
2015-4,E06000043,C7,14,12,1.1666666666666667
2015-4,E06000043,C8,2,2,1.0
2015-4,E06000044,C3,2,2,1.0
2015-4,E06000044,C7,3,3,1.0
2015-4,E06000044,C8,1,1,1.0
2015-4,E06000045,C1,1,1,1.0
2015-4,E06000045,C2,2,2,1.0
2015-4,E06000045,C3,10,9,1.1111111111111112
2015-4,E06000045,C4,12,6,2.0
2015-4,E06000045,C5,8,8,1.0
2015-4,E06000045,C7,17,14,1.2142857142857142
2015-4,E06000045,C8,3,3,1.0
2015-4,E06000046,C1,1,1,1.0
2015-4,E06000046,C3,4,3,1.3333333333333333
2015-4,E06000046,C5,2,1,2.0
2015-4,E06000046,C7,13,9,1.4444444444444444
2015-4,E06000047,C3,16,9,1.7777777777777777
2015-4,E06000047,C4,1,1,1.0
2015-4,E06000047,C5,4,4,1.0
2015-4,E06000047,C6,1,1,1.0
2015-4,E06000047,C7,32,20,1.6
2015-4,E06000049,C2,1,1,1.0
