period,LAD,SHEF_C_CODE,report_count,user_count,average
2017-4,,C2,2,2,1.0
2017-4,,C3,9,8,1.125
2017-4,,C4,2,2,1.0
2017-4,,C5,4,4,1.0
2017-4,,C6,1,1,1.0
2017-4,,C7,20,16,1.25
2017-4,,C8,2,2,1.0
2017-4,E06000001,C3,5,2,2.5
2017-4,E06000001,C5,1,1,1.0
2017-4,E06000001,C6,1,1,1.0
2017-4,E06000001,C7,6,4,1.5
2017-4,E06000002,C3,3,3,1.0
2017-4,E06000002,C5,1,1,1.0
2017-4,E06000002,C7,2,2,1.0
2017-4,E06000002,C8,1,1,1.0
2017-4,E06000003,C3,2,1,2.0
2017-4,E06000003,C5,1,1,1.0
2017-4,E06000003,C6,1,1,1.0
2017-4,E06000003,C7,4,4,1.0
2017-4,E06000003,C8,2,2,1.0
2017-4,E06000004,C2,3,2,1.5
2017-4,E06000004,C3,10,9,1.1111111111111112
2017-4,E06000004,C4,5,1,5.0
2017-4,E06000004,C5,3,3,1.0
2017-4,E06000004,C7,7,7,1.0
2017-4,E06000004,C8,3,3,1.0
2017-4,E06000005,C2,1,1,1.0
2017-4,E06000005,C3,5,3,1.6666666666666667
2017-4,E06000005,C5,2,1,2.0
2017-4,E06000005,C7,8,4,2.0
2017-4,E06000006,C3,4,3,1.3333333333333333
2017-4,E06000006,C5,1,1,1.0
2017-4,E06000006,C7,6,6,1.0
2017-4,E06000006,C8,2,2,1.0
2017-4,E06000007,C3,4,4,1.0
2017-4,E06000007,C5,2,2,1.0
2017-4,E06000007,C7,2,2,1.0
2017-4,E06000007,C8,8,7,1.1428571428571428
2017-4,E06000008,C2,1,1,1.0
2017-4,E06000008,C3,9,9,1.0
2017-4,E06000008,C4,1,1,1.0
2017-4,E06000008,C5,7,4,1.75
2017-4,E06000008,C7,8,6,1.3333333333333333
2017-4,E06000008,C8,1,1,1.0
2017-4,E06000009,C3,3,3,1.0
2017-4,E06000009,C5,2,2,1.0
2017-4,E06000009,C7,7,4,1.75
2017-4,E06000009,C8,1,1,1.0
2017-4,E06000010,C2,7,5,1.4
2017-4,E06000010,C3,37,10,3.7
2017-4,E06000010,C4,20,1,20.0
2017-4,E06000010,C5,5,3,1.6666666666666667
2017-4,E06000010,C6,2,2,1.0
2017-4,E06000010,C7,80,9,8.88888888888889
