period,LAD,SHEF_C,report_count,user_count,average
2009-8,E06000001,Environmental Health,1,1,1.0
2009-8,E06000001,Road Safety & Defects,2,2,1.0
2009-8,E06000002,Environmental Health,4,2,2.0
2009-8,E06000002,Incivilities,1,1,1.0
2009-8,E06000002,Other,3,3,1.0
2009-8,E06000002,Road Safety & Defects,2,2,1.0
2009-8,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2009-8,E06000004,Other,4,3,1.3333333333333333
2009-8,E06000004,Road Safety & Defects,4,3,1.3333333333333333
2009-8,E06000005,Environmental Health,1,1,1.0
2009-8,E06000006,Other,1,1,1.0
2009-8,E06000006,Road Safety & Defects,2,2,1.0
2009-8,E06000007,Environmental Health,1,1,1.0
2009-8,E06000007,Other,1,1,1.0
2009-8,E06000007,Road Safety & Defects,1,1,1.0
2009-8,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2009-8,E06000008,Environmental Disruptions,1,1,1.0
2009-8,E06000008,Other,2,2,1.0
2009-8,E06000008,Road Safety & Defects,4,4,1.0
2009-8,E06000009,Environmental Health,1,1,1.0
2009-8,E06000009,Other,4,4,1.0
2009-8,E06000009,Road Safety & Defects,8,8,1.0
2009-8,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2009-8,E06000010,Environmental Health,2,1,2.0
2009-8,E06000010,Other,1,1,1.0
2009-8,E06000010,Road Safety & Defects,1,1,1.0
2009-8,E06000011,Other,1,1,1.0
2009-8,E06000011,Road Safety & Defects,5,5,1.0
2009-8,E06000011,Vehicles,1,1,1.0
2009-8,E06000012,Other,1,1,1.0
2009-8,E06000012,Road Safety & Defects,3,3,1.0
2009-8,E06000013,Environmental Health,1,1,1.0
2009-8,E06000013,Other,1,1,1.0
2009-8,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2009-8,E06000014,Environmental Health,1,1,1.0
2009-8,E06000014,Other,1,1,1.0
2009-8,E06000014,Road Safety & Defects,6,5,1.2
2009-8,E06000015,Incivilities,1,1,1.0
2009-8,E06000015,Other,1,1,1.0
2009-8,E06000015,Road Safety & Defects,1,1,1.0
2009-8,E06000016,Environmental Health,6,5,1.2
2009-8,E06000016,Incivilities,1,1,1.0
2009-8,E06000016,Road Safety & Defects,3,3,1.0
2009-8,E06000017,Road Safety & Defects,5,3,1.6666666666666667
2009-8,E06000018,Abandoned Vehicles & Parking,2,2,1.0
2009-8,E06000018,Environmental Disruptions,2,1,2.0
2009-8,E06000018,Environmental Health,2,2,1.0
2009-8,E06000018,Incivilities,1,1,1.0
2009-8,E06000018,Other,3,3,1.0
2009-8,E06000018,Road Safety & Defects,1,1,1.0
2009-8,E06000019,Abandoned Vehicles & Parking,1,1,1.0
2009-8,E06000019,Environmental Disruptions,2,2,1.0
