period,LAD,SHEF_C,report_count,user_count,average
2011-9,E06000002,Environmental Disruptions,2,1,2.0
2011-9,E06000002,Road Safety & Defects,5,4,1.25
2011-9,E06000003,Environmental Health,1,1,1.0
2011-9,E06000003,Road Safety & Defects,2,2,1.0
2011-9,E06000004,Environmental Disruptions,2,2,1.0
2011-9,E06000004,Other,1,1,1.0
2011-9,E06000004,Public Space,2,1,2.0
2011-9,E06000004,Road Safety & Defects,5,2,2.5
2011-9,E06000005,Other,1,1,1.0
2011-9,E06000005,Public Space,1,1,1.0
2011-9,E06000005,Road Safety & Defects,1,1,1.0
2011-9,E06000006,Abandoned Vehicles & Parking,1,1,1.0
2011-9,E06000006,Environmental Disruptions,1,1,1.0
2011-9,E06000006,Environmental Health,2,2,1.0
2011-9,E06000006,Public Space,1,1,1.0
2011-9,E06000006,Road Safety & Defects,1,1,1.0
2011-9,E06000007,Environmental Health,2,2,1.0
2011-9,E06000007,Public Space,1,1,1.0
2011-9,E06000007,Road Safety & Defects,13,8,1.625
2011-9,E06000008,Environmental Health,6,5,1.2
2011-9,E06000008,Other,3,2,1.5
2011-9,E06000008,Public Space,1,1,1.0
2011-9,E06000008,Road Safety & Defects,6,4,1.5
2011-9,E06000009,Environmental Health,3,3,1.0
2011-9,E06000009,Incivilities,1,1,1.0
2011-9,E06000009,Other,6,4,1.5
2011-9,E06000009,Road Safety & Defects,12,9,1.3333333333333333
2011-9,E06000009,Vehicles,1,1,1.0
2011-9,E06000010,Environmental Health,1,1,1.0
2011-9,E06000010,Road Safety & Defects,4,3,1.3333333333333333
2011-9,E06000011,Environmental Disruptions,2,2,1.0
2011-9,E06000011,Environmental Health,3,3,1.0
2011-9,E06000011,Road Safety & Defects,7,6,1.1666666666666667
2011-9,E06000011,Vehicles,1,1,1.0
2011-9,E06000012,Abandoned Vehicles & Parking,1,1,1.0
2011-9,E06000012,Other,1,1,1.0
2011-9,E06000012,Road Safety & Defects,2,2,1.0
2011-9,E06000013,Environmental Disruptions,1,1,1.0
2011-9,E06000013,Other,1,1,1.0
2011-9,E06000013,Road Safety & Defects,1,1,1.0
