lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000001,C1,1,1,1.0
E06000017,C1,14,10,1.4
E06000019,C1,3,2,1.5
E06000022,C1,6,5,1.2
E06000023,C1,46,36,1.2777777777777777
E06000031,C1,36,29,1.2413793103448276
E06000037,C1,11,9,1.2222222222222223
E06000038,C1,1,1,1.0
E06000046,C1,3,2,1.5
E06000051,C1,2,2,1.0
E06000060,C1,4,4,1.0
E07000032,C1,11,1,11.0
E07000062,C1,1,1,1.0
E07000063,C1,3,2,1.5
E07000064,C1,7,4,1.75
E07000065,C1,3,2,1.5
E07000072,C1,1,1,1.0
E07000079,C1,1,1,1.0
E07000080,C1,3,3,1.0
E07000083,C1,1,1,1.0
E07000084,C1,2,1,2.0
E07000085,C1,1,1,1.0
E07000089,C1,2,2,1.0
E07000094,C1,2,2,1.0
E07000096,C1,1,1,1.0
E07000098,C1,2,2,1.0
E07000099,C1,1,1,1.0
E07000136,C1,2,1,2.0
E07000137,C1,11,4,2.75
E07000138,C1,2,1,2.0
E07000139,C1,3,3,1.0
E07000140,C1,11,5,2.2
E07000141,C1,6,3,2.0
E07000142,C1,6,3,2.0
E07000143,C1,1,1,1.0
E07000144,C1,1,1,1.0
E07000149,C1,2,2,1.0
E07000150,C1,3,3,1.0
E07000151,C1,14,5,2.8
E07000152,C1,11,9,1.2222222222222223
E07000153,C1,13,6,2.1666666666666665
E07000154,C1,31,14,2.2142857142857144
E07000155,C1,27,23,1.173913043478261
E07000156,C1,6,5,1.2
E07000187,C1,1,1,1.0
E07000203,C1,1,1,1.0
E07000212,C1,1,1,1.0
E07000216,C1,1,1,1.0
E07000217,C1,1,1,1.0
E07000218,C1,8,7,1.1428571428571428
E07000219,C1,12,11,1.0909090909090908
E07000220,C1,4,4,1.0
E07000221,C1,20,10,2.0
E07000222,C1,16,15,1.0666666666666667
E07000240,C1,3,3,1.0
E07000243,C1,6,2,3.0
E07000245,C1,2,1,2.0
E09000004,C1,200,165,1.2121212121212122
E09000006,C1,2,2,1.0
E09000008,C1,1,1,1.0
E09000018,C1,64,47,1.3617021276595744
E09000023,C1,1,1,1.0
E06000004,C2,1,1,1.0
E06000005,C2,1,1,1.0
E06000006,C2,1,1,1.0
E06000007,C2,2,2,1.0
E06000008,C2,1,1,1.0
E06000010,C2,1,1,1.0
E06000014,C2,1,1,1.0
E06000015,C2,1,1,1.0
E06000017,C2,2,2,1.0
E06000018,C2,1,1,1.0
E06000019,C2,1,1,1.0
E06000021,C2,1,1,1.0
E06000022,C2,60,52,1.1538461538461537
E06000023,C2,22,18,1.2222222222222223
E06000031,C2,44,40,1.1
E06000032,C2,3,3,1.0
E06000033,C2,1,1,1.0
E06000036,C2,1,1,1.0
E06000037,C2,5,5,1.0
E06000038,C2,1,1,1.0
E06000040,C2,3,2,1.5
E06000041,C2,2,2,1.0
E06000043,C2,5,3,1.6666666666666667
E06000044,C2,1,1,1.0
E06000046,C2,154,13,11.846153846153847
E06000049,C2,109,4,27.25
E06000051,C2,1,1,1.0
E06000055,C2,2,2,1.0
E06000060,C2,107,96,1.1145833333333333
E07000011,C2,1,1,1.0
E07000034,C2,1,1,1.0
E07000035,C2,2,2,1.0
E07000036,C2,1,1,1.0
E07000062,C2,1,1,1.0
E07000063,C2,2,1,2.0
E07000064,C2,5,5,1.0
E07000065,C2,2,2,1.0
E07000066,C2,1,1,1.0
E07000070,C2,1,1,1.0
E07000071,C2,1,1,1.0
E07000075,C2,1,1,1.0
E07000084,C2,3,3,1.0
E07000087,C2,1,1,1.0
E07000089,C2,1,1,1.0
E07000093,C2,1,1,1.0
E07000094,C2,1,1,1.0
E07000096,C2,1,1,1.0
E07000098,C2,2,2,1.0
E07000099,C2,1,1,1.0
E07000105,C2,1,1,1.0
E07000111,C2,1,1,1.0
E07000113,C2,2,2,1.0
E07000116,C2,1,1,1.0
E07000117,C2,1,1,1.0
E07000121,C2,1,1,1.0
E07000125,C2,1,1,1.0
E07000126,C2,1,1,1.0
E07000128,C2,1,1,1.0
E07000130,C2,1,1,1.0
E07000134,C2,1,1,1.0
E07000136,C2,7,3,2.3333333333333335
E07000137,C2,14,8,1.75
E07000138,C2,7,4,1.75
E07000139,C2,15,9,1.6666666666666667
E07000140,C2,6,4,1.5
E07000141,C2,19,11,1.7272727272727273
E07000142,C2,18,7,2.5714285714285716
E07000143,C2,1,1,1.0
E07000149,C2,1,1,1.0
E07000150,C2,3,3,1.0
E07000151,C2,24,19,1.263157894736842
E07000152,C2,21,12,1.75
E07000153,C2,12,10,1.2
E07000154,C2,32,25,1.28
E07000155,C2,31,24,1.2916666666666667
E07000156,C2,16,15,1.0666666666666667
E07000163,C2,1,1,1.0
E07000170,C2,2,2,1.0
E07000172,C2,1,1,1.0
E07000177,C2,36,32,1.125
E07000178,C2,7,6,1.1666666666666667
E07000179,C2,34,32,1.0625
E07000180,C2,26,25,1.04
E07000181,C2,18,16,1.125
E07000187,C2,1,1,1.0
E07000189,C2,2,2,1.0
E07000199,C2,2,2,1.0
E07000209,C2,1,1,1.0
E07000211,C2,1,1,1.0
E07000212,C2,1,1,1.0
E07000213,C2,2,2,1.0
E07000216,C2,1,1,1.0
E07000217,C2,1,1,1.0
E07000218,C2,2,2,1.0
E07000219,C2,4,4,1.0
E07000220,C2,3,3,1.0
E07000221,C2,5,5,1.0
E07000222,C2,8,8,1.0
E07000225,C2,1,1,1.0
