lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000001,C1,1,1,1.0
E06000013,C1,1,1,1.0
E06000019,C1,1,1,1.0
E06000023,C1,145,108,1.3425925925925926
E06000025,C1,1,1,1.0
E06000037,C1,16,7,2.2857142857142856
E06000052,C1,2,2,1.0
E07000031,C1,1,1,1.0
E07000040,C1,1,1,1.0
E07000062,C1,3,2,1.5
E07000063,C1,3,3,1.0
E07000064,C1,1,1,1.0
E07000065,C1,11,9,1.2222222222222223
E07000067,C1,2,1,2.0
E07000075,C1,1,1,1.0
E07000081,C1,1,1,1.0
E07000082,C1,1,1,1.0
E07000084,C1,2,2,1.0
E07000086,C1,2,2,1.0
E07000089,C1,4,4,1.0
E07000094,C1,1,1,1.0
E07000103,C1,1,1,1.0
E07000143,C1,3,2,1.5
E07000146,C1,21,3,7.0
E07000147,C1,48,3,16.0
E07000149,C1,2,2,1.0
E07000168,C1,1,1,1.0
E07000177,C1,1,1,1.0
E07000178,C1,2,2,1.0
E07000179,C1,6,6,1.0
E07000180,C1,8,6,1.3333333333333333
E07000181,C1,6,6,1.0
E07000200,C1,1,1,1.0
E07000209,C1,1,1,1.0
E07000212,C1,2,2,1.0
E07000213,C1,1,1,1.0
E07000214,C1,1,1,1.0
E07000215,C1,1,1,1.0
E07000217,C1,1,1,1.0
E07000218,C1,14,12,1.1666666666666667
E07000219,C1,22,19,1.1578947368421053
E07000220,C1,15,12,1.25
E07000221,C1,21,17,1.2352941176470589
E07000222,C1,29,29,1.0
E07000240,C1,1,1,1.0
E07000243,C1,1,1,1.0
E07000244,C1,2,2,1.0
E08000030,C1,2,1,2.0
E09000006,C1,59,56,1.0535714285714286
E09000017,C1,1,1,1.0
E06000001,C2,2,2,1.0
E06000004,C2,2,2,1.0
E06000006,C2,3,2,1.5
E06000007,C2,1,1,1.0
E06000010,C2,1,1,1.0
E06000011,C2,1,1,1.0
E06000013,C2,3,2,1.5
E06000015,C2,8,6,1.3333333333333333
E06000016,C2,1,1,1.0
E06000018,C2,1,1,1.0
E06000019,C2,1,1,1.0
E06000021,C2,4,3,1.3333333333333333
E06000022,C2,3,3,1.0
