lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000001,C1,2,2,1.0
E06000004,C1,1,1,1.0
E06000011,C1,4,4,1.0
E06000013,C1,4,2,2.0
E06000019,C1,7,6,1.1666666666666667
E06000020,C1,1,1,1.0
E06000023,C1,1241,842,1.4738717339667458
E06000025,C1,1,1,1.0
E06000030,C1,1,1,1.0
E06000033,C1,1,1,1.0
E06000037,C1,156,56,2.7857142857142856
E06000043,C1,1,1,1.0
E06000045,C1,5,5,1.0
E06000051,C1,6,5,1.2
E06000052,C1,3,3,1.0
E06000055,C1,1,1,1.0
E06000056,C1,3,3,1.0
E06000059,C1,2,2,1.0
E06000060,C1,2,2,1.0
E07000008,C1,2,2,1.0
E07000031,C1,1,1,1.0
E07000036,C1,1,1,1.0
E07000038,C1,1,1,1.0
E07000040,C1,7,5,1.4
E07000041,C1,3,3,1.0
E07000042,C1,1,1,1.0
E07000043,C1,4,4,1.0
E07000044,C1,2,1,2.0
E07000045,C1,2,1,2.0
E07000046,C1,2,2,1.0
E07000061,C1,8,7,1.1428571428571428
E07000062,C1,22,19,1.1578947368421053
E07000063,C1,46,32,1.4375
E07000064,C1,42,38,1.105263157894737
E07000065,C1,104,37,2.810810810810811
E07000066,C1,6,5,1.2
E07000067,C1,8,6,1.3333333333333333
E07000068,C1,8,7,1.1428571428571428
E07000069,C1,1,1,1.0
E07000070,C1,4,4,1.0
E07000071,C1,2,2,1.0
E07000072,C1,3,3,1.0
E07000073,C1,5,3,1.6666666666666667
E07000074,C1,1,1,1.0
E07000075,C1,1,1,1.0
E07000076,C1,1,1,1.0
E07000078,C1,4,4,1.0
E07000079,C1,2,2,1.0
E07000080,C1,5,3,1.6666666666666667
E07000081,C1,2,2,1.0
E07000082,C1,7,6,1.1666666666666667
E07000083,C1,8,4,2.0
E07000084,C1,8,7,1.1428571428571428
E07000085,C1,3,3,1.0
E07000086,C1,2,2,1.0
E07000088,C1,2,2,1.0
E07000089,C1,14,12,1.1666666666666667
E07000091,C1,4,4,1.0
E07000092,C1,1,1,1.0
E07000093,C1,4,3,1.3333333333333333
E07000094,C1,3,3,1.0
E07000095,C1,1,1,1.0
E07000096,C1,11,10,1.1
E07000098,C1,3,3,1.0
E07000099,C1,3,3,1.0
E07000102,C1,8,7,1.1428571428571428
E07000103,C1,3,3,1.0
E07000112,C1,1,1,1.0
E07000121,C1,1,1,1.0
E07000137,C1,1,1,1.0
E07000139,C1,3,3,1.0
E07000141,C1,1,1,1.0
E07000142,C1,3,1,3.0
E07000143,C1,27,14,1.9285714285714286
E07000144,C1,51,16,3.1875
E07000145,C1,3,3,1.0
E07000146,C1,63,20,3.15
E07000147,C1,143,10,14.3
E07000148,C1,2,2,1.0
E07000149,C1,16,12,1.3333333333333333
E07000168,C1,1,1,1.0
E07000177,C1,67,57,1.1754385964912282
E07000178,C1,27,26,1.0384615384615385
E07000179,C1,77,70,1.1
E07000180,C1,97,61,1.5901639344262295
E07000181,C1,37,29,1.2758620689655173
E07000188,C1,2,2,1.0
