period,LAD,SHEF_C_CODE,report_count,user_count,average
2010-5,,C3,2,2,1.0
2010-5,,C5,1,1,1.0
2010-5,E06000001,C5,1,1,1.0
2010-5,E06000001,C7,2,2,1.0
2010-5,E06000002,C3,1,1,1.0
2010-5,E06000002,C7,4,3,1.3333333333333333
2010-5,E06000002,C8,1,1,1.0
2010-5,E06000004,C6,2,2,1.0
2010-5,E06000005,C3,1,1,1.0
2010-5,E06000006,C3,1,1,1.0
2010-5,E06000006,C6,1,1,1.0
2010-5,E06000006,C7,5,3,1.6666666666666667
2010-5,E06000006,C8,1,1,1.0
2010-5,E06000007,C3,1,1,1.0
2010-5,E06000007,C5,1,1,1.0
2010-5,E06000008,C3,6,6,1.0
2010-5,E06000008,C4,1,1,1.0
2010-5,E06000008,C6,1,1,1.0
2010-5,E06000008,C7,7,4,1.75
2010-5,E06000008,C8,2,2,1.0
2010-5,E06000009,C2,1,1,1.0
2010-5,E06000009,C3,3,3,1.0
2010-5,E06000009,C5,1,1,1.0
2010-5,E06000009,C7,8,6,1.3333333333333333
2010-5,E06000010,C7,3,3,1.0
2010-5,E06000011,C4,1,1,1.0
2010-5,E06000011,C5,1,1,1.0
2010-5,E06000011,C6,2,2,1.0
2010-5,E06000011,C7,6,6,1.0
2010-5,E06000012,C5,1,1,1.0
2010-5,E06000012,C7,4,3,1.3333333333333333
2010-5,E06000013,C7,2,1,2.0
2010-5,E06000014,C3,1,1,1.0
2010-5,E06000014,C7,1,1,1.0
2010-5,E06000015,C2,1,1,1.0
2010-5,E06000015,C3,1,1,1.0
2010-5,E06000015,C5,3,3,1.0
2010-5,E06000015,C7,5,5,1.0
2010-5,E06000015,C8,1,1,1.0
2010-5,E06000016,C3,1,1,1.0
2010-5,E06000016,C5,3,3,1.0
2010-5,E06000016,C7,16,15,1.0666666666666667
2010-5,E06000016,C8,1,1,1.0
2010-5,E06000017,C7,3,3,1.0
2010-5,E06000018,C2,1,1,1.0
2010-5,E06000018,C3,3,3,1.0
2010-5,E06000018,C7,5,5,1.0
2010-5,E06000019,C2,1,1,1.0
2010-5,E06000019,C3,1,1,1.0
2010-5,E06000019,C5,2,2,1.0
2010-5,E06000019,C6,1,1,1.0
2010-5,E06000019,C7,3,3,1.0
2010-5,E06000020,C7,4,3,1.3333333333333333
2010-5,E06000021,C3,2,2,1.0
2010-5,E06000021,C5,5,3,1.6666666666666667
2010-5,E06000021,C6,1,1,1.0
2010-5,E06000021,C7,10,5,2.0
2010-5,E06000021,C8,1,1,1.0
2010-5,E06000022,C1,1,1,1.0
2010-5,E06000022,C2,1,1,1.0
2010-5,E06000022,C5,2,2,1.0
2010-5,E06000022,C7,13,4,3.25
2010-5,E06000022,C8,1,1,1.0
2010-5,E06000023,C3,7,7,1.0
2010-5,E06000023,C4,2,2,1.0
2010-5,E06000023,C5,2,2,1.0
2010-5,E06000023,C6,1,1,1.0
2010-5,E06000023,C7,14,11,1.2727272727272727
2010-5,E06000023,C8,2,2,1.0
2010-5,E06000024,C3,2,2,1.0
2010-5,E06000024,C5,1,1,1.0
2010-5,E06000024,C7,8,6,1.3333333333333333
2010-5,E06000025,C7,13,9,1.4444444444444444
2010-5,E06000026,C3,2,2,1.0
2010-5,E06000026,C4,2,2,1.0
2010-5,E06000026,C5,3,3,1.0
2010-5,E06000026,C6,1,1,1.0
2010-5,E06000026,C7,8,6,1.3333333333333333
2010-5,E06000026,C8,2,2,1.0
2010-5,E06000027,C3,2,2,1.0
2010-5,E06000027,C7,2,2,1.0
2010-5,E06000028,C2,2,2,1.0
2010-5,E06000028,C3,4,4,1.0
2010-5,E06000028,C4,1,1,1.0
2010-5,E06000028,C5,1,1,1.0
2010-5,E06000028,C7,10,4,2.5
2010-5,E06000028,C8,3,3,1.0
2010-5,E06000029,C5,2,2,1.0
2010-5,E06000030,C3,1,1,1.0
2010-5,E06000030,C5,1,1,1.0
2010-5,E06000030,C7,4,4,1.0
2010-5,E06000031,C2,2,2,1.0
2010-5,E06000031,C3,2,2,1.0
2010-5,E06000031,C4,9,3,3.0
2010-5,E06000031,C5,5,4,1.25
2010-5,E06000031,C7,35,9,3.888888888888889
2010-5,E06000031,C8,1,1,1.0
2010-5,E06000032,C2,1,1,1.0
2010-5,E06000032,C3,2,2,1.0
2010-5,E06000032,C5,2,2,1.0
2010-5,E06000032,C7,2,2,1.0
2010-5,E06000032,C8,1,1,1.0
2010-5,E06000033,C5,5,4,1.25
2010-5,E06000034,C2,1,1,1.0
2010-5,E06000034,C7,3,3,1.0
2010-5,E06000035,C5,1,1,1.0
2010-5,E06000035,C8,4,4,1.0
2010-5,E06000036,C5,2,1,2.0
2010-5,E06000037,C3,1,1,1.0
2010-5,E06000037,C5,1,1,1.0
2010-5,E06000037,C7,9,6,1.5
2010-5,E06000038,C3,1,1,1.0
2010-5,E06000038,C4,6,2,3.0
2010-5,E06000038,C5,3,3,1.0
2010-5,E06000038,C7,19,13,1.4615384615384615
2010-5,E06000038,C8,1,1,1.0
2010-5,E06000039,C3,2,1,2.0
2010-5,E06000039,C6,1,1,1.0
2010-5,E06000039,C7,1,1,1.0
2010-5,E06000040,C5,1,1,1.0
2010-5,E06000041,C4,5,5,1.0
2010-5,E06000041,C5,4,4,1.0
2010-5,E06000041,C7,15,14,1.0714285714285714
2010-5,E06000042,C5,2,2,1.0
2010-5,E06000042,C7,6,6,1.0
2010-5,E06000042,C8,1,1,1.0
2010-5,E06000043,C3,2,2,1.0
2010-5,E06000043,C4,1,1,1.0
2010-5,E06000043,C5,6,5,1.2
2010-5,E06000043,C7,7,7,1.0
2010-5,E06000043,C8,3,3,1.0
2010-5,E06000044,C3,3,3,1.0
2010-5,E06000044,C4,1,1,1.0
2010-5,E06000044,C5,5,5,1.0
2010-5,E06000044,C7,8,6,1.3333333333333333
2010-5,E06000044,C8,3,3,1.0
2010-5,E06000045,C2,1,1,1.0
2010-5,E06000045,C3,1,1,1.0
2010-5,E06000045,C5,1,1,1.0
2010-5,E06000045,C7,7,6,1.1666666666666667
2010-5,E06000046,C2,1,1,1.0
2010-5,E06000046,C3,1,1,1.0
2010-5,E06000046,C5,2,2,1.0
2010-5,E06000046,C7,11,2,5.5
2010-5,E06000047,C2,2,2,1.0
2010-5,E06000047,C3,3,2,1.5
2010-5,E06000047,C5,3,3,1.0
2010-5,E06000047,C6,1,1,1.0
2010-5,E06000047,C7,8,6,1.3333333333333333
2010-5,E06000047,C8,1,1,1.0
2010-5,E06000049,C2,2,2,1.0
2010-5,E06000049,C3,4,4,1.0
2010-5,E06000049,C4,2,2,1.0
2010-5,E06000049,C5,1,1,1.0
2010-5,E06000049,C6,1,1,1.0
2010-5,E06000049,C7,16,9,1.7777777777777777
2010-5,E06000050,C2,1,1,1.0
2010-5,E06000050,C3,1,1,1.0
2010-5,E06000050,C4,1,1,1.0
2010-5,E06000050,C7,12,12,1.0
2010-5,E06000051,C2,1,1,1.0
2010-5,E06000051,C3,1,1,1.0
2010-5,E06000051,C5,2,2,1.0
2010-5,E06000051,C7,4,4,1.0
2010-5,E06000052,C3,6,4,1.5
2010-5,E06000052,C5,8,7,1.1428571428571428
2010-5,E06000052,C7,18,15,1.2
2010-5,E06000052,C8,4,4,1.0
2010-5,E06000054,C2,2,2,1.0
2010-5,E06000054,C3,2,2,1.0
2010-5,E06000054,C5,4,4,1.0
