lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000004,C1,1,1,1.0
E06000017,C1,5,5,1.0
E06000022,C1,20,19,1.0526315789473684
E06000023,C1,80,62,1.2903225806451613
E06000031,C1,35,32,1.09375
E06000037,C1,4,4,1.0
E06000046,C1,8,1,8.0
E06000055,C1,1,1,1.0
E06000060,C1,3,3,1.0
E07000036,C1,1,1,1.0
E07000061,C1,1,1,1.0
E07000062,C1,1,1,1.0
E07000063,C1,4,4,1.0
E07000064,C1,2,2,1.0
E07000065,C1,2,2,1.0
E07000068,C1,1,1,1.0
E07000071,C1,1,1,1.0
E07000081,C1,1,1,1.0
E07000082,C1,1,1,1.0
E07000086,C1,1,1,1.0
E07000087,C1,1,1,1.0
E07000096,C1,1,1,1.0
E07000136,C1,5,2,2.5
E07000137,C1,28,9,3.111111111111111
E07000138,C1,16,5,3.2
E07000139,C1,25,4,6.25
E07000140,C1,17,5,3.4
E07000141,C1,23,7,3.2857142857142856
E07000142,C1,17,7,2.4285714285714284
E07000143,C1,2,2,1.0
E07000144,C1,1,1,1.0
E07000146,C1,2,2,1.0
E07000147,C1,10,2,5.0
E07000150,C1,6,4,1.5
E07000151,C1,20,13,1.5384615384615385
E07000152,C1,22,17,1.2941176470588236
E07000153,C1,17,7,2.4285714285714284
E07000154,C1,38,17,2.235294117647059
E07000155,C1,28,15,1.8666666666666667
E07000156,C1,21,12,1.75
E07000179,C1,1,1,1.0
E07000187,C1,1,1,1.0
E07000202,C1,1,1,1.0
E07000203,C1,3,1,3.0
E07000215,C1,4,1,4.0
E07000218,C1,4,4,1.0
E07000219,C1,15,14,1.0714285714285714
E07000220,C1,17,13,1.3076923076923077
E07000221,C1,14,13,1.0769230769230769
E07000222,C1,25,25,1.0
E07000243,C1,3,1,3.0
E09000004,C1,308,231,1.3333333333333333
E09000006,C1,3,3,1.0
E09000011,C1,1,1,1.0
E09000018,C1,102,68,1.5
E09000023,C1,2,2,1.0
E06000001,C2,2,1,2.0
E06000003,C2,2,2,1.0
E06000007,C2,1,1,1.0
E06000008,C2,2,2,1.0
E06000009,C2,1,1,1.0
E06000010,C2,3,3,1.0
E06000012,C2,1,1,1.0
E06000013,C2,1,1,1.0
E06000017,C2,6,5,1.2
E06000018,C2,1,1,1.0
E06000019,C2,2,2,1.0
E06000021,C2,1,1,1.0
E06000022,C2,83,73,1.1369863013698631
E06000023,C2,48,40,1.2
E06000024,C2,2,2,1.0
E06000025,C2,2,2,1.0
E06000031,C2,45,43,1.0465116279069768
E06000032,C2,1,1,1.0
E06000033,C2,1,1,1.0
E06000035,C2,1,1,1.0
E06000037,C2,3,3,1.0
E06000038,C2,1,1,1.0
