period,LAD,SHEF_C_CODE,report_count,user_count,average
2015-11,,C2,1,1,1.0
2015-11,,C3,6,5,1.2
2015-11,,C5,1,1,1.0
2015-11,,C7,22,19,1.1578947368421053
2015-11,,C8,1,1,1.0
2015-11,E06000001,C3,6,1,6.0
2015-11,E06000001,C7,6,6,1.0
2015-11,E06000002,C3,1,1,1.0
2015-11,E06000002,C7,5,4,1.25
2015-11,E06000003,C3,2,1,2.0
2015-11,E06000003,C5,1,1,1.0
2015-11,E06000004,C3,4,4,1.0
2015-11,E06000004,C5,1,1,1.0
2015-11,E06000004,C7,19,15,1.2666666666666666
2015-11,E06000004,C8,2,2,1.0
2015-11,E06000005,C3,6,2,3.0
2015-11,E06000005,C5,2,1,2.0
2015-11,E06000005,C7,7,6,1.1666666666666667
2015-11,E06000005,C8,1,1,1.0
2015-11,E06000006,C2,1,1,1.0
2015-11,E06000006,C3,2,2,1.0
2015-11,E06000006,C6,1,1,1.0
2015-11,E06000006,C7,3,3,1.0
2015-11,E06000006,C8,1,1,1.0
2015-11,E06000007,C3,1,1,1.0
2015-11,E06000007,C5,3,2,1.5
2015-11,E06000007,C7,15,11,1.3636363636363635
2015-11,E06000007,C8,3,3,1.0
2015-11,E06000008,C2,2,2,1.0
2015-11,E06000008,C3,10,8,1.25
2015-11,E06000008,C5,1,1,1.0
2015-11,E06000008,C7,16,16,1.0
2015-11,E06000008,C8,3,3,1.0
2015-11,E06000009,C3,5,5,1.0
2015-11,E06000009,C5,5,4,1.25
2015-11,E06000009,C7,13,8,1.625
2015-11,E06000009,C8,3,3,1.0
2015-11,E06000010,,1,1,1.0
2015-11,E06000010,C2,1,1,1.0
2015-11,E06000010,C3,13,6,2.1666666666666665
2015-11,E06000010,C4,12,1,12.0
2015-11,E06000010,C5,1,1,1.0
2015-11,E06000010,C7,66,11,6.0
2015-11,E06000010,C8,2,2,1.0
2015-11,E06000011,C3,10,4,2.5
2015-11,E06000011,C4,3,1,3.0
2015-11,E06000011,C5,2,2,1.0
2015-11,E06000011,C7,62,8,7.75
2015-11,E06000011,C8,1,1,1.0
2015-11,E06000012,C3,4,2,2.0
2015-11,E06000012,C7,3,2,1.5
2015-11,E06000012,C8,1,1,1.0
2015-11,E06000013,C3,8,3,2.6666666666666665
2015-11,E06000013,C5,2,2,1.0
2015-11,E06000013,C7,12,4,3.0
2015-11,E06000014,C2,1,1,1.0
2015-11,E06000014,C3,8,3,2.6666666666666665
2015-11,E06000014,C4,5,2,2.5
2015-11,E06000014,C5,5,2,2.5
2015-11,E06000014,C6,2,1,2.0
2015-11,E06000014,C7,21,8,2.625
2015-11,E06000015,C2,3,3,1.0
2015-11,E06000015,C3,1,1,1.0
2015-11,E06000015,C7,9,8,1.125
2015-11,E06000016,C2,2,2,1.0
2015-11,E06000016,C3,3,3,1.0
2015-11,E06000016,C4,1,1,1.0
2015-11,E06000016,C5,1,1,1.0
2015-11,E06000016,C7,5,3,1.6666666666666667
2015-11,E06000016,C8,2,2,1.0
2015-11,E06000017,C2,1,1,1.0
2015-11,E06000017,C3,1,1,1.0
2015-11,E06000017,C7,4,4,1.0
2015-11,E06000018,C2,2,2,1.0
2015-11,E06000018,C3,10,7,1.4285714285714286
2015-11,E06000018,C4,1,1,1.0
2015-11,E06000018,C5,2,2,1.0
2015-11,E06000018,C6,1,1,1.0
2015-11,E06000018,C7,9,6,1.5
2015-11,E06000018,C8,1,1,1.0
2015-11,E06000019,C2,1,1,1.0
2015-11,E06000019,C3,2,1,2.0
2015-11,E06000019,C7,5,5,1.0
2015-11,E06000020,C2,1,1,1.0
2015-11,E06000020,C3,1,1,1.0
2015-11,E06000020,C7,4,4,1.0
2015-11,E06000020,C8,1,1,1.0
2015-11,E06000021,C2,2,2,1.0
2015-11,E06000021,C3,1,1,1.0
2015-11,E06000021,C4,1,1,1.0
2015-11,E06000021,C5,1,1,1.0
2015-11,E06000021,C7,8,7,1.1428571428571428
2015-11,E06000022,C3,1,1,1.0
2015-11,E06000022,C7,9,8,1.125
2015-11,E06000022,C8,2,2,1.0
2015-11,E06000023,C2,3,3,1.0
2015-11,E06000023,C3,34,25,1.36
2015-11,E06000023,C4,1,1,1.0
2015-11,E06000023,C5,7,7,1.0
2015-11,E06000023,C6,1,1,1.0
2015-11,E06000023,C7,31,26,1.1923076923076923
2015-11,E06000023,C8,9,9,1.0
2015-11,E06000024,C3,4,2,2.0
2015-11,E06000024,C6,1,1,1.0
2015-11,E06000024,C7,12,11,1.0909090909090908
2015-11,E06000024,C8,1,1,1.0
2015-11,E06000025,C2,1,1,1.0
2015-11,E06000025,C3,5,5,1.0
2015-11,E06000025,C5,6,4,1.5
2015-11,E06000025,C6,1,1,1.0
2015-11,E06000025,C7,24,17,1.411764705882353
2015-11,E06000025,C8,2,2,1.0
2015-11,E06000026,C2,1,1,1.0
2015-11,E06000026,C3,5,4,1.25
2015-11,E06000026,C5,1,1,1.0
2015-11,E06000026,C6,1,1,1.0
2015-11,E06000026,C7,4,3,1.3333333333333333
2015-11,E06000026,C8,2,2,1.0
2015-11,E06000027,C5,2,1,2.0
2015-11,E06000027,C7,6,5,1.2
2015-11,E06000028,C2,4,4,1.0
2015-11,E06000028,C3,3,3,1.0
2015-11,E06000028,C7,10,9,1.1111111111111112
2015-11,E06000028,C8,3,3,1.0
2015-11,E06000029,C1,1,1,1.0
2015-11,E06000029,C3,1,1,1.0
2015-11,E06000029,C5,2,2,1.0
2015-11,E06000029,C7,5,3,1.6666666666666667
2015-11,E06000030,C2,1,1,1.0
2015-11,E06000030,C3,3,3,1.0
2015-11,E06000030,C6,1,1,1.0
2015-11,E06000030,C7,10,9,1.1111111111111112
2015-11,E06000030,C8,2,2,1.0
2015-11,E06000031,C2,1,1,1.0
2015-11,E06000031,C3,31,13,2.3846153846153846
2015-11,E06000031,C4,2,1,2.0
2015-11,E06000031,C5,2,2,1.0
2015-11,E06000031,C6,1,1,1.0
2015-11,E06000031,C7,25,15,1.6666666666666667
2015-11,E06000031,C8,6,6,1.0
2015-11,E06000032,C3,16,9,1.7777777777777777
2015-11,E06000032,C5,2,2,1.0
2015-11,E06000032,C7,11,9,1.2222222222222223
2015-11,E06000032,C8,5,5,1.0
2015-11,E06000033,C3,2,2,1.0
2015-11,E06000033,C5,12,9,1.3333333333333333
2015-11,E06000034,C3,3,1,3.0
2015-11,E06000034,C6,1,1,1.0
2015-11,E06000034,C7,17,7,2.4285714285714284
2015-11,E06000034,C8,4,3,1.3333333333333333
2015-11,E06000035,C3,10,4,2.5
2015-11,E06000035,C5,1,1,1.0
2015-11,E06000035,C7,6,6,1.0
2015-11,E06000035,C8,3,3,1.0
2015-11,E06000036,C2,3,3,1.0
2015-11,E06000036,C3,3,3,1.0
2015-11,E06000036,C4,2,2,1.0
2015-11,E06000036,C5,2,2,1.0
2015-11,E06000036,C7,10,10,1.0
2015-11,E06000036,C8,1,1,1.0
2015-11,E06000037,,2,1,2.0
2015-11,E06000037,C1,6,6,1.0
2015-11,E06000037,C7,5,4,1.25
2015-11,E06000038,C2,1,1,1.0
2015-11,E06000038,C3,4,2,2.0
2015-11,E06000038,C5,1,1,1.0
2015-11,E06000038,C7,23,17,1.3529411764705883
2015-11,E06000038,C8,2,1,2.0
2015-11,E06000039,C3,3,2,1.5
2015-11,E06000039,C5,3,3,1.0
2015-11,E06000039,C7,1,1,1.0
2015-11,E06000039,C8,4,3,1.3333333333333333
2015-11,E06000040,C2,3,3,1.0
2015-11,E06000040,C3,13,11,1.1818181818181819
2015-11,E06000040,C5,6,6,1.0
2015-11,E06000040,C7,18,14,1.2857142857142858
2015-11,E06000040,C8,1,1,1.0
2015-11,E06000041,C2,4,4,1.0
2015-11,E06000041,C3,7,7,1.0
2015-11,E06000041,C5,6,5,1.2
2015-11,E06000041,C7,22,19,1.1578947368421053
2015-11,E06000041,C8,6,6,1.0
2015-11,E06000042,C3,2,2,1.0
2015-11,E06000042,C5,6,5,1.2
2015-11,E06000042,C7,30,15,2.0
2015-11,E06000042,C8,4,4,1.0
2015-11,E06000043,C2,1,1,1.0
2015-11,E06000043,C3,8,6,1.3333333333333333
2015-11,E06000043,C4,2,1,2.0
2015-11,E06000043,C5,4,3,1.3333333333333333
2015-11,E06000043,C7,11,11,1.0
2015-11,E06000043,C8,3,3,1.0
2015-11,E06000044,C1,1,1,1.0
2015-11,E06000044,C3,1,1,1.0
2015-11,E06000044,C6,1,1,1.0
2015-11,E06000044,C7,1,1,1.0
2015-11,E06000044,C8,1,1,1.0
2015-11,E06000045,C2,9,5,1.8
2015-11,E06000045,C3,17,14,1.2142857142857142
2015-11,E06000045,C4,2,2,1.0
2015-11,E06000045,C5,5,5,1.0
2015-11,E06000045,C7,43,22,1.9545454545454546
2015-11,E06000045,C8,17,12,1.4166666666666667
2015-11,E06000046,C3,2,2,1.0
2015-11,E06000046,C5,1,1,1.0
2015-11,E06000046,C7,6,3,2.0
2015-11,E06000046,C8,2,2,1.0
2015-11,E06000047,C2,3,3,1.0
2015-11,E06000047,C3,8,6,1.3333333333333333
2015-11,E06000047,C4,4,2,2.0
2015-11,E06000047,C5,3,3,1.0
2015-11,E06000047,C6,1,1,1.0
2015-11,E06000047,C7,30,20,1.5
2015-11,E06000049,C3,14,13,1.0769230769230769
2015-11,E06000049,C5,3,1,3.0
2015-11,E06000049,C6,1,1,1.0
2015-11,E06000049,C7,45,32,1.40625
2015-11,E06000049,C8,3,3,1.0
2015-11,E06000050,C3,3,3,1.0
2015-11,E06000050,C4,1,1,1.0
2015-11,E06000050,C5,4,4,1.0
2015-11,E06000050,C7,16,15,1.0666666666666667
2015-11,E06000050,C8,5,4,1.25
2015-11,E06000051,C1,1,1,1.0
2015-11,E06000051,C2,3,3,1.0
2015-11,E06000051,C3,1,1,1.0
2015-11,E06000051,C4,1,1,1.0
2015-11,E06000051,C6,1,1,1.0
2015-11,E06000051,C7,6,5,1.2
2015-11,E06000051,C8,1,1,1.0
2015-11,E06000052,C2,3,3,1.0
2015-11,E06000052,C3,3,1,3.0
2015-11,E06000052,C4,1,1,1.0
2015-11,E06000052,C5,5,4,1.25
2015-11,E06000052,C6,1,1,1.0
2015-11,E06000052,C7,29,19,1.5263157894736843
