period,LAD,SHEF_C_CODE,report_count,user_count,average
2011,,C2,3,3,1.0
2011,,C3,8,7,1.1428571428571428
2011,,C4,6,5,1.2
2011,,C5,13,8,1.625
2011,,C6,3,2,1.5
2011,,C7,43,36,1.1944444444444444
2011,,C8,2,2,1.0
2011,E06000001,C2,2,2,1.0
2011,E06000001,C3,10,5,2.0
2011,E06000001,C7,19,15,1.2666666666666666
2011,E06000001,C8,1,1,1.0
2011,E06000002,C2,9,8,1.125
2011,E06000002,C3,22,13,1.6923076923076923
2011,E06000002,C4,1,1,1.0
2011,E06000002,C5,15,13,1.1538461538461537
2011,E06000002,C6,1,1,1.0
2011,E06000002,C7,27,23,1.173913043478261
2011,E06000002,C8,2,2,1.0
2011,E06000003,C2,1,1,1.0
2011,E06000003,C3,14,7,2.0
2011,E06000003,C5,7,6,1.1666666666666667
2011,E06000003,C6,1,1,1.0
2011,E06000003,C7,29,24,1.2083333333333333
2011,E06000003,C8,4,4,1.0
2011,E06000004,C2,5,5,1.0
2011,E06000004,C3,16,13,1.2307692307692308
2011,E06000004,C4,4,3,1.3333333333333333
2011,E06000004,C5,8,8,1.0
2011,E06000004,C6,2,1,2.0
2011,E06000004,C7,30,22,1.3636363636363635
2011,E06000004,C8,4,4,1.0
2011,E06000005,C2,2,2,1.0
2011,E06000005,C3,6,6,1.0
2011,E06000005,C5,5,4,1.25
2011,E06000005,C6,1,1,1.0
2011,E06000005,C7,46,29,1.5862068965517242
2011,E06000005,C8,5,5,1.0
2011,E06000006,C2,2,2,1.0
2011,E06000006,C3,12,10,1.2
2011,E06000006,C5,3,3,1.0
2011,E06000006,C6,2,2,1.0
2011,E06000006,C7,31,18,1.7222222222222223
2011,E06000006,C8,4,4,1.0
2011,E06000007,C2,5,5,1.0
2011,E06000007,C3,17,17,1.0
2011,E06000007,C4,1,1,1.0
2011,E06000007,C5,11,11,1.0
2011,E06000007,C6,3,3,1.0
2011,E06000007,C7,94,53,1.7735849056603774
2011,E06000007,C8,12,11,1.0909090909090908
2011,E06000008,C2,7,7,1.0
2011,E06000008,C3,125,71,1.7605633802816902
2011,E06000008,C4,6,5,1.2
2011,E06000008,C5,33,28,1.1785714285714286
2011,E06000008,C6,19,12,1.5833333333333333
2011,E06000008,C7,131,78,1.6794871794871795
2011,E06000008,C8,23,20,1.15
2011,E06000009,C2,2,2,1.0
2011,E06000009,C3,32,20,1.6
2011,E06000009,C4,4,3,1.3333333333333333
2011,E06000009,C5,18,12,1.5
2011,E06000009,C6,2,2,1.0
2011,E06000009,C7,88,48,1.8333333333333333
2011,E06000009,C8,7,7,1.0
2011,E06000010,C2,5,5,1.0
2011,E06000010,C3,20,19,1.0526315789473684
2011,E06000010,C4,1,1,1.0
2011,E06000010,C5,11,8,1.375
2011,E06000010,C6,1,1,1.0
2011,E06000010,C7,111,66,1.6818181818181819
2011,E06000010,C8,8,4,2.0
2011,E06000011,C1,1,1,1.0
2011,E06000011,C2,14,13,1.0769230769230769
2011,E06000011,C3,19,17,1.1176470588235294
2011,E06000011,C4,2,2,1.0
2011,E06000011,C5,44,27,1.6296296296296295
2011,E06000011,C6,1,1,1.0
2011,E06000011,C7,164,95,1.7263157894736842
2011,E06000011,C8,7,6,1.1666666666666667
2011,E06000012,C2,3,3,1.0
2011,E06000012,C3,2,2,1.0
2011,E06000012,C5,9,9,1.0
2011,E06000012,C7,27,20,1.35
2011,E06000012,C8,4,3,1.3333333333333333
2011,E06000013,C2,1,1,1.0
2011,E06000013,C3,7,5,1.4
2011,E06000013,C5,2,2,1.0
2011,E06000013,C7,24,17,1.411764705882353
2011,E06000013,C8,3,3,1.0
2011,E06000014,C2,8,1,8.0
2011,E06000014,C3,5,4,1.25
2011,E06000014,C4,5,3,1.6666666666666667
2011,E06000014,C5,7,7,1.0
2011,E06000014,C7,48,35,1.3714285714285714
2011,E06000014,C8,5,4,1.25
2011,E06000015,C2,6,5,1.2
2011,E06000015,C3,37,26,1.4230769230769231
2011,E06000015,C4,9,4,2.25
2011,E06000015,C5,8,8,1.0
2011,E06000015,C6,3,2,1.5
2011,E06000015,C7,60,44,1.3636363636363635
2011,E06000015,C8,12,8,1.5
2011,E06000016,C2,1,1,1.0
2011,E06000016,C3,32,24,1.3333333333333333
2011,E06000016,C4,5,4,1.25
2011,E06000016,C5,16,13,1.2307692307692308
