lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000037,C1,1,1,1.0
E06000056,C1,1,1,1.0
E06000060,C1,1,1,1.0
E07000026,C1,1,1,1.0
E07000041,C1,1,1,1.0
E07000044,C1,1,1,1.0
E07000139,C1,1,1,1.0
E07000144,C1,2,2,1.0
E07000177,C1,7,3,2.3333333333333335
E07000179,C1,3,3,1.0
E07000180,C1,5,5,1.0
E07000181,C1,1,1,1.0
E07000203,C1,1,1,1.0
E07000217,C1,1,1,1.0
E07000222,C1,1,1,1.0
E07000238,C1,3,1,3.0
E07000244,C1,7,2,3.5
E09000006,C1,31,27,1.1481481481481481
S12000017,C1,1,1,1.0
E06000001,C2,1,1,1.0
E06000002,C2,1,1,1.0
E06000008,C2,1,1,1.0
E06000011,C2,1,1,1.0
E06000023,C2,1,1,1.0
E06000030,C2,3,3,1.0
E06000031,C2,4,3,1.3333333333333333
E06000036,C2,1,1,1.0
E06000038,C2,1,1,1.0
E06000041,C2,1,1,1.0
E06000042,C2,3,3,1.0
E06000045,C2,13,13,1.0
E06000046,C2,2,1,2.0
E06000047,C2,3,3,1.0
E06000049,C2,2,2,1.0
E06000052,C2,2,2,1.0
E06000057,C2,1,1,1.0
E06000058,C2,2,2,1.0
E06000060,C2,3,3,1.0
E07000008,C2,1,1,1.0
E07000012,C2,1,1,1.0
E07000039,C2,1,1,1.0
E07000043,C2,1,1,1.0
E07000069,C2,1,1,1.0
E07000078,C2,1,1,1.0
E07000087,C2,1,1,1.0
E07000089,C2,1,1,1.0
E07000091,C2,1,1,1.0
E07000093,C2,2,1,2.0
E07000096,C2,1,1,1.0
E07000098,C2,2,2,1.0
E07000099,C2,2,2,1.0
E07000102,C2,1,1,1.0
E07000103,C2,2,2,1.0
E07000111,C2,1,1,1.0
E07000114,C2,1,1,1.0
E07000118,C2,1,1,1.0
E07000121,C2,2,2,1.0
E07000123,C2,3,1,3.0
E07000132,C2,1,1,1.0
E07000137,C2,1,1,1.0
E07000138,C2,2,2,1.0
E07000148,C2,1,1,1.0
E07000154,C2,1,1,1.0
E07000165,C2,2,2,1.0
E07000176,C2,1,1,1.0
E07000177,C2,7,7,1.0
E07000178,C2,3,3,1.0
E07000179,C2,17,15,1.1333333333333333
E07000180,C2,15,13,1.1538461538461537
E07000181,C2,12,9,1.3333333333333333
E07000194,C2,1,1,1.0
E07000220,C2,1,1,1.0
E07000237,C2,1,1,1.0
E07000239,C2,1,1,1.0
E07000240,C2,2,2,1.0
E07000241,C2,2,1,2.0
E07000243,C2,5,5,1.0
E08000008,C2,1,1,1.0
E08000017,C2,1,1,1.0
E08000019,C2,2,2,1.0
E08000021,C2,1,1,1.0
E08000022,C2,1,1,1.0
E08000025,C2,3,3,1.0
E08000029,C2,1,1,1.0
E08000030,C2,1,1,1.0
E08000035,C2,2,2,1.0
E08000037,C2,1,1,1.0
E09000002,C2,2,1,2.0
E09000003,C2,15,14,1.0714285714285714
E09000005,C2,3,2,1.5
E09000006,C2,173,144,1.2013888888888888
E09000007,C2,6,5,1.2
E09000008,C2,2,2,1.0
E09000009,C2,1,1,1.0
E09000010,C2,3,3,1.0
E09000011,C2,1,1,1.0
E09000012,C2,1,1,1.0
E09000014,C2,2,2,1.0
E09000018,C2,2,2,1.0
E09000022,C2,7,7,1.0
E09000023,C2,2,2,1.0
E09000024,C2,2,2,1.0
E09000025,C2,1,1,1.0
E09000029,C2,2,2,1.0
E09000030,C2,3,1,3.0
E09000032,C2,1,1,1.0
E09000033,C2,1,1,1.0
S12000005,C2,1,1,1.0
S12000010,C2,1,1,1.0
S12000029,C2,1,1,1.0
S12000034,C2,2,1,2.0
S12000036,C2,1,1,1.0
S12000042,C2,1,1,1.0
W06000005,C2,1,1,1.0
E06000001,C3,2,1,2.0
E06000002,C3,1,1,1.0
E06000003,C3,1,1,1.0
E06000004,C3,1,1,1.0
E06000007,C3,2,1,2.0
E06000008,C3,12,7,1.7142857142857142
E06000009,C3,4,3,1.3333333333333333
E06000010,C3,6,3,2.0
