period,LAD,SHEF_C_CODE,report_count,user_count,average
2008-6,E06000002,C3,1,1,1.0
2008-6,E06000003,C7,1,1,1.0
2008-6,E06000004,C5,1,1,1.0
2008-6,E06000004,C7,1,1,1.0
2008-6,E06000004,C8,1,1,1.0
2008-6,E06000005,C7,1,1,1.0
2008-6,E06000007,C3,1,1,1.0
2008-6,E06000007,C7,1,1,1.0
2008-6,E06000008,C3,1,1,1.0
2008-6,E06000009,C3,1,1,1.0
2008-6,E06000010,C5,1,1,1.0
2008-6,E06000010,C6,1,1,1.0
2008-6,E06000010,C7,1,1,1.0
2008-6,E06000011,C2,2,2,1.0
2008-6,E06000011,C5,3,2,1.5
2008-6,E06000011,C7,2,2,1.0
2008-6,E06000011,C8,1,1,1.0
2008-6,E06000014,C2,1,1,1.0
2008-6,E06000015,C3,2,2,1.0
2008-6,E06000015,C5,1,1,1.0
2008-6,E06000015,C7,1,1,1.0
2008-6,E06000016,C3,3,3,1.0
2008-6,E06000016,C5,3,2,1.5
2008-6,E06000016,C7,4,3,1.3333333333333333
2008-6,E06000017,C7,1,1,1.0
2008-6,E06000018,C4,4,1,4.0
2008-6,E06000018,C5,3,1,3.0
2008-6,E06000018,C7,3,1,3.0
2008-6,E06000019,C3,2,2,1.0
2008-6,E06000019,C4,2,1,2.0
2008-6,E06000019,C5,1,1,1.0
2008-6,E06000019,C7,2,2,1.0
2008-6,E06000019,C8,2,1,2.0
2008-6,E06000020,C7,6,1,6.0
2008-6,E06000021,C5,2,1,2.0
2008-6,E06000021,C6,1,1,1.0
2008-6,E06000021,C7,1,1,1.0
2008-6,E06000022,C5,1,1,1.0
2008-6,E06000022,C7,2,1,2.0
2008-6,E06000023,C2,4,4,1.0
2008-6,E06000023,C3,2,1,2.0
2008-6,E06000023,C4,1,1,1.0
2008-6,E06000023,C5,1,1,1.0
2008-6,E06000023,C6,2,2,1.0
2008-6,E06000023,C7,11,11,1.0
2008-6,E06000023,C8,1,1,1.0
2008-6,E06000024,C3,2,2,1.0
2008-6,E06000024,C5,1,1,1.0
2008-6,E06000024,C7,6,2,3.0
2008-6,E06000026,C3,4,2,2.0
2008-6,E06000026,C6,1,1,1.0
2008-6,E06000026,C7,2,2,1.0
2008-6,E06000027,C7,1,1,1.0
2008-6,E06000030,C2,1,1,1.0
2008-6,E06000030,C5,2,2,1.0
2008-6,E06000031,C2,1,1,1.0
2008-6,E06000031,C3,9,3,3.0
2008-6,E06000031,C4,18,1,18.0
2008-6,E06000031,C5,2,2,1.0
2008-6,E06000031,C7,4,4,1.0
2008-6,E06000032,C4,1,1,1.0
2008-6,E06000032,C5,1,1,1.0
2008-6,E06000034,C3,1,1,1.0
2008-6,E06000035,C3,1,1,1.0
2008-6,E06000035,C5,1,1,1.0
2008-6,E06000036,C3,1,1,1.0
2008-6,E06000037,C4,1,1,1.0
2008-6,E06000038,C3,1,1,1.0
2008-6,E06000038,C6,1,1,1.0
2008-6,E06000038,C7,2,2,1.0
2008-6,E06000039,C5,1,1,1.0
2008-6,E06000039,C7,2,2,1.0
2008-6,E06000040,C7,2,2,1.0
2008-6,E06000041,C3,2,2,1.0
2008-6,E06000041,C7,1,1,1.0
2008-6,E06000042,C2,3,3,1.0
2008-6,E06000042,C3,2,2,1.0
2008-6,E06000042,C5,2,2,1.0
2008-6,E06000042,C6,1,1,1.0
2008-6,E06000042,C7,7,6,1.1666666666666667
2008-6,E06000042,C8,1,1,1.0
2008-6,E06000043,C3,5,4,1.25
2008-6,E06000043,C4,2,1,2.0
2008-6,E06000043,C5,1,1,1.0
