period,LAD,SHEF_C_CODE,report_count,user_count,average
2007-2,E06000001,C5,1,1,1.0
2007-2,E06000010,C5,2,2,1.0
2007-2,E06000011,C5,2,2,1.0
2007-2,E06000015,C5,1,1,1.0
2007-2,E06000016,C5,1,1,1.0
2007-2,E06000019,C5,1,1,1.0
2007-2,E06000022,C5,12,3,4.0
2007-2,E06000027,C5,1,1,1.0
2007-2,E06000040,C5,1,1,1.0
2007-2,E06000043,C5,17,16,1.0625
2007-2,E06000045,C5,4,4,1.0
2007-2,E06000046,C5,1,1,1.0
2007-2,E06000047,C5,4,2,2.0
2007-2,E06000050,C5,1,1,1.0
2007-2,E06000052,C5,1,1,1.0
2007-2,E06000054,C5,4,4,1.0
2007-2,E06000055,C5,1,1,1.0
2007-2,E06000056,C5,4,3,1.3333333333333333
2007-2,E07000008,C5,1,1,1.0
2007-2,E07000012,C5,5,4,1.25
2007-2,E07000030,C5,1,1,1.0
2007-2,E07000035,C5,2,2,1.0
2007-2,E07000037,C5,1,1,1.0
2007-2,E07000071,C5,1,1,1.0
2007-2,E07000078,C5,2,2,1.0
2007-2,E07000081,C5,1,1,1.0
2007-2,E07000093,C5,1,1,1.0
2007-2,E07000094,C5,3,3,1.0
2007-2,E07000138,C5,1,1,1.0
2007-2,E07000139,C5,2,2,1.0
2007-2,E07000141,C5,1,1,1.0
2007-2,E07000165,C5,2,2,1.0
2007-2,E07000169,C5,1,1,1.0
2007-2,E07000175,C5,2,1,2.0
2007-2,E07000178,C5,1,1,1.0
2007-2,E07000180,C5,4,2,2.0
2007-2,E07000198,C5,1,1,1.0
2007-2,E07000203,C5,1,1,1.0
2007-2,E07000205,C5,1,1,1.0
2007-2,E07000207,C5,6,2,3.0
2007-2,E07000209,C5,1,1,1.0
2007-2,E07000210,C5,1,1,1.0
2007-2,E07000211,C5,1,1,1.0
2007-2,E07000213,C5,3,1,3.0
2007-2,E07000216,C5,2,1,2.0
2007-2,E07000217,C5,2,2,1.0
2007-2,E07000224,C5,1,1,1.0
2007-2,E08000003,C5,1,1,1.0
2007-2,E08000004,C5,1,1,1.0
2007-2,E08000006,C5,1,1,1.0
2007-2,E08000007,C5,1,1,1.0
2007-2,E08000009,C5,1,1,1.0
2007-2,E08000012,C5,1,1,1.0
2007-2,E08000016,C5,3,3,1.0
2007-2,E08000019,C5,1,1,1.0
2007-2,E08000024,C5,1,1,1.0
2007-2,E08000025,C5,6,5,1.2
2007-2,E08000032,C5,3,2,1.5
2007-2,E08000034,C5,1,1,1.0
2007-2,E08000035,C5,1,1,1.0
2007-2,E08000037,C5,2,2,1.0
2007-2,E09000003,C5,3,3,1.0
2007-2,E09000005,C5,2,2,1.0
2007-2,E09000007,C5,6,5,1.2
2007-2,E09000008,C5,1,1,1.0
2007-2,E09000009,C5,6,3,2.0
2007-2,E09000012,C5,1,1,1.0
2007-2,E09000014,C5,3,3,1.0
2007-2,E09000018,C5,2,2,1.0
2007-2,E09000019,C5,6,4,1.5
2007-2,E09000020,C5,1,1,1.0
2007-2,E09000022,C5,9,7,1.2857142857142858
2007-2,E09000024,C5,1,1,1.0
2007-2,E09000025,C5,2,2,1.0
2007-2,E09000028,C5,3,3,1.0
2007-2,E09000030,C5,3,3,1.0
2007-2,E09000031,C5,2,2,1.0
2007-2,E09000032,C5,6,4,1.5
2007-2,S12000029,C5,1,1,1.0
2007-2,S12000038,C5,3,3,1.0
2007-2,S12000044,C5,3,2,1.5
2007-2,S12000046,C5,7,5,1.4
2007-2,W06000013,C5,2,1,2.0
2007-2,W06000022,C5,1,1,1.0
