period,LAD,SHEF_C_CODE,report_count,user_count,average
2008-3,E06000002,C3,1,1,1.0
2008-3,E06000002,C7,2,2,1.0
2008-3,E06000004,C5,1,1,1.0
2008-3,E06000004,C7,2,2,1.0
2008-3,E06000005,C3,2,2,1.0
2008-3,E06000005,C7,3,3,1.0
2008-3,E06000006,C3,3,2,1.5
2008-3,E06000006,C5,1,1,1.0
2008-3,E06000006,C7,1,1,1.0
2008-3,E06000007,C2,1,1,1.0
2008-3,E06000007,C3,1,1,1.0
2008-3,E06000007,C5,2,2,1.0
2008-3,E06000007,C7,2,1,2.0
2008-3,E06000008,C3,2,2,1.0
2008-3,E06000009,C7,2,2,1.0
2008-3,E06000010,C3,1,1,1.0
2008-3,E06000010,C7,3,2,1.5
2008-3,E06000011,C3,3,3,1.0
2008-3,E06000011,C5,3,3,1.0
2008-3,E06000011,C7,2,2,1.0
2008-3,E06000011,C8,1,1,1.0
2008-3,E06000012,C5,1,1,1.0
2008-3,E06000012,C7,1,1,1.0
2008-3,E06000013,C7,1,1,1.0
2008-3,E06000014,C2,1,1,1.0
2008-3,E06000014,C7,2,2,1.0
2008-3,E06000014,C8,1,1,1.0
2008-3,E06000015,C3,1,1,1.0
2008-3,E06000016,C3,1,1,1.0
2008-3,E06000016,C6,1,1,1.0
2008-3,E06000016,C7,1,1,1.0
2008-3,E06000016,C8,3,1,3.0
2008-3,E06000018,C3,3,2,1.5
2008-3,E06000018,C4,2,1,2.0
2008-3,E06000018,C5,1,1,1.0
2008-3,E06000018,C7,3,3,1.0
2008-3,E06000019,C3,1,1,1.0
2008-3,E06000019,C4,1,1,1.0
2008-3,E06000020,C7,10,1,10.0
2008-3,E06000021,C5,1,1,1.0
2008-3,E06000021,C7,1,1,1.0
2008-3,E06000021,C8,1,1,1.0
2008-3,E06000022,C7,2,2,1.0
2008-3,E06000023,C3,3,3,1.0
2008-3,E06000023,C5,1,1,1.0
2008-3,E06000023,C7,5,5,1.0
2008-3,E06000024,C3,2,2,1.0
