period,LAD,SHEF_C_CODE,report_count,user_count,average
2010-1,,C3,2,2,1.0
2010-1,,C5,2,2,1.0
2010-1,,C7,2,2,1.0
2010-1,E06000001,C7,4,2,2.0
2010-1,E06000002,C3,2,2,1.0
2010-1,E06000002,C7,7,6,1.1666666666666667
2010-1,E06000003,C2,1,1,1.0
2010-1,E06000003,C3,2,2,1.0
2010-1,E06000003,C5,3,3,1.0
2010-1,E06000003,C7,4,4,1.0
2010-1,E06000004,C3,5,4,1.25
2010-1,E06000004,C7,6,5,1.2
2010-1,E06000005,C3,4,2,2.0
2010-1,E06000005,C7,7,3,2.3333333333333335
2010-1,E06000005,C8,2,2,1.0
2010-1,E06000006,C7,3,3,1.0
2010-1,E06000007,C2,1,1,1.0
2010-1,E06000007,C3,1,1,1.0
2010-1,E06000007,C5,1,1,1.0
2010-1,E06000007,C7,10,8,1.25
2010-1,E06000007,C8,2,2,1.0
2010-1,E06000008,C2,1,1,1.0
2010-1,E06000008,C3,10,9,1.1111111111111112
2010-1,E06000008,C5,2,2,1.0
2010-1,E06000008,C6,11,1,11.0
2010-1,E06000008,C7,30,8,3.75
2010-1,E06000008,C8,2,2,1.0
2010-1,E06000009,C2,2,2,1.0
2010-1,E06000009,C3,5,4,1.25
2010-1,E06000009,C5,2,2,1.0
2010-1,E06000009,C6,1,1,1.0
2010-1,E06000009,C7,12,9,1.3333333333333333
2010-1,E06000010,C3,3,3,1.0
2010-1,E06000010,C7,7,4,1.75
2010-1,E06000011,C3,2,2,1.0
2010-1,E06000011,C5,4,4,1.0
2010-1,E06000011,C7,40,21,1.9047619047619047
2010-1,E06000011,C8,1,1,1.0
2010-1,E06000012,C3,1,1,1.0
2010-1,E06000012,C5,1,1,1.0
2010-1,E06000013,C3,1,1,1.0
2010-1,E06000013,C7,4,4,1.0
2010-1,E06000014,C7,17,10,1.7
2010-1,E06000015,C3,1,1,1.0
2010-1,E06000015,C4,1,1,1.0
2010-1,E06000015,C5,3,3,1.0
2010-1,E06000015,C7,7,7,1.0
2010-1,E06000015,C8,1,1,1.0
2010-1,E06000016,C3,1,1,1.0
2010-1,E06000016,C4,1,1,1.0
2010-1,E06000016,C5,1,1,1.0
2010-1,E06000016,C7,5,4,1.25
2010-1,E06000017,C7,12,7,1.7142857142857142
2010-1,E06000018,C3,4,2,2.0
2010-1,E06000018,C4,9,2,4.5
2010-1,E06000018,C5,3,3,1.0
2010-1,E06000018,C7,13,5,2.6
2010-1,E06000018,C8,2,2,1.0
2010-1,E06000019,C3,2,2,1.0
2010-1,E06000019,C4,1,1,1.0
2010-1,E06000019,C5,1,1,1.0
2010-1,E06000019,C7,26,18,1.4444444444444444
2010-1,E06000019,C8,1,1,1.0
2010-1,E06000020,C3,6,2,3.0
2010-1,E06000020,C7,16,5,3.2
2010-1,E06000020,C8,2,1,2.0
2010-1,E06000021,C3,4,4,1.0
2010-1,E06000021,C5,8,7,1.1428571428571428
2010-1,E06000021,C7,14,8,1.75
2010-1,E06000021,C8,1,1,1.0
2010-1,E06000022,C3,3,3,1.0
2010-1,E06000022,C7,5,5,1.0
2010-1,E06000023,C3,3,3,1.0
2010-1,E06000023,C4,1,1,1.0
2010-1,E06000023,C5,5,5,1.0
2010-1,E06000023,C6,1,1,1.0
2010-1,E06000023,C7,15,13,1.1538461538461537
2010-1,E06000023,C8,3,3,1.0
2010-1,E06000024,C7,24,13,1.8461538461538463
2010-1,E06000025,C3,3,3,1.0
2010-1,E06000025,C5,1,1,1.0
2010-1,E06000025,C7,11,7,1.5714285714285714
2010-1,E06000025,C8,1,1,1.0
2010-1,E06000026,C3,2,2,1.0
2010-1,E06000026,C5,5,5,1.0
2010-1,E06000026,C7,21,15,1.4
2010-1,E06000026,C8,2,2,1.0
2010-1,E06000027,C3,1,1,1.0
2010-1,E06000027,C7,3,3,1.0
2010-1,E06000027,C8,1,1,1.0
2010-1,E06000028,C2,1,1,1.0
2010-1,E06000028,C3,7,6,1.1666666666666667
2010-1,E06000028,C5,1,1,1.0
2010-1,E06000028,C6,2,2,1.0
2010-1,E06000028,C7,55,14,3.9285714285714284
2010-1,E06000028,C8,1,1,1.0
2010-1,E06000029,C3,2,2,1.0
2010-1,E06000029,C6,1,1,1.0
2010-1,E06000029,C7,2,2,1.0
2010-1,E06000030,C4,1,1,1.0
2010-1,E06000030,C5,2,2,1.0
2010-1,E06000030,C6,1,1,1.0
2010-1,E06000030,C7,5,4,1.25
2010-1,E06000030,C8,2,2,1.0
2010-1,E06000031,C3,6,5,1.2
2010-1,E06000031,C4,11,1,11.0
2010-1,E06000031,C5,1,1,1.0
2010-1,E06000031,C6,1,1,1.0
2010-1,E06000031,C7,19,9,2.111111111111111
2010-1,E06000032,C2,2,1,2.0
2010-1,E06000032,C7,7,4,1.75
2010-1,E06000033,C3,3,2,1.5
2010-1,E06000033,C5,1,1,1.0
2010-1,E06000033,C8,1,1,1.0
