period,LAD,SHEF_C_CODE,report_count,user_count,average
2018-2,E06000001,C2,1,1,1.0
2018-2,E06000001,C3,12,7,1.7142857142857142
2018-2,E06000001,C5,1,1,1.0
2018-2,E06000001,C6,1,1,1.0
2018-2,E06000001,C7,19,15,1.2666666666666666
2018-2,E06000002,C3,3,3,1.0
2018-2,E06000002,C5,2,2,1.0
2018-2,E06000002,C7,17,12,1.4166666666666667
2018-2,E06000003,C3,3,3,1.0
2018-2,E06000003,C7,3,3,1.0
2018-2,E06000003,C8,2,2,1.0
2018-2,E06000004,C2,2,2,1.0
2018-2,E06000004,C3,14,12,1.1666666666666667
2018-2,E06000004,C5,4,4,1.0
2018-2,E06000004,C6,1,1,1.0
2018-2,E06000004,C7,24,18,1.3333333333333333
2018-2,E06000004,C8,5,3,1.6666666666666667
2018-2,E06000005,C3,6,2,3.0
2018-2,E06000005,C7,6,5,1.2
2018-2,E06000005,C8,1,1,1.0
2018-2,E06000006,C2,1,1,1.0
2018-2,E06000006,C3,5,4,1.25
2018-2,E06000006,C5,2,2,1.0
2018-2,E06000006,C6,1,1,1.0
2018-2,E06000006,C7,11,10,1.1
2018-2,E06000006,C8,2,2,1.0
2018-2,E06000007,C2,1,1,1.0
2018-2,E06000007,C3,4,4,1.0
2018-2,E06000007,C5,1,1,1.0
2018-2,E06000007,C7,15,12,1.25
2018-2,E06000007,C8,2,2,1.0
2018-2,E06000008,C3,9,8,1.125
2018-2,E06000008,C4,1,1,1.0
2018-2,E06000008,C5,1,1,1.0
2018-2,E06000008,C6,1,1,1.0
2018-2,E06000008,C7,22,19,1.1578947368421053
2018-2,E06000008,C8,3,3,1.0
2018-2,E06000009,C3,4,4,1.0
2018-2,E06000009,C7,10,9,1.1111111111111112
2018-2,E06000009,C8,2,2,1.0
2018-2,E06000010,C2,1,1,1.0
2018-2,E06000010,C3,12,5,2.4
2018-2,E06000010,C4,8,1,8.0
2018-2,E06000010,C5,32,2,16.0
2018-2,E06000010,C6,2,2,1.0
2018-2,E06000010,C7,66,14,4.714285714285714
2018-2,E06000010,C8,2,2,1.0
2018-2,E06000011,C3,2,2,1.0
2018-2,E06000011,C5,1,1,1.0
2018-2,E06000011,C7,5,5,1.0
2018-2,E06000011,C8,1,1,1.0
2018-2,E06000012,C7,6,4,1.5
2018-2,E06000012,C8,2,2,1.0
2018-2,E06000013,C3,1,1,1.0
2018-2,E06000013,C5,1,1,1.0
2018-2,E06000013,C7,21,15,1.4
2018-2,E06000014,C5,1,1,1.0
2018-2,E06000014,C7,27,13,2.076923076923077
2018-2,E06000014,C8,1,1,1.0
2018-2,E06000015,C3,8,6,1.3333333333333333
2018-2,E06000015,C5,1,1,1.0
2018-2,E06000015,C6,1,1,1.0
2018-2,E06000015,C7,23,16,1.4375
2018-2,E06000015,C8,4,3,1.3333333333333333
2018-2,E06000016,C3,10,5,2.0
2018-2,E06000016,C4,3,2,1.5
2018-2,E06000016,C5,1,1,1.0
2018-2,E06000016,C7,12,7,1.7142857142857142
2018-2,E06000016,C8,9,9,1.0
2018-2,E06000017,C3,1,1,1.0
2018-2,E06000017,C7,11,6,1.8333333333333333
2018-2,E06000018,C3,4,3,1.3333333333333333
2018-2,E06000018,C4,1,1,1.0
2018-2,E06000018,C5,1,1,1.0
2018-2,E06000018,C7,23,14,1.6428571428571428
2018-2,E06000018,C8,7,3,2.3333333333333335
2018-2,E06000019,C1,2,2,1.0
2018-2,E06000019,C2,1,1,1.0
2018-2,E06000019,C3,2,2,1.0
2018-2,E06000019,C4,1,1,1.0
2018-2,E06000019,C5,1,1,1.0
2018-2,E06000019,C6,1,1,1.0
2018-2,E06000019,C7,67,28,2.392857142857143
2018-2,E06000019,C8,4,4,1.0
2018-2,E06000020,C3,2,2,1.0
2018-2,E06000020,C7,18,10,1.8
2018-2,E06000020,C8,1,1,1.0
2018-2,E06000021,C2,3,2,1.5
2018-2,E06000021,C3,20,18,1.1111111111111112
2018-2,E06000021,C5,12,10,1.2
2018-2,E06000021,C6,3,2,1.5
2018-2,E06000021,C7,95,55,1.7272727272727273
2018-2,E06000021,C8,12,11,1.0909090909090908
2018-2,E06000022,C3,18,16,1.125
2018-2,E06000022,C5,1,1,1.0
2018-2,E06000022,C7,53,33,1.606060606060606
2018-2,E06000022,C8,2,2,1.0
2018-2,E06000023,C1,43,33,1.303030303030303
2018-2,E06000023,C2,46,35,1.3142857142857143
2018-2,E06000023,C3,110,72,1.5277777777777777
2018-2,E06000023,C4,4,3,1.3333333333333333
2018-2,E06000023,C5,18,15,1.2
2018-2,E06000023,C6,3,3,1.0
2018-2,E06000023,C7,338,249,1.357429718875502
2018-2,E06000023,C8,16,15,1.0666666666666667
2018-2,E06000024,C3,5,3,1.6666666666666667
2018-2,E06000024,C5,2,2,1.0
2018-2,E06000024,C6,2,2,1.0
2018-2,E06000024,C7,23,19,1.2105263157894737
2018-2,E06000024,C8,3,3,1.0
2018-2,E06000025,C3,23,18,1.2777777777777777
2018-2,E06000025,C4,2,1,2.0
2018-2,E06000025,C5,5,5,1.0
2018-2,E06000025,C7,54,38,1.4210526315789473
2018-2,E06000025,C8,4,4,1.0
2018-2,E06000026,C2,1,1,1.0
2018-2,E06000026,C3,5,4,1.25
2018-2,E06000026,C5,2,2,1.0
2018-2,E06000026,C7,25,16,1.5625
2018-2,E06000026,C8,5,5,1.0
2018-2,E06000027,C3,4,4,1.0
2018-2,E06000027,C4,1,1,1.0
2018-2,E06000027,C7,7,7,1.0
