lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,10,9,1.1111111111111112
E06000022,C1,26,25,1.04
E06000023,C1,175,132,1.3257575757575757
E06000037,C1,3,3,1.0
E06000052,C1,1,1,1.0
E06000057,C1,1,1,1.0
E06000059,C1,1,1,1.0
E06000060,C1,17,11,1.5454545454545454
E07000034,C1,1,1,1.0
E07000036,C1,1,1,1.0
E07000062,C1,2,2,1.0
E07000063,C1,7,6,1.1666666666666667
E07000064,C1,9,8,1.125
E07000065,C1,1,1,1.0
E07000067,C1,1,1,1.0
E07000070,C1,4,4,1.0
E07000071,C1,1,1,1.0
E07000072,C1,1,1,1.0
E07000077,C1,3,3,1.0
E07000080,C1,1,1,1.0
E07000083,C1,1,1,1.0
E07000084,C1,1,1,1.0
E07000093,C1,3,2,1.5
E07000094,C1,1,1,1.0
E07000099,C1,1,1,1.0
E07000102,C1,1,1,1.0
E07000136,C1,12,5,2.4
E07000137,C1,27,11,2.4545454545454546
E07000138,C1,13,4,3.25
E07000139,C1,22,10,2.2
E07000140,C1,17,3,5.666666666666667
E07000141,C1,28,9,3.111111111111111
E07000142,C1,18,7,2.5714285714285716
E07000143,C1,27,1,27.0
E07000144,C1,29,5,5.8
E07000145,C1,2,1,2.0
E07000146,C1,18,5,3.6
E07000147,C1,14,1,14.0
E07000149,C1,1,1,1.0
E07000150,C1,4,4,1.0
E07000151,C1,17,15,1.1333333333333333
E07000152,C1,22,22,1.0
E07000153,C1,7,7,1.0
E07000154,C1,27,23,1.173913043478261
E07000155,C1,43,26,1.6538461538461537
E07000156,C1,13,10,1.3
E07000178,C1,1,1,1.0
E07000179,C1,3,3,1.0
E07000180,C1,1,1,1.0
E07000181,C1,1,1,1.0
E07000187,C1,2,1,2.0
E07000209,C1,2,2,1.0
E07000210,C1,2,2,1.0
E07000212,C1,1,1,1.0
E07000213,C1,1,1,1.0
E07000214,C1,1,1,1.0
E07000215,C1,1,1,1.0
E07000218,C1,8,8,1.0
E07000219,C1,35,26,1.3461538461538463
E07000220,C1,20,20,1.0
E07000221,C1,41,36,1.1388888888888888
E07000222,C1,53,49,1.0816326530612246
E07000241,C1,2,2,1.0
E07000242,C1,1,1,1.0
E07000244,C1,2,2,1.0
E09000004,C1,272,152,1.7894736842105263
E09000018,C1,137,95,1.4421052631578948
E09000023,C1,1,1,1.0
S12000017,C1,1,1,1.0
E06000001,C2,3,3,1.0
E06000004,C2,1,1,1.0
E06000005,C2,1,1,1.0
E06000006,C2,3,2,1.5
E06000007,C2,2,2,1.0
E06000008,C2,3,1,3.0
E06000010,C2,5,4,1.25
E06000013,C2,2,2,1.0
E06000015,C2,5,3,1.6666666666666667
E06000016,C2,3,2,1.5
E06000017,C2,19,18,1.0555555555555556
E06000020,C2,3,3,1.0
E06000021,C2,4,3,1.3333333333333333
E06000022,C2,132,119,1.1092436974789917
E06000023,C2,54,38,1.4210526315789473
E06000025,C2,2,2,1.0
E06000026,C2,1,1,1.0
E06000027,C2,1,1,1.0
E06000031,C2,10,8,1.25
E06000033,C2,1,1,1.0
E06000035,C2,5,5,1.0
E06000036,C2,3,3,1.0
E06000038,C2,2,2,1.0
E06000040,C2,4,3,1.3333333333333333
E06000041,C2,4,4,1.0
E06000043,C2,1,1,1.0
E06000045,C2,8,5,1.6
E06000047,C2,1,1,1.0
E06000050,C2,1,1,1.0
E06000051,C2,9,5,1.8
E06000052,C2,5,5,1.0
E06000055,C2,4,3,1.3333333333333333
E06000058,C2,2,2,1.0
E06000059,C2,3,3,1.0
E06000060,C2,261,219,1.1917808219178083
E07000008,C2,1,1,1.0
E07000012,C2,1,1,1.0
E07000027,C2,1,1,1.0
E07000031,C2,2,2,1.0
E07000032,C2,2,2,1.0
E07000033,C2,4,4,1.0
E07000034,C2,4,3,1.3333333333333333
E07000035,C2,1,1,1.0
E07000036,C2,3,3,1.0
E07000037,C2,1,1,1.0
E07000038,C2,5,4,1.25
E07000039,C2,1,1,1.0
E07000043,C2,1,1,1.0
E07000045,C2,1,1,1.0
E07000061,C2,2,2,1.0
E07000062,C2,2,2,1.0
E07000063,C2,4,4,1.0
E07000064,C2,7,6,1.1666666666666667
E07000065,C2,3,3,1.0
E07000066,C2,2,2,1.0
E07000070,C2,2,2,1.0
E07000075,C2,1,1,1.0
E07000078,C2,1,1,1.0
E07000079,C2,1,1,1.0
E07000080,C2,2,2,1.0
