period,LAD,SHEF_C_CODE,report_count,user_count,average
2018-8,E06000001,C2,1,1,1.0
2018-8,E06000001,C3,8,7,1.1428571428571428
2018-8,E06000001,C5,6,6,1.0
2018-8,E06000001,C6,4,3,1.3333333333333333
2018-8,E06000001,C7,18,15,1.2
2018-8,E06000001,C8,1,1,1.0
2018-8,E06000002,C3,2,2,1.0
2018-8,E06000002,C7,2,2,1.0
2018-8,E06000003,C2,1,1,1.0
2018-8,E06000003,C3,4,3,1.3333333333333333
2018-8,E06000003,C5,1,1,1.0
2018-8,E06000003,C7,1,1,1.0
2018-8,E06000003,C8,3,1,3.0
2018-8,E06000004,C2,1,1,1.0
2018-8,E06000004,C3,13,8,1.625
2018-8,E06000004,C5,5,5,1.0
2018-8,E06000004,C6,1,1,1.0
2018-8,E06000004,C7,15,12,1.25
2018-8,E06000004,C8,4,4,1.0
2018-8,E06000005,C3,3,3,1.0
2018-8,E06000005,C5,1,1,1.0
2018-8,E06000005,C7,4,4,1.0
2018-8,E06000005,C8,1,1,1.0
2018-8,E06000006,C3,1,1,1.0
2018-8,E06000006,C5,1,1,1.0
2018-8,E06000006,C6,1,1,1.0
2018-8,E06000006,C7,1,1,1.0
2018-8,E06000007,C2,2,2,1.0
2018-8,E06000007,C3,5,5,1.0
2018-8,E06000007,C5,3,3,1.0
2018-8,E06000007,C6,1,1,1.0
2018-8,E06000007,C7,11,8,1.375
2018-8,E06000008,C2,1,1,1.0
2018-8,E06000008,C3,16,9,1.7777777777777777
2018-8,E06000008,C5,2,2,1.0
2018-8,E06000008,C6,1,1,1.0
2018-8,E06000008,C7,10,7,1.4285714285714286
2018-8,E06000009,C2,1,1,1.0
2018-8,E06000009,C3,3,3,1.0
2018-8,E06000009,C4,2,1,2.0
2018-8,E06000009,C7,3,3,1.0
2018-8,E06000009,C8,3,2,1.5
2018-8,E06000010,C2,5,5,1.0
2018-8,E06000010,C3,30,18,1.6666666666666667
2018-8,E06000010,C4,2,1,2.0
2018-8,E06000010,C5,24,6,4.0
2018-8,E06000010,C6,3,3,1.0
2018-8,E06000010,C7,65,27,2.4074074074074074
2018-8,E06000010,C8,9,9,1.0
2018-8,E06000011,C7,2,2,1.0
2018-8,E06000011,C8,2,2,1.0
2018-8,E06000012,C3,7,5,1.4
2018-8,E06000012,C7,2,2,1.0
2018-8,E06000013,C2,1,1,1.0
2018-8,E06000013,C3,24,6,4.0
2018-8,E06000013,C4,2,2,1.0
2018-8,E06000013,C5,2,1,2.0
2018-8,E06000013,C7,50,7,7.142857142857143
2018-8,E06000014,C3,3,3,1.0
2018-8,E06000014,C5,3,2,1.5
2018-8,E06000014,C7,9,7,1.2857142857142858
