period,LAD,SHEF_C_CODE,report_count,user_count,average
2014-7,,C2,2,2,1.0
2014-7,,C3,1,1,1.0
2014-7,,C5,2,2,1.0
2014-7,,C6,1,1,1.0
2014-7,,C7,8,6,1.3333333333333333
2014-7,,C8,1,1,1.0
2014-7,E06000001,C2,2,2,1.0
2014-7,E06000001,C3,3,3,1.0
2014-7,E06000001,C7,6,6,1.0
2014-7,E06000002,C3,3,2,1.5
2014-7,E06000002,C6,1,1,1.0
2014-7,E06000002,C7,3,2,1.5
2014-7,E06000003,C3,2,2,1.0
2014-7,E06000003,C5,1,1,1.0
2014-7,E06000003,C7,4,4,1.0
2014-7,E06000003,C8,1,1,1.0
2014-7,E06000004,C2,7,6,1.1666666666666667
2014-7,E06000004,C3,10,8,1.25
2014-7,E06000004,C4,3,2,1.5
2014-7,E06000004,C5,11,11,1.0
2014-7,E06000004,C6,3,3,1.0
2014-7,E06000004,C7,45,42,1.0714285714285714
2014-7,E06000004,C8,7,6,1.1666666666666667
2014-7,E06000005,C3,4,3,1.3333333333333333
2014-7,E06000005,C5,1,1,1.0
2014-7,E06000005,C7,10,6,1.6666666666666667
2014-7,E06000005,C8,2,2,1.0
2014-7,E06000006,C2,1,1,1.0
2014-7,E06000006,C3,1,1,1.0
2014-7,E06000006,C5,2,2,1.0
2014-7,E06000006,C6,2,2,1.0
2014-7,E06000006,C7,4,4,1.0
2014-7,E06000006,C8,1,1,1.0
2014-7,E06000007,C2,3,1,3.0
2014-7,E06000007,C3,3,3,1.0
2014-7,E06000007,C4,1,1,1.0
2014-7,E06000007,C5,4,4,1.0
2014-7,E06000007,C7,6,5,1.2
2014-7,E06000007,C8,1,1,1.0
2014-7,E06000008,C2,1,1,1.0
2014-7,E06000008,C3,9,8,1.125
2014-7,E06000008,C5,4,3,1.3333333333333333
2014-7,E06000008,C6,1,1,1.0
2014-7,E06000008,C7,13,10,1.3
2014-7,E06000009,C3,4,3,1.3333333333333333
2014-7,E06000009,C5,4,4,1.0
2014-7,E06000009,C7,10,9,1.1111111111111112
2014-7,E06000009,C8,2,2,1.0
2014-7,E06000010,C2,2,2,1.0
2014-7,E06000010,C3,17,8,2.125
2014-7,E06000010,C5,2,2,1.0
2014-7,E06000010,C6,2,1,2.0
2014-7,E06000010,C7,29,7,4.142857142857143
2014-7,E06000010,C8,3,3,1.0
2014-7,E06000011,C2,5,2,2.5
2014-7,E06000011,C3,13,2,6.5
2014-7,E06000011,C4,1,1,1.0
2014-7,E06000011,C5,4,4,1.0
2014-7,E06000011,C7,75,11,6.818181818181818
2014-7,E06000011,C8,1,1,1.0
2014-7,E06000012,C3,9,2,4.5
2014-7,E06000012,C7,19,4,4.75
2014-7,E06000013,C3,2,2,1.0
2014-7,E06000013,C5,2,1,2.0
2014-7,E06000013,C6,1,1,1.0
2014-7,E06000013,C7,15,2,7.5
2014-7,E06000013,C8,1,1,1.0
2014-7,E06000014,C2,3,2,1.5
2014-7,E06000014,C3,2,2,1.0
2014-7,E06000014,C6,3,3,1.0
2014-7,E06000014,C7,10,6,1.6666666666666667
2014-7,E06000014,C8,1,1,1.0
2014-7,E06000015,C2,1,1,1.0
2014-7,E06000015,C6,1,1,1.0
2014-7,E06000015,C7,9,6,1.5
2014-7,E06000016,C3,5,4,1.25
2014-7,E06000016,C5,1,1,1.0
2014-7,E06000016,C6,1,1,1.0
2014-7,E06000016,C7,15,10,1.5
2014-7,E06000016,C8,3,1,3.0
2014-7,E06000017,C7,2,2,1.0
2014-7,E06000018,C2,1,1,1.0
2014-7,E06000018,C3,11,8,1.375
2014-7,E06000018,C4,1,1,1.0
2014-7,E06000018,C5,1,1,1.0
2014-7,E06000018,C6,1,1,1.0
2014-7,E06000018,C7,12,8,1.5
2014-7,E06000019,C1,1,1,1.0
2014-7,E06000019,C3,4,2,2.0
2014-7,E06000019,C4,1,1,1.0
2014-7,E06000019,C5,1,1,1.0
2014-7,E06000019,C7,21,15,1.4
2014-7,E06000020,C2,2,2,1.0
2014-7,E06000020,C3,2,2,1.0
2014-7,E06000020,C7,3,3,1.0
2014-7,E06000020,C8,1,1,1.0
2014-7,E06000021,C3,6,6,1.0
2014-7,E06000021,C4,1,1,1.0
2014-7,E06000021,C5,5,5,1.0
2014-7,E06000021,C6,2,2,1.0
2014-7,E06000021,C7,10,8,1.25
2014-7,E06000021,C8,1,1,1.0
2014-7,E06000022,C3,1,1,1.0
2014-7,E06000022,C5,2,2,1.0
2014-7,E06000022,C6,1,1,1.0
2014-7,E06000022,C7,10,7,1.4285714285714286
2014-7,E06000023,C2,4,3,1.3333333333333333
2014-7,E06000023,C3,39,21,1.8571428571428572
2014-7,E06000023,C4,2,2,1.0
2014-7,E06000023,C5,2,2,1.0
2014-7,E06000023,C6,4,4,1.0
2014-7,E06000023,C7,37,18,2.0555555555555554
2014-7,E06000023,C8,7,4,1.75
2014-7,E06000024,C3,3,3,1.0
2014-7,E06000024,C5,1,1,1.0
2014-7,E06000024,C6,1,1,1.0
2014-7,E06000024,C7,7,7,1.0
2014-7,E06000024,C8,4,4,1.0
2014-7,E06000025,C2,3,3,1.0
2014-7,E06000025,C3,13,6,2.1666666666666665
2014-7,E06000025,C4,2,2,1.0
2014-7,E06000025,C5,4,2,2.0
2014-7,E06000025,C6,5,3,1.6666666666666667
2014-7,E06000025,C7,26,20,1.3
2014-7,E06000025,C8,4,3,1.3333333333333333
2014-7,E06000026,C3,11,6,1.8333333333333333
2014-7,E06000026,C6,2,2,1.0
2014-7,E06000026,C7,17,15,1.1333333333333333
2014-7,E06000026,C8,4,3,1.3333333333333333
2014-7,E06000027,C3,2,2,1.0
2014-7,E06000027,C5,4,4,1.0
2014-7,E06000027,C6,1,1,1.0
2014-7,E06000027,C7,5,5,1.0
2014-7,E06000028,C2,15,3,5.0
2014-7,E06000028,C3,5,3,1.6666666666666667
2014-7,E06000028,C4,24,1,24.0
2014-7,E06000028,C6,1,1,1.0
2014-7,E06000028,C7,84,5,16.8
2014-7,E06000028,C8,3,3,1.0
2014-7,E06000029,C3,1,1,1.0
2014-7,E06000029,C5,2,2,1.0
2014-7,E06000029,C7,11,7,1.5714285714285714
2014-7,E06000030,C2,2,2,1.0
2014-7,E06000030,C3,2,2,1.0
2014-7,E06000030,C5,3,3,1.0
2014-7,E06000030,C7,6,6,1.0
2014-7,E06000030,C8,3,2,1.5
2014-7,E06000031,C3,22,15,1.4666666666666666
2014-7,E06000031,C4,3,3,1.0
2014-7,E06000031,C5,4,4,1.0
2014-7,E06000031,C6,3,2,1.5
2014-7,E06000031,C7,16,8,2.0
2014-7,E06000031,C8,2,2,1.0
2014-7,E06000032,C3,49,10,4.9
2014-7,E06000032,C6,2,2,1.0
2014-7,E06000032,C7,15,8,1.875
2014-7,E06000032,C8,5,5,1.0
2014-7,E06000033,C2,2,2,1.0
2014-7,E06000033,C3,6,4,1.5
2014-7,E06000033,C5,9,5,1.8
2014-7,E06000033,C6,1,1,1.0
2014-7,E06000033,C8,3,3,1.0
2014-7,E06000034,C2,1,1,1.0
2014-7,E06000034,C3,4,4,1.0
2014-7,E06000034,C4,2,1,2.0
2014-7,E06000034,C5,2,2,1.0
2014-7,E06000034,C7,8,4,2.0
2014-7,E06000034,C8,2,2,1.0
2014-7,E06000035,C2,2,2,1.0
2014-7,E06000035,C3,9,7,1.2857142857142858
2014-7,E06000035,C5,1,1,1.0
2014-7,E06000035,C7,8,7,1.1428571428571428
2014-7,E06000035,C8,1,1,1.0
2014-7,E06000036,C2,1,1,1.0
2014-7,E06000036,C3,8,6,1.3333333333333333
2014-7,E06000036,C4,2,2,1.0
2014-7,E06000036,C5,5,5,1.0
2014-7,E06000036,C6,3,2,1.5
2014-7,E06000036,C7,14,9,1.5555555555555556
2014-7,E06000037,,7,3,2.3333333333333335
2014-7,E06000037,C1,6,5,1.2
