period,LAD,SHEF_C_CODE,report_count,user_count,average
2017-1,E06000001,C1,1,1,1.0
2017-1,E06000001,C3,6,4,1.5
2017-1,E06000001,C5,2,2,1.0
2017-1,E06000001,C7,5,4,1.25
2017-1,E06000002,C3,5,5,1.0
2017-1,E06000002,C4,1,1,1.0
2017-1,E06000002,C5,1,1,1.0
2017-1,E06000002,C7,10,7,1.4285714285714286
2017-1,E06000002,C8,3,2,1.5
2017-1,E06000003,C2,1,1,1.0
2017-1,E06000003,C3,3,2,1.5
2017-1,E06000003,C7,3,3,1.0
2017-1,E06000004,C2,1,1,1.0
2017-1,E06000004,C3,8,6,1.3333333333333333
2017-1,E06000004,C5,2,2,1.0
2017-1,E06000004,C7,12,12,1.0
2017-1,E06000004,C8,3,3,1.0
2017-1,E06000005,C3,2,2,1.0
2017-1,E06000005,C7,5,4,1.25
2017-1,E06000005,C8,2,2,1.0
2017-1,E06000006,C3,1,1,1.0
2017-1,E06000006,C5,3,3,1.0
2017-1,E06000006,C7,7,7,1.0
2017-1,E06000006,C8,5,4,1.25
2017-1,E06000007,C2,1,1,1.0
2017-1,E06000007,C3,4,4,1.0
2017-1,E06000007,C5,1,1,1.0
2017-1,E06000007,C6,1,1,1.0
2017-1,E06000007,C7,18,14,1.2857142857142858
2017-1,E06000007,C8,4,4,1.0
2017-1,E06000008,C3,4,4,1.0
2017-1,E06000008,C5,1,1,1.0
2017-1,E06000008,C7,8,7,1.1428571428571428
2017-1,E06000008,C8,4,4,1.0
2017-1,E06000009,C2,1,1,1.0
2017-1,E06000009,C3,4,3,1.3333333333333333
2017-1,E06000009,C5,3,3,1.0
2017-1,E06000009,C7,7,7,1.0
2017-1,E06000009,C8,1,1,1.0
2017-1,E06000010,C3,62,17,3.6470588235294117
2017-1,E06000010,C4,13,3,4.333333333333333
2017-1,E06000010,C5,8,4,2.0
2017-1,E06000010,C6,2,2,1.0
2017-1,E06000010,C7,62,10,6.2
2017-1,E06000010,C8,7,6,1.1666666666666667
2017-1,E06000011,C1,4,2,2.0
2017-1,E06000011,C2,3,1,3.0
2017-1,E06000011,C3,50,9,5.555555555555555
2017-1,E06000011,C4,18,1,18.0
2017-1,E06000011,C5,5,1,5.0
2017-1,E06000011,C7,169,12,14.083333333333334
2017-1,E06000012,C3,2,1,2.0
2017-1,E06000012,C7,2,1,2.0
2017-1,E06000013,C2,1,1,1.0
2017-1,E06000013,C3,8,3,2.6666666666666665
2017-1,E06000013,C4,2,1,2.0
2017-1,E06000013,C5,1,1,1.0
2017-1,E06000013,C7,5,3,1.6666666666666667
2017-1,E06000013,C8,1,1,1.0
2017-1,E06000014,C3,3,3,1.0
2017-1,E06000014,C4,1,1,1.0
2017-1,E06000014,C5,1,1,1.0
2017-1,E06000014,C7,53,16,3.3125
2017-1,E06000015,C2,2,1,2.0
2017-1,E06000015,C3,93,19,4.894736842105263
2017-1,E06000015,C4,1,1,1.0
2017-1,E06000015,C5,2,2,1.0
2017-1,E06000015,C6,3,3,1.0
2017-1,E06000015,C7,11,9,1.2222222222222223
2017-1,E06000015,C8,12,6,2.0
2017-1,E06000016,C3,4,4,1.0
2017-1,E06000016,C4,1,1,1.0
2017-1,E06000016,C5,1,1,1.0
2017-1,E06000016,C7,10,9,1.1111111111111112
2017-1,E06000016,C8,7,7,1.0
2017-1,E06000018,C3,18,9,2.0
2017-1,E06000018,C5,2,2,1.0
2017-1,E06000018,C7,10,6,1.6666666666666667
2017-1,E06000018,C8,3,3,1.0
2017-1,E06000019,C3,4,4,1.0
2017-1,E06000019,C5,3,3,1.0
2017-1,E06000019,C7,41,17,2.411764705882353
2017-1,E06000020,C3,3,3,1.0
2017-1,E06000020,C5,2,2,1.0
2017-1,E06000020,C7,5,4,1.25
2017-1,E06000020,C8,1,1,1.0
2017-1,E06000021,C2,1,1,1.0
2017-1,E06000021,C3,8,6,1.3333333333333333
2017-1,E06000021,C5,8,7,1.1428571428571428
2017-1,E06000021,C7,30,17,1.7647058823529411
2017-1,E06000021,C8,8,7,1.1428571428571428
2017-1,E06000022,C2,1,1,1.0
2017-1,E06000022,C3,3,3,1.0
2017-1,E06000022,C4,6,2,3.0
2017-1,E06000022,C5,2,2,1.0
2017-1,E06000022,C7,16,10,1.6
2017-1,E06000023,C1,88,68,1.2941176470588236
2017-1,E06000023,C2,56,38,1.4736842105263157
2017-1,E06000023,C3,120,89,1.348314606741573
2017-1,E06000023,C4,16,9,1.7777777777777777
2017-1,E06000023,C5,15,14,1.0714285714285714
2017-1,E06000023,C6,4,4,1.0
2017-1,E06000023,C7,334,204,1.6372549019607843
2017-1,E06000023,C8,17,16,1.0625
2017-1,E06000024,C2,1,1,1.0
2017-1,E06000024,C3,4,4,1.0
2017-1,E06000024,C6,1,1,1.0
