period,LAD,SHEF_C_CODE,report_count,user_count,average
2009-4,,C5,1,1,1.0
2009-4,,C6,1,1,1.0
2009-4,,C7,2,2,1.0
2009-4,E06000001,C3,2,2,1.0
2009-4,E06000001,C5,1,1,1.0
2009-4,E06000001,C7,8,6,1.3333333333333333
2009-4,E06000002,C2,2,2,1.0
2009-4,E06000002,C7,6,3,2.0
2009-4,E06000003,C2,1,1,1.0
2009-4,E06000003,C3,2,2,1.0
2009-4,E06000003,C5,2,2,1.0
2009-4,E06000003,C7,4,3,1.3333333333333333
2009-4,E06000003,C8,4,3,1.3333333333333333
2009-4,E06000004,C2,1,1,1.0
2009-4,E06000004,C3,1,1,1.0
2009-4,E06000004,C5,1,1,1.0
2009-4,E06000004,C7,7,5,1.4
2009-4,E06000004,C8,1,1,1.0
2009-4,E06000005,C2,1,1,1.0
2009-4,E06000005,C5,1,1,1.0
2009-4,E06000005,C7,5,4,1.25
2009-4,E06000006,C5,1,1,1.0
2009-4,E06000006,C7,4,4,1.0
2009-4,E06000006,C8,1,1,1.0
2009-4,E06000007,C3,1,1,1.0
2009-4,E06000007,C5,1,1,1.0
2009-4,E06000007,C6,1,1,1.0
2009-4,E06000007,C7,5,5,1.0
2009-4,E06000007,C8,3,3,1.0
2009-4,E06000008,C7,15,6,2.5
2009-4,E06000009,C2,1,1,1.0
2009-4,E06000009,C3,6,3,2.0
2009-4,E06000009,C5,2,2,1.0
2009-4,E06000009,C7,23,22,1.0454545454545454
2009-4,E06000009,C8,3,3,1.0
2009-4,E06000010,C3,2,2,1.0
2009-4,E06000010,C7,4,2,2.0
2009-4,E06000010,C8,1,1,1.0
2009-4,E06000011,C3,3,3,1.0
2009-4,E06000011,C4,1,1,1.0
2009-4,E06000011,C6,1,1,1.0
2009-4,E06000011,C7,11,7,1.5714285714285714
2009-4,E06000011,C8,2,2,1.0
2009-4,E06000012,C3,1,1,1.0
2009-4,E06000013,C3,2,2,1.0
2009-4,E06000013,C5,1,1,1.0
2009-4,E06000013,C7,2,2,1.0
2009-4,E06000014,C2,1,1,1.0
2009-4,E06000014,C3,1,1,1.0
2009-4,E06000014,C7,2,2,1.0
2009-4,E06000014,C8,2,2,1.0
2009-4,E06000015,C3,1,1,1.0
2009-4,E06000015,C7,8,7,1.1428571428571428
2009-4,E06000015,C8,2,2,1.0
2009-4,E06000016,C2,1,1,1.0
2009-4,E06000016,C3,2,2,1.0
2009-4,E06000016,C4,3,3,1.0
2009-4,E06000016,C5,4,4,1.0
2009-4,E06000016,C7,4,4,1.0
2009-4,E06000016,C8,2,2,1.0
2009-4,E06000017,C5,1,1,1.0
2009-4,E06000017,C8,1,1,1.0
2009-4,E06000018,C3,4,4,1.0
2009-4,E06000018,C4,3,2,1.5
2009-4,E06000018,C5,4,3,1.3333333333333333
2009-4,E06000018,C7,6,3,2.0
2009-4,E06000018,C8,1,1,1.0
2009-4,E06000019,C3,3,3,1.0
2009-4,E06000019,C5,2,2,1.0
2009-4,E06000019,C7,3,3,1.0
2009-4,E06000019,C8,1,1,1.0
2009-4,E06000020,C3,4,2,2.0
2009-4,E06000020,C4,2,2,1.0
2009-4,E06000020,C5,1,1,1.0
2009-4,E06000020,C7,8,7,1.1428571428571428
2009-4,E06000020,C8,3,3,1.0
2009-4,E06000021,C3,3,3,1.0
2009-4,E06000021,C5,2,2,1.0
2009-4,E06000021,C6,2,2,1.0
2009-4,E06000021,C7,10,8,1.25
2009-4,E06000022,C2,1,1,1.0
2009-4,E06000022,C3,3,3,1.0
2009-4,E06000022,C5,2,2,1.0
2009-4,E06000022,C7,4,4,1.0
2009-4,E06000023,C3,1,1,1.0
2009-4,E06000023,C4,1,1,1.0
2009-4,E06000023,C5,2,2,1.0
2009-4,E06000023,C7,10,9,1.1111111111111112
2009-4,E06000023,C8,2,2,1.0
2009-4,E06000024,C2,1,1,1.0
2009-4,E06000024,C3,2,2,1.0
2009-4,E06000024,C7,18,12,1.5
2009-4,E06000025,C3,3,3,1.0
2009-4,E06000025,C5,1,1,1.0
2009-4,E06000025,C7,6,5,1.2
2009-4,E06000026,C3,5,3,1.6666666666666667
2009-4,E06000026,C5,1,1,1.0
2009-4,E06000026,C7,9,8,1.125
2009-4,E06000026,C8,1,1,1.0
2009-4,E06000027,C7,1,1,1.0
2009-4,E06000027,C8,2,2,1.0
2009-4,E06000028,C2,1,1,1.0
2009-4,E06000028,C3,1,1,1.0
2009-4,E06000028,C5,2,1,2.0
2009-4,E06000028,C7,5,5,1.0
2009-4,E06000029,C3,1,1,1.0
2009-4,E06000029,C5,2,2,1.0
2009-4,E06000029,C7,2,2,1.0
2009-4,E06000030,C3,4,3,1.3333333333333333
2009-4,E06000030,C4,1,1,1.0
2009-4,E06000030,C5,1,1,1.0
2009-4,E06000030,C7,3,3,1.0
2009-4,E06000030,C8,2,2,1.0
2009-4,E06000031,C3,1,1,1.0
2009-4,E06000031,C4,9,1,9.0
2009-4,E06000031,C6,3,1,3.0
2009-4,E06000031,C7,4,4,1.0
2009-4,E06000031,C8,1,1,1.0
2009-4,E06000032,C5,1,1,1.0
2009-4,E06000032,C7,1,1,1.0
2009-4,E06000033,C5,1,1,1.0
2009-4,E06000034,C7,2,2,1.0
2009-4,E06000034,C8,1,1,1.0
2009-4,E06000035,C2,1,1,1.0
2009-4,E06000035,C5,1,1,1.0
2009-4,E06000035,C7,10,8,1.25
2009-4,E06000035,C8,1,1,1.0
2009-4,E06000036,C3,2,2,1.0
2009-4,E06000036,C7,3,2,1.5
2009-4,E06000037,C2,1,1,1.0
2009-4,E06000037,C3,2,2,1.0
2009-4,E06000037,C4,1,1,1.0
2009-4,E06000037,C5,2,2,1.0
2009-4,E06000037,C7,8,8,1.0
2009-4,E06000038,C2,30,4,7.5
2009-4,E06000038,C3,7,3,2.3333333333333335
2009-4,E06000038,C4,6,5,1.2
2009-4,E06000038,C5,5,4,1.25
2009-4,E06000038,C7,51,10,5.1
2009-4,E06000038,C8,2,2,1.0
2009-4,E06000039,C3,2,2,1.0
2009-4,E06000039,C5,2,2,1.0
2009-4,E06000039,C7,1,1,1.0
2009-4,E06000039,C8,3,3,1.0
2009-4,E06000040,C4,1,1,1.0
2009-4,E06000040,C7,4,3,1.3333333333333333
2009-4,E06000041,C3,1,1,1.0
2009-4,E06000041,C4,1,1,1.0
2009-4,E06000041,C5,1,1,1.0
2009-4,E06000041,C7,3,3,1.0
2009-4,E06000041,C8,1,1,1.0
2009-4,E06000042,C3,4,4,1.0
2009-4,E06000042,C4,2,1,2.0
2009-4,E06000042,C6,2,2,1.0
2009-4,E06000042,C7,8,8,1.0
2009-4,E06000042,C8,2,2,1.0
2009-4,E06000043,C5,5,5,1.0
2009-4,E06000043,C7,5,5,1.0
2009-4,E06000043,C8,2,2,1.0
2009-4,E06000044,C3,2,2,1.0
2009-4,E06000044,C4,2,2,1.0
2009-4,E06000044,C5,3,3,1.0
2009-4,E06000045,C2,1,1,1.0
2009-4,E06000045,C3,2,2,1.0
2009-4,E06000045,C7,5,5,1.0
2009-4,E06000045,C8,2,2,1.0
2009-4,E06000046,C7,3,2,1.5
2009-4,E06000047,C5,12,8,1.5
2009-4,E06000047,C7,25,20,1.25
2009-4,E06000049,C3,2,2,1.0
2009-4,E06000049,C4,2,2,1.0
2009-4,E06000049,C5,2,2,1.0
2009-4,E06000049,C7,19,13,1.4615384615384615
2009-4,E06000050,C3,5,4,1.25
2009-4,E06000050,C4,1,1,1.0
2009-4,E06000050,C5,3,3,1.0
2009-4,E06000050,C7,7,5,1.4
2009-4,E06000050,C8,2,2,1.0
2009-4,E06000051,C3,2,2,1.0
2009-4,E06000051,C4,1,1,1.0
2009-4,E06000051,C5,1,1,1.0
2009-4,E06000051,C7,7,5,1.4
2009-4,E06000051,C8,2,1,2.0
2009-4,E06000052,C3,6,4,1.5
2009-4,E06000052,C5,5,5,1.0
2009-4,E06000052,C7,8,7,1.1428571428571428
2009-4,E06000054,C2,3,2,1.5
2009-4,E06000054,C3,2,2,1.0
2009-4,E06000054,C5,5,3,1.6666666666666667
2009-4,E06000054,C6,1,1,1.0
2009-4,E06000054,C7,28,22,1.2727272727272727
2009-4,E06000054,C8,1,1,1.0
2009-4,E06000055,C3,1,1,1.0
2009-4,E06000055,C5,6,3,2.0
2009-4,E06000055,C8,2,2,1.0
2009-4,E06000056,C2,2,2,1.0
2009-4,E06000056,C3,4,4,1.0
2009-4,E06000056,C5,1,1,1.0
2009-4,E06000056,C6,1,1,1.0
2009-4,E06000056,C7,22,16,1.375
2009-4,E06000057,C3,1,1,1.0
2009-4,E06000057,C7,22,16,1.375
2009-4,E06000057,C8,2,2,1.0
2009-4,E07000004,C3,2,1,2.0
2009-4,E07000004,C4,3,2,1.5
2009-4,E07000004,C7,10,8,1.25
2009-4,E07000005,C4,1,1,1.0
2009-4,E07000005,C5,1,1,1.0
2009-4,E07000005,C7,4,4,1.0
2009-4,E07000005,C8,1,1,1.0
2009-4,E07000006,C3,1,1,1.0
2009-4,E07000006,C5,1,1,1.0
2009-4,E07000006,C7,10,8,1.25
2009-4,E07000007,C4,4,1,4.0
2009-4,E07000007,C6,1,1,1.0
2009-4,E07000007,C7,7,7,1.0
2009-4,E07000007,C8,4,3,1.3333333333333333
2009-4,E07000008,C3,2,2,1.0
2009-4,E07000008,C4,11,2,5.5
2009-4,E07000008,C5,4,3,1.3333333333333333
2009-4,E07000008,C6,1,1,1.0
2009-4,E07000008,C7,23,15,1.5333333333333334
2009-4,E07000009,C3,1,1,1.0
2009-4,E07000009,C5,1,1,1.0
2009-4,E07000009,C7,1,1,1.0
2009-4,E07000009,C8,1,1,1.0
2009-4,E07000010,C5,1,1,1.0
2009-4,E07000010,C7,5,4,1.25
2009-4,E07000011,C3,2,2,1.0
2009-4,E07000011,C4,1,1,1.0
2009-4,E07000011,C7,7,4,1.75
2009-4,E07000012,C3,2,2,1.0
2009-4,E07000012,C4,1,1,1.0
2009-4,E07000012,C7,12,10,1.2
2009-4,E07000012,C8,1,1,1.0
2009-4,E07000026,C3,4,1,4.0
2009-4,E07000026,C7,3,3,1.0
2009-4,E07000027,C3,3,2,1.5
2009-4,E07000027,C5,1,1,1.0
2009-4,E07000028,C3,1,1,1.0
2009-4,E07000028,C7,1,1,1.0
2009-4,E07000029,C3,1,1,1.0
2009-4,E07000029,C7,5,5,1.0
2009-4,E07000030,C7,3,3,1.0
