period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-11,E01000645,A22,1,1,1.0
2017-11,E01000645,A44,2,2,1.0
2017-11,E01000645,A57,2,2,1.0
2017-11,E01000645,A81,3,3,1.0
2017-11,E01000646,A1,1,1,1.0
2017-11,E01000646,A16,1,1,1.0
2017-11,E01000646,A69,2,2,1.0
2017-11,E01000646,A81,1,1,1.0
2017-11,E01000647,A44,1,1,1.0
2017-11,E01000647,A47,1,1,1.0
2017-11,E01000647,A69,1,1,1.0
2017-11,E01000647,A79,2,2,1.0
2017-11,E01000648,A22,3,3,1.0
2017-11,E01000648,A44,2,2,1.0
2017-11,E01000648,A55,2,2,1.0
2017-11,E01000648,A57,1,1,1.0
2017-11,E01000648,A69,1,1,1.0
2017-11,E01000648,A79,2,2,1.0
2017-11,E01000648,A81,2,2,1.0
2017-11,E01000649,A22,1,1,1.0
2017-11,E01000649,A33,2,1,2.0
2017-11,E01000649,A47,1,1,1.0
2017-11,E01000649,A57,1,1,1.0
2017-11,E01000649,A69,1,1,1.0
2017-11,E01000649,A79,1,1,1.0
2017-11,E01000649,A81,2,2,1.0
2017-11,E01000650,A16,1,1,1.0
2017-11,E01000650,A22,3,3,1.0
2017-11,E01000650,A55,1,1,1.0
2017-11,E01000650,A57,1,1,1.0
2017-11,E01000650,A81,1,1,1.0
2017-11,E01000650,A83,1,1,1.0
2017-11,E01000651,A16,1,1,1.0
2017-11,E01000651,A57,1,1,1.0
2017-11,E01000651,A81,2,1,2.0
2017-11,E01000652,A1,1,1,1.0
2017-11,E01000652,A22,3,2,1.5
2017-11,E01000652,A55,1,1,1.0
2017-11,E01000652,A57,1,1,1.0
2017-11,E01000652,A69,2,2,1.0
2017-11,E01000653,A52,1,1,1.0
2017-11,E01000653,A69,1,1,1.0
2017-11,E01000653,A79,2,2,1.0
2017-11,E01000654,A1,1,1,1.0
2017-11,E01000654,A44,1,1,1.0
2017-11,E01000654,A55,1,1,1.0
2017-11,E01000654,A8,1,1,1.0
2017-11,E01000654,A81,1,1,1.0
2017-11,E01000655,A47,2,1,2.0
2017-11,E01000655,A55,1,1,1.0
2017-11,E01000655,A79,2,2,1.0
2017-11,E01000655,A81,2,2,1.0
2017-11,E01000656,A16,1,1,1.0
2017-11,E01000656,A22,1,1,1.0
2017-11,E01000656,A44,1,1,1.0
2017-11,E01000656,A55,2,2,1.0
2017-11,E01000656,A78,1,1,1.0
2017-11,E01000656,A81,1,1,1.0
2017-11,E01000657,A22,1,1,1.0
2017-11,E01000657,A33,1,1,1.0
2017-11,E01000657,A34,1,1,1.0
2017-11,E01000657,A47,1,1,1.0
2017-11,E01000657,A52,1,1,1.0
2017-11,E01000657,A53,2,2,1.0
