lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000326,A1,2,2,1.0
E01000328,A1,1,1,1.0
E01000331,A1,1,1,1.0
E01000334,A1,2,2,1.0
E01000335,A1,1,1,1.0
E01000336,A1,2,2,1.0
E01000340,A1,1,1,1.0
E01000342,A1,1,1,1.0
E01000349,A1,1,1,1.0
E01000351,A1,3,3,1.0
E01000355,A1,1,1,1.0
E01000358,A1,1,1,1.0
E01000361,A1,1,1,1.0
E01000363,A1,1,1,1.0
E01000364,A1,1,1,1.0
E01000366,A1,2,2,1.0
E01000368,A1,1,1,1.0
E01000374,A1,2,1,2.0
E01000375,A1,1,1,1.0
E01000376,A1,1,1,1.0
E01000378,A1,1,1,1.0
E01000380,A1,1,1,1.0
E01000383,A1,2,2,1.0
E01000384,A1,4,4,1.0
E01000385,A1,1,1,1.0
E01000386,A1,1,1,1.0
E01000388,A1,1,1,1.0
E01000390,A1,1,1,1.0
E01000395,A1,2,1,2.0
E01000396,A1,1,1,1.0
E01000398,A1,1,1,1.0
E01000401,A1,1,1,1.0
E01000402,A1,1,1,1.0
E01000403,A1,1,1,1.0
E01000405,A1,2,2,1.0
E01000406,A1,1,1,1.0
E01000407,A1,2,2,1.0
E01000412,A1,1,1,1.0
E01000413,A1,1,1,1.0
E01000414,A1,2,1,2.0
E01000415,A1,1,1,1.0
E01000417,A1,1,1,1.0
E01000419,A1,1,1,1.0
E01000420,A1,1,1,1.0
E01000425,A1,2,2,1.0
E01000426,A1,2,2,1.0
E01000429,A1,2,2,1.0
E01000430,A1,2,2,1.0
E01000432,A1,2,2,1.0
E01000439,A1,1,1,1.0
E01000441,A1,1,1,1.0
E01000446,A1,1,1,1.0
E01000448,A1,1,1,1.0
E01000450,A1,2,2,1.0
E01000451,A1,1,1,1.0
E01000454,A1,2,2,1.0
E01000455,A1,4,3,1.3333333333333333
E01000466,A1,1,1,1.0
E01000468,A1,1,1,1.0
E01000469,A1,1,1,1.0
E01000647,A1,1,1,1.0
E01000648,A1,1,1,1.0
E01000650,A1,1,1,1.0
E01000654,A1,2,2,1.0
E01000655,A1,1,1,1.0
E01000656,A1,1,1,1.0
E01000657,A1,2,2,1.0
E01000658,A1,1,1,1.0
E01000659,A1,3,3,1.0
E01000666,A1,2,2,1.0
E01000668,A1,2,2,1.0
E01000670,A1,1,1,1.0
E01000673,A1,1,1,1.0
E01000679,A1,1,1,1.0
E01000682,A1,1,1,1.0
E01000687,A1,3,3,1.0
E01000689,A1,1,1,1.0
E01000692,A1,3,3,1.0
E01000694,A1,1,1,1.0
E01000701,A1,1,1,1.0
E01000703,A1,1,1,1.0
E01000705,A1,1,1,1.0
E01000708,A1,1,1,1.0
E01000712,A1,1,1,1.0
E01000713,A1,3,3,1.0
E01000718,A1,2,2,1.0
E01000719,A1,1,1,1.0
E01000720,A1,3,3,1.0
E01000721,A1,1,1,1.0
E01000724,A1,1,1,1.0
E01000725,A1,2,2,1.0
E01000726,A1,1,1,1.0
E01000732,A1,2,2,1.0
E01000733,A1,3,2,1.5
E01000737,A1,1,1,1.0
E01000740,A1,2,2,1.0
E01000747,A1,1,1,1.0
E01000752,A1,1,1,1.0
E01000753,A1,1,1,1.0
E01000754,A1,1,1,1.0
E01000755,A1,1,1,1.0
E01000759,A1,3,3,1.0
E01000762,A1,1,1,1.0
E01000765,A1,1,1,1.0
E01000767,A1,1,1,1.0
E01000768,A1,1,1,1.0
E01000770,A1,3,3,1.0
E01000773,A1,1,1,1.0
E01000774,A1,1,1,1.0
E01000775,A1,2,2,1.0
E01000780,A1,6,2,3.0
E01000781,A1,1,1,1.0
E01000782,A1,3,3,1.0
E01000784,A1,2,1,2.0
E01000786,A1,1,1,1.0
E01000787,A1,1,1,1.0
E01000795,A1,1,1,1.0
E01000799,A1,1,1,1.0
E01000800,A1,1,1,1.0
E01000801,A1,1,1,1.0
E01000803,A1,2,2,1.0
E01000818,A1,1,1,1.0
E01000819,A1,1,1,1.0
E01000820,A1,1,1,1.0
E01000822,A1,2,2,1.0
E01000831,A1,2,2,1.0
E01000833,A1,1,1,1.0
E01000835,A1,1,1,1.0
E01000838,A1,1,1,1.0
E01001571,A1,3,2,1.5
E01001574,A1,2,2,1.0
E01001575,A1,1,1,1.0
E01001576,A1,1,1,1.0
E01001578,A1,1,1,1.0
E01001580,A1,1,1,1.0
E01001585,A1,1,1,1.0
E01001587,A1,1,1,1.0
E01001588,A1,3,3,1.0
E01001590,A1,1,1,1.0
E01001591,A1,3,2,1.5
E01001592,A1,1,1,1.0
E01001593,A1,2,2,1.0
E01001605,A1,1,1,1.0
E01001606,A1,2,1,2.0
E01001608,A1,2,1,2.0
E01001624,A1,1,1,1.0
E01001625,A1,2,2,1.0
E01001629,A1,1,1,1.0
E01001632,A1,1,1,1.0
E01001633,A1,2,2,1.0
