lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000645,A1,7,7,1.0
E01000646,A1,7,6,1.1666666666666667
E01000647,A1,11,9,1.2222222222222223
E01000648,A1,5,4,1.25
E01000649,A1,8,7,1.1428571428571428
E01000650,A1,5,5,1.0
E01000651,A1,3,3,1.0
E01000652,A1,9,7,1.2857142857142858
E01000653,A1,4,4,1.0
E01000654,A1,19,16,1.1875
E01000655,A1,12,9,1.3333333333333333
E01000656,A1,11,10,1.1
E01000657,A1,5,5,1.0
E01000658,A1,2,1,2.0
E01000659,A1,3,3,1.0
E01000661,A1,2,2,1.0
E01000662,A1,4,4,1.0
E01000663,A1,9,9,1.0
E01000664,A1,7,6,1.1666666666666667
E01000665,A1,11,10,1.1
E01000666,A1,7,7,1.0
E01000667,A1,8,8,1.0
E01000668,A1,6,6,1.0
E01000669,A1,8,8,1.0
E01000670,A1,3,3,1.0
E01000671,A1,6,6,1.0
E01000672,A1,4,3,1.3333333333333333
E01000673,A1,5,5,1.0
E01000674,A1,8,7,1.1428571428571428
E01000675,A1,6,5,1.2
E01000676,A1,9,7,1.2857142857142858
E01000677,A1,12,9,1.3333333333333333
E01000678,A1,5,5,1.0
E01000679,A1,2,2,1.0
E01000680,A1,15,13,1.1538461538461537
E01000682,A1,4,4,1.0
E01000683,A1,5,4,1.25
E01000684,A1,3,3,1.0
E01000685,A1,6,5,1.2
E01000686,A1,6,6,1.0
E01000687,A1,5,4,1.25
E01000688,A1,4,4,1.0
E01000689,A1,14,8,1.75
E01000690,A1,2,2,1.0
E01000691,A1,10,8,1.25
E01000692,A1,7,7,1.0
E01000693,A1,13,12,1.0833333333333333
E01000694,A1,7,7,1.0
E01000695,A1,8,8,1.0
E01000696,A1,11,11,1.0
E01000697,A1,9,9,1.0
E01000698,A1,6,6,1.0
E01000699,A1,6,6,1.0
E01000700,A1,3,2,1.5
E01000701,A1,8,7,1.1428571428571428
E01000702,A1,1,1,1.0
E01000703,A1,5,3,1.6666666666666667
E01000704,A1,4,4,1.0
E01000705,A1,9,6,1.5
E01000706,A1,8,8,1.0
E01000707,A1,5,5,1.0
E01000708,A1,8,8,1.0
E01000709,A1,4,4,1.0
E01000710,A1,20,18,1.1111111111111112
E01000711,A1,5,4,1.25
E01000712,A1,7,6,1.1666666666666667
E01000713,A1,8,8,1.0
E01000714,A1,6,6,1.0
E01000715,A1,7,7,1.0
E01000716,A1,4,4,1.0
E01000717,A1,8,8,1.0
E01000718,A1,15,15,1.0
E01000719,A1,4,4,1.0
E01000720,A1,26,18,1.4444444444444444
E01000721,A1,3,3,1.0
E01000722,A1,8,6,1.3333333333333333
E01000723,A1,6,4,1.5
E01000724,A1,11,9,1.2222222222222223
E01000725,A1,20,19,1.0526315789473684
E01000726,A1,11,8,1.375
E01000727,A1,8,8,1.0
E01000728,A1,6,6,1.0
E01000729,A1,9,8,1.125
E01000730,A1,3,3,1.0
E01000731,A1,8,8,1.0
E01000732,A1,2,2,1.0
E01000733,A1,9,4,2.25
E01000734,A1,2,2,1.0
E01000735,A1,14,9,1.5555555555555556
E01000736,A1,8,8,1.0
E01000737,A1,6,6,1.0
E01000738,A1,6,6,1.0
E01000739,A1,6,6,1.0
E01000740,A1,10,9,1.1111111111111112
E01000741,A1,6,6,1.0
E01000742,A1,7,6,1.1666666666666667
E01000743,A1,12,12,1.0
E01000744,A1,24,11,2.1818181818181817
E01000745,A1,7,7,1.0
E01000746,A1,3,3,1.0
E01000747,A1,10,9,1.1111111111111112
E01000748,A1,7,6,1.1666666666666667
E01000749,A1,11,10,1.1
E01000750,A1,5,5,1.0
E01000751,A1,2,2,1.0
E01000752,A1,7,6,1.1666666666666667
E01000753,A1,1,1,1.0
E01000754,A1,5,5,1.0
E01000755,A1,2,2,1.0
E01000756,A1,4,4,1.0
E01000757,A1,7,6,1.1666666666666667
E01000758,A1,2,2,1.0
E01000759,A1,9,8,1.125
E01000760,A1,6,6,1.0
E01000761,A1,4,3,1.3333333333333333
E01000762,A1,3,3,1.0
E01000763,A1,2,2,1.0
E01000764,A1,5,5,1.0
E01000765,A1,17,16,1.0625
E01000766,A1,5,5,1.0
E01000767,A1,7,7,1.0
E01000768,A1,7,7,1.0
E01000769,A1,8,8,1.0
E01000770,A1,5,5,1.0
E01000771,A1,17,16,1.0625
E01000772,A1,7,7,1.0
E01000773,A1,7,7,1.0
E01000774,A1,8,6,1.3333333333333333
E01000775,A1,3,3,1.0
E01000777,A1,3,3,1.0
E01000778,A1,2,2,1.0
E01000779,A1,4,4,1.0
E01000780,A1,4,3,1.3333333333333333
E01000781,A1,4,3,1.3333333333333333
E01000782,A1,3,3,1.0
E01000783,A1,3,3,1.0
E01000784,A1,4,3,1.3333333333333333
E01000785,A1,5,5,1.0
E01000786,A1,3,3,1.0
E01000787,A1,5,5,1.0
E01000788,A1,8,7,1.1428571428571428
E01000789,A1,9,8,1.125
E01000790,A1,4,4,1.0
E01000792,A1,2,2,1.0
E01000793,A1,5,5,1.0
E01000794,A1,8,7,1.1428571428571428
E01000795,A1,4,3,1.3333333333333333
E01000796,A1,2,2,1.0
E01000797,A1,12,10,1.2
E01000798,A1,6,6,1.0
E01000799,A1,10,8,1.25
E01000800,A1,16,11,1.4545454545454546
E01000801,A1,10,8,1.25
E01000802,A1,10,8,1.25
E01000803,A1,8,6,1.3333333333333333
E01000804,A1,20,18,1.1111111111111112
E01000805,A1,5,5,1.0
E01000806,A1,5,5,1.0
E01000807,A1,7,6,1.1666666666666667
E01000808,A1,11,9,1.2222222222222223
E01000809,A1,8,7,1.1428571428571428
E01000810,A1,4,4,1.0
E01000811,A1,5,4,1.25
E01000812,A1,3,3,1.0
E01000813,A1,2,2,1.0
E01000814,A1,5,5,1.0
E01000815,A1,3,3,1.0
E01000816,A1,7,7,1.0
E01000818,A1,6,6,1.0
E01000819,A1,4,4,1.0
E01000820,A1,5,5,1.0
E01000822,A1,2,2,1.0
E01000823,A1,5,4,1.25
E01000824,A1,1,1,1.0
E01000825,A1,6,5,1.2
E01000826,A1,4,4,1.0
E01000827,A1,5,5,1.0
E01000828,A1,4,3,1.3333333333333333
E01000829,A1,1,1,1.0
E01000830,A1,3,3,1.0
E01000831,A1,4,4,1.0
E01000832,A1,5,5,1.0
E01000834,A1,5,5,1.0
E01000835,A1,5,5,1.0
E01000836,A1,1,1,1.0
E01000837,A1,3,3,1.0
E01000838,A1,8,8,1.0
E01000839,A1,4,2,2.0
E01000840,A1,11,9,1.2222222222222223
E01000841,A1,7,7,1.0
E01001571,A1,1,1,1.0
E01001572,A1,6,6,1.0
E01001573,A1,2,2,1.0
E01001574,A1,5,5,1.0
E01001575,A1,4,4,1.0
E01001576,A1,2,2,1.0
E01001577,A1,8,7,1.1428571428571428
E01001578,A1,6,6,1.0
E01001579,A1,1,1,1.0
E01001580,A1,7,6,1.1666666666666667
E01001581,A1,6,4,1.5
E01001582,A1,2,2,1.0
E01001583,A1,2,2,1.0
E01001584,A1,1,1,1.0
E01001585,A1,7,5,1.4
E01001586,A1,2,2,1.0
E01001587,A1,8,4,2.0
E01001588,A1,8,7,1.1428571428571428
E01001589,A1,9,6,1.5
E01001590,A1,3,3,1.0
E01001591,A1,2,2,1.0
E01001592,A1,7,6,1.1666666666666667
E01001593,A1,5,5,1.0
E01001594,A1,2,2,1.0
E01001595,A1,8,8,1.0
E01001596,A1,7,7,1.0
E01001597,A1,3,3,1.0
E01001598,A1,6,5,1.2
E01001599,A1,11,9,1.2222222222222223
E01001600,A1,1,1,1.0
E01001601,A1,5,5,1.0
E01001603,A1,6,6,1.0
E01001604,A1,4,4,1.0
E01001605,A1,5,5,1.0
E01001606,A1,4,2,2.0
E01001607,A1,1,1,1.0
E01001608,A1,4,3,1.3333333333333333
E01001610,A1,4,4,1.0
E01001613,A1,4,4,1.0
E01001614,A1,5,5,1.0
E01001615,A1,6,5,1.2
E01001617,A1,8,8,1.0
E01001618,A1,3,3,1.0
E01001619,A1,6,5,1.2
E01001620,A1,6,6,1.0
E01001621,A1,1,1,1.0
E01001623,A1,14,10,1.4
E01001624,A1,3,3,1.0
E01001625,A1,7,6,1.1666666666666667
E01001629,A1,7,7,1.0
E01001631,A1,2,2,1.0
E01001632,A1,8,8,1.0
E01001633,A1,5,5,1.0
E01001634,A1,2,2,1.0
E01001635,A1,36,16,2.25
E01001636,A1,13,11,1.1818181818181819
E01001637,A1,17,9,1.8888888888888888
E01001638,A1,2,2,1.0
E01001640,A1,4,4,1.0
E01001642,A1,3,3,1.0
E01001644,A1,2,2,1.0
E01001645,A1,2,2,1.0
E01001646,A1,11,8,1.375
E01001647,A1,9,9,1.0
E01001648,A1,6,6,1.0
E01001649,A1,2,2,1.0
E01001650,A1,3,3,1.0
E01001651,A1,8,6,1.3333333333333333
E01001652,A1,14,9,1.5555555555555556
E01001653,A1,2,2,1.0
E01001654,A1,4,4,1.0
E01001655,A1,3,3,1.0
E01001656,A1,9,7,1.2857142857142858
E01001657,A1,6,5,1.2
E01001658,A1,8,7,1.1428571428571428
E01001659,A1,4,4,1.0
E01001660,A1,8,5,1.6
E01001661,A1,8,6,1.3333333333333333
E01001662,A1,3,3,1.0
E01001664,A1,5,5,1.0
E01001665,A1,4,3,1.3333333333333333
E01001666,A1,7,7,1.0
E01001667,A1,8,8,1.0
E01001668,A1,4,4,1.0
E01001669,A1,6,5,1.2
E01001671,A1,14,8,1.75
E01001672,A1,8,4,2.0
E01001673,A1,1,1,1.0
E01001674,A1,3,3,1.0
E01001675,A1,8,5,1.6
E01001676,A1,8,8,1.0
E01001677,A1,19,11,1.7272727272727273
E01001678,A1,4,4,1.0
E01001679,A1,5,5,1.0
E01001680,A1,7,7,1.0
E01001681,A1,3,3,1.0
E01001682,A1,6,6,1.0
E01001683,A1,4,3,1.3333333333333333
E01001684,A1,2,2,1.0
E01001685,A1,7,7,1.0
E01001686,A1,7,6,1.1666666666666667
E01001687,A1,3,3,1.0
E01001688,A1,7,6,1.1666666666666667
E01001693,A1,2,2,1.0
E01001694,A1,4,4,1.0
E01001695,A1,5,4,1.25
E01001696,A1,3,3,1.0
E01001697,A1,2,1,2.0
E01001698,A1,2,2,1.0
E01001699,A1,1,1,1.0
E01001700,A1,13,9,1.4444444444444444
E01001701,A1,3,3,1.0
E01001703,A1,2,2,1.0
E01001704,A1,9,8,1.125
E01001705,A1,7,5,1.4
E01001706,A1,2,2,1.0
E01001708,A1,11,9,1.2222222222222223
E01001709,A1,15,13,1.1538461538461537
E01001710,A1,3,3,1.0
E01001711,A1,7,5,1.4
E01001712,A1,1,1,1.0
E01001713,A1,1,1,1.0
E01013792,A1,1,1,1.0
E01013801,A1,1,1,1.0
E01013804,A1,1,1,1.0
E01013809,A1,1,1,1.0
E01014370,A1,4,4,1.0
E01014371,A1,3,3,1.0
E01014372,A1,2,2,1.0
E01014373,A1,1,1,1.0
E01014374,A1,3,2,1.5
E01014375,A1,3,3,1.0
E01014376,A1,1,1,1.0
E01014377,A1,4,4,1.0
E01014379,A1,4,3,1.3333333333333333
E01014381,A1,3,3,1.0
E01014382,A1,1,1,1.0
E01014383,A1,1,1,1.0
E01014384,A1,2,2,1.0
E01014385,A1,2,2,1.0
E01014387,A1,5,5,1.0
E01014388,A1,1,1,1.0
E01014389,A1,3,3,1.0
E01014390,A1,6,5,1.2
E01014391,A1,1,1,1.0
E01014396,A1,3,2,1.5
E01014400,A1,5,5,1.0
E01014401,A1,2,2,1.0
E01014402,A1,7,7,1.0
E01014403,A1,5,4,1.25
E01014404,A1,5,4,1.25
E01014405,A1,8,8,1.0
E01014407,A1,1,1,1.0
E01014409,A1,3,3,1.0
E01014410,A1,6,6,1.0
E01014411,A1,7,6,1.1666666666666667
E01014412,A1,3,3,1.0
E01014413,A1,5,5,1.0
E01014414,A1,3,3,1.0
E01014415,A1,9,8,1.125
E01014416,A1,6,5,1.2
E01014417,A1,3,2,1.5
E01014419,A1,1,1,1.0
E01014421,A1,1,1,1.0
E01014422,A1,1,1,1.0
E01014425,A1,2,2,1.0
E01014426,A1,1,1,1.0
E01014427,A1,3,3,1.0
E01014428,A1,3,3,1.0
E01014429,A1,2,2,1.0
E01014430,A1,10,8,1.25
E01014431,A1,1,1,1.0
E01014432,A1,2,2,1.0
E01014434,A1,2,2,1.0
E01014435,A1,3,3,1.0
E01014436,A1,4,4,1.0
E01014437,A1,1,1,1.0
E01014438,A1,2,2,1.0
E01014439,A1,4,3,1.3333333333333333
E01014440,A1,1,1,1.0
E01014443,A1,1,1,1.0
E01014445,A1,3,3,1.0
E01014446,A1,2,1,2.0
E01014447,A1,1,1,1.0
E01014448,A1,5,4,1.25
E01014449,A1,4,4,1.0
E01014450,A1,4,4,1.0
E01014451,A1,1,1,1.0
E01014452,A1,2,2,1.0
E01014453,A1,1,1,1.0
E01014454,A1,1,1,1.0
E01014455,A1,1,1,1.0
E01014456,A1,3,3,1.0
E01014458,A1,4,3,1.3333333333333333
E01014459,A1,1,1,1.0
E01014461,A1,5,5,1.0
E01014462,A1,4,4,1.0
E01014463,A1,5,4,1.25
E01014464,A1,3,3,1.0
E01014465,A1,4,4,1.0
E01014466,A1,2,1,2.0
E01014467,A1,5,4,1.25
E01014470,A1,4,4,1.0
E01014471,A1,2,2,1.0
E01014472,A1,1,1,1.0
E01014473,A1,1,1,1.0
E01014474,A1,4,4,1.0
E01014475,A1,8,6,1.3333333333333333
E01014476,A1,7,7,1.0
E01014477,A1,5,5,1.0
E01014478,A1,3,2,1.5
E01014479,A1,2,2,1.0
E01014480,A1,3,3,1.0
E01014481,A1,1,1,1.0
E01014482,A1,4,4,1.0
E01014483,A1,3,3,1.0
E01014484,A1,2,2,1.0
E01022846,A1,4,4,1.0
E01022847,A1,10,10,1.0
E01022848,A1,1,1,1.0
E01022849,A1,5,5,1.0
E01022850,A1,5,3,1.6666666666666667
E01022851,A1,3,3,1.0
E01022852,A1,3,3,1.0
E01022853,A1,7,5,1.4
