lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000327,A1,1,1,1.0
E01000328,A1,1,1,1.0
E01000331,A1,2,2,1.0
E01000332,A1,1,1,1.0
E01000334,A1,1,1,1.0
E01000335,A1,2,2,1.0
E01000336,A1,1,1,1.0
E01000338,A1,1,1,1.0
E01000344,A1,1,1,1.0
E01000352,A1,2,2,1.0
E01000354,A1,1,1,1.0
E01000360,A1,1,1,1.0
E01000363,A1,1,1,1.0
E01000364,A1,1,1,1.0
E01000365,A1,1,1,1.0
E01000366,A1,1,1,1.0
E01000368,A1,2,2,1.0
E01000371,A1,4,4,1.0
E01000372,A1,2,1,2.0
E01000373,A1,1,1,1.0
E01000378,A1,2,2,1.0
E01000381,A1,1,1,1.0
E01000382,A1,1,1,1.0
E01000389,A1,1,1,1.0
E01000391,A1,1,1,1.0
E01000395,A1,2,2,1.0
E01000401,A1,3,2,1.5
E01000404,A1,1,1,1.0
E01000407,A1,2,2,1.0
E01000408,A1,1,1,1.0
E01000411,A1,2,2,1.0
E01000416,A1,2,2,1.0
E01000417,A1,4,4,1.0
E01000419,A1,2,2,1.0
E01000426,A1,2,2,1.0
E01000427,A1,1,1,1.0
E01000435,A1,1,1,1.0
E01000438,A1,1,1,1.0
E01000439,A1,2,2,1.0
E01000441,A1,1,1,1.0
E01000446,A1,1,1,1.0
E01000447,A1,1,1,1.0
E01000448,A1,1,1,1.0
E01000451,A1,1,1,1.0
E01000460,A1,2,2,1.0
E01000463,A1,1,1,1.0
E01000464,A1,1,1,1.0
E01000465,A1,1,1,1.0
E01000467,A1,2,2,1.0
E01000469,A1,1,1,1.0
E01000650,A1,1,1,1.0
E01000653,A1,1,1,1.0
E01000655,A1,2,2,1.0
E01000656,A1,1,1,1.0
E01000659,A1,3,3,1.0
E01000661,A1,1,1,1.0
E01000663,A1,1,1,1.0
E01000665,A1,3,3,1.0
E01000666,A1,1,1,1.0
E01000669,A1,1,1,1.0
E01000670,A1,1,1,1.0
E01000672,A1,1,1,1.0
E01000677,A1,1,1,1.0
E01000678,A1,1,1,1.0
E01000679,A1,1,1,1.0
E01000680,A1,2,2,1.0
E01000681,A1,1,1,1.0
E01000687,A1,2,2,1.0
E01000693,A1,2,2,1.0
E01000703,A1,1,1,1.0
E01000705,A1,1,1,1.0
E01000709,A1,1,1,1.0
E01000710,A1,1,1,1.0
E01000712,A1,1,1,1.0
E01000713,A1,2,1,2.0
E01000715,A1,1,1,1.0
E01000719,A1,1,1,1.0
E01000720,A1,2,2,1.0
