period,LSOA,SHEF_A_CODE,report_count,user_count,average
2014-9,E01000115,A29,1,1,1.0
2014-9,E01000115,A57,1,1,1.0
2014-9,E01000116,A29,2,2,1.0
2014-9,E01000116,A60,1,1,1.0
2014-9,E01000117,A55,1,1,1.0
2014-9,E01000117,A57,1,1,1.0
2014-9,E01000118,A1,1,1,1.0
2014-9,E01000118,A29,1,1,1.0
2014-9,E01000118,A32,1,1,1.0
2014-9,E01000121,A2,1,1,1.0
2014-9,E01000121,A57,1,1,1.0
2014-9,E01000122,A21,1,1,1.0
2014-9,E01000122,A32,1,1,1.0
2014-9,E01000122,A57,1,1,1.0
2014-9,E01000122,A81,4,4,1.0
2014-9,E01000123,A2,1,1,1.0
2014-9,E01000123,A55,2,1,2.0
2014-9,E01000123,A57,1,1,1.0
2014-9,E01000124,A29,1,1,1.0
2014-9,E01000124,A32,1,1,1.0
2014-9,E01000125,A29,1,1,1.0
2014-9,E01000126,A2,3,3,1.0
2014-9,E01000126,A29,2,1,2.0
2014-9,E01000126,A81,1,1,1.0
2014-9,E01000127,A29,2,1,2.0
2014-9,E01000128,A2,1,1,1.0
2014-9,E01000128,A29,1,1,1.0
2014-9,E01000128,A47,1,1,1.0
2014-9,E01000128,A48,1,1,1.0
2014-9,E01000129,A1,1,1,1.0
2014-9,E01000129,A32,1,1,1.0
2014-9,E01000129,A47,1,1,1.0
2014-9,E01000130,A29,1,1,1.0
2014-9,E01000130,A47,1,1,1.0
2014-9,E01000131,A1,1,1,1.0
2014-9,E01000131,A29,4,2,2.0
2014-9,E01000131,A32,1,1,1.0
2014-9,E01000131,A57,1,1,1.0
2014-9,E01000131,A83,1,1,1.0
2014-9,E01000132,A29,2,2,1.0
2014-9,E01000132,A55,1,1,1.0
2014-9,E01000132,A81,2,2,1.0
2014-9,E01000133,A48,1,1,1.0
2014-9,E01000133,A60,1,1,1.0
2014-9,E01000135,A21,1,1,1.0
2014-9,E01000135,A29,1,1,1.0
2014-9,E01000135,A57,1,1,1.0
2014-9,E01000135,A8,1,1,1.0
2014-9,E01000136,A32,1,1,1.0
2014-9,E01000136,A47,1,1,1.0
2014-9,E01000136,A55,1,1,1.0
2014-9,E01000137,A57,1,1,1.0
2014-9,E01000137,A8,1,1,1.0
2014-9,E01000138,A55,1,1,1.0
2014-9,E01000139,A29,1,1,1.0
2014-9,E01000139,A32,1,1,1.0
2014-9,E01000139,A55,1,1,1.0
2014-9,E01000140,A2,3,3,1.0
2014-9,E01000140,A29,1,1,1.0
2014-9,E01000140,A60,1,1,1.0
2014-9,E01000140,A8,1,1,1.0
2014-9,E01000141,A29,2,2,1.0
2014-9,E01000141,A32,5,5,1.0
2014-9,E01000141,A47,1,1,1.0
2014-9,E01000141,A57,1,1,1.0
2014-9,E01000141,A81,1,1,1.0
2014-9,E01000142,A29,1,1,1.0
2014-9,E01000142,A32,3,2,1.5
2014-9,E01000142,A60,1,1,1.0
2014-9,E01000143,A2,1,1,1.0
2014-9,E01000143,A32,2,1,2.0
2014-9,E01000144,A47,1,1,1.0
2014-9,E01000144,A57,1,1,1.0
2014-9,E01000144,A60,1,1,1.0
2014-9,E01000144,A81,1,1,1.0
2014-9,E01000145,A57,2,2,1.0
2014-9,E01000147,A2,2,2,1.0
2014-9,E01000147,A29,1,1,1.0
2014-9,E01000147,A57,1,1,1.0
2014-9,E01000150,A2,1,1,1.0
2014-9,E01000150,A55,2,1,2.0
2014-9,E01000151,A57,1,1,1.0
2014-9,E01000152,A29,1,1,1.0
2014-9,E01000153,A2,1,1,1.0
2014-9,E01000155,A2,1,1,1.0
2014-9,E01000155,A33,1,1,1.0
2014-9,E01000155,A57,1,1,1.0
2014-9,E01000155,A72,1,1,1.0
2014-9,E01000156,A2,1,1,1.0
2014-9,E01000156,A29,1,1,1.0
2014-9,E01000156,A83,1,1,1.0
2014-9,E01000157,A57,2,2,1.0
2014-9,E01000158,A29,1,1,1.0
2014-9,E01000158,A57,2,2,1.0
2014-9,E01000159,A20,1,1,1.0
2014-9,E01000159,A32,1,1,1.0
2014-9,E01000159,A47,1,1,1.0
2014-9,E01000160,A1,1,1,1.0
2014-9,E01000160,A29,1,1,1.0
2014-9,E01000161,A2,2,2,1.0
2014-9,E01000161,A29,1,1,1.0
2014-9,E01000162,A32,1,1,1.0
2014-9,E01000166,A20,1,1,1.0
2014-9,E01000166,A57,1,1,1.0
2014-9,E01000168,A57,1,1,1.0
2014-9,E01000168,A81,1,1,1.0
2014-9,E01000169,A32,1,1,1.0
2014-9,E01000169,A8,1,1,1.0
2014-9,E01000170,A29,1,1,1.0
2014-9,E01000170,A32,1,1,1.0
2014-9,E01000170,A60,1,1,1.0
2014-9,E01000171,A1,1,1,1.0
2014-9,E01000171,A29,1,1,1.0
2014-9,E01000171,A32,1,1,1.0
2014-9,E01000171,A33,1,1,1.0
2014-9,E01000171,A57,1,1,1.0
2014-9,E01000171,A60,1,1,1.0
2014-9,E01000171,A72,1,1,1.0
2014-9,E01000172,A55,1,1,1.0
2014-9,E01000172,A57,1,1,1.0
2014-9,E01000173,A1,1,1,1.0
2014-9,E01000173,A2,1,1,1.0
2014-9,E01000173,A32,2,1,2.0
2014-9,E01000173,A55,1,1,1.0
2014-9,E01000173,A81,1,1,1.0
2014-9,E01000174,A1,2,1,2.0
2014-9,E01000174,A32,1,1,1.0
2014-9,E01000174,A55,1,1,1.0
2014-9,E01000174,A57,1,1,1.0
2014-9,E01000174,A8,1,1,1.0
2014-9,E01000175,A32,1,1,1.0
2014-9,E01000175,A33,1,1,1.0
2014-9,E01000175,A48,1,1,1.0
2014-9,E01000175,A57,2,2,1.0
2014-9,E01000176,A29,1,1,1.0
2014-9,E01000177,A20,1,1,1.0
2014-9,E01000177,A55,1,1,1.0
2014-9,E01000179,A57,1,1,1.0
