period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-8,E01000645,A1,1,1,1.0
2017-8,E01000645,A34,1,1,1.0
2017-8,E01000645,A69,2,2,1.0
2017-8,E01000645,A81,1,1,1.0
2017-8,E01000646,A16,1,1,1.0
2017-8,E01000646,A22,1,1,1.0
2017-8,E01000646,A69,1,1,1.0
2017-8,E01000647,A1,1,1,1.0
2017-8,E01000648,A1,1,1,1.0
2017-8,E01000648,A22,1,1,1.0
2017-8,E01000648,A69,1,1,1.0
2017-8,E01000649,A1,1,1,1.0
2017-8,E01000649,A79,1,1,1.0
2017-8,E01000649,A81,1,1,1.0
2017-8,E01000650,A33,1,1,1.0
2017-8,E01000650,A34,1,1,1.0
2017-8,E01000650,A53,1,1,1.0
2017-8,E01000650,A55,2,2,1.0
2017-8,E01000651,A16,3,3,1.0
2017-8,E01000651,A55,4,4,1.0
2017-8,E01000651,A57,1,1,1.0
2017-8,E01000652,A1,2,2,1.0
2017-8,E01000652,A22,4,4,1.0
2017-8,E01000652,A55,1,1,1.0
2017-8,E01000652,A57,2,2,1.0
2017-8,E01000652,A79,1,1,1.0
2017-8,E01000653,A22,1,1,1.0
2017-8,E01000653,A55,1,1,1.0
2017-8,E01000653,A69,1,1,1.0
2017-8,E01000653,A81,1,1,1.0
2017-8,E01000654,A1,2,2,1.0
2017-8,E01000654,A22,1,1,1.0
2017-8,E01000654,A55,1,1,1.0
2017-8,E01000654,A69,1,1,1.0
2017-8,E01000655,A22,1,1,1.0
2017-8,E01000655,A52,2,2,1.0
2017-8,E01000655,A55,1,1,1.0
2017-8,E01000655,A79,1,1,1.0
2017-8,E01000655,A81,1,1,1.0
2017-8,E01000656,A22,2,2,1.0
2017-8,E01000656,A53,1,1,1.0
2017-8,E01000656,A55,1,1,1.0
2017-8,E01000656,A69,1,1,1.0
2017-8,E01000656,A79,2,2,1.0
2017-8,E01000656,A81,1,1,1.0
2017-8,E01000656,A83,3,2,1.5
2017-8,E01000657,A22,2,2,1.0
2017-8,E01000657,A53,2,1,2.0
2017-8,E01000657,A55,1,1,1.0
2017-8,E01000657,A69,2,2,1.0
2017-8,E01000657,A81,1,1,1.0
2017-8,E01000658,A55,1,1,1.0
2017-8,E01000658,A69,1,1,1.0
2017-8,E01000659,A22,1,1,1.0
2017-8,E01000659,A34,1,1,1.0
2017-8,E01000659,A52,1,1,1.0
2017-8,E01000659,A79,1,1,1.0
2017-8,E01000661,A22,3,3,1.0
2017-8,E01000661,A34,4,2,2.0
2017-8,E01000661,A47,2,1,2.0
2017-8,E01000661,A55,2,1,2.0
2017-8,E01000661,A79,2,2,1.0
2017-8,E01000662,A22,1,1,1.0
2017-8,E01000662,A34,1,1,1.0
2017-8,E01000662,A55,1,1,1.0
2017-8,E01000662,A57,2,2,1.0
2017-8,E01000663,A1,1,1,1.0
2017-8,E01000663,A22,1,1,1.0
2017-8,E01000663,A34,1,1,1.0
2017-8,E01000663,A57,2,1,2.0
2017-8,E01000664,A22,3,3,1.0
2017-8,E01000664,A34,3,1,3.0
2017-8,E01000664,A55,2,2,1.0
2017-8,E01000664,A57,1,1,1.0
2017-8,E01000664,A79,3,2,1.5
2017-8,E01000664,A81,5,4,1.25
2017-8,E01000665,A22,2,2,1.0
2017-8,E01000665,A34,5,2,2.5
2017-8,E01000665,A47,1,1,1.0
2017-8,E01000665,A53,1,1,1.0
2017-8,E01000665,A55,1,1,1.0
2017-8,E01000665,A57,1,1,1.0
2017-8,E01000665,A69,1,1,1.0
2017-8,E01000665,A79,1,1,1.0
2017-8,E01000665,A8,1,1,1.0
2017-8,E01000665,A81,3,3,1.0
2017-8,E01000665,A83,1,1,1.0
2017-8,E01000666,A1,1,1,1.0
2017-8,E01000666,A16,1,1,1.0
2017-8,E01000666,A22,2,1,2.0
2017-8,E01000666,A34,4,2,2.0
2017-8,E01000666,A47,1,1,1.0
2017-8,E01000666,A52,1,1,1.0
2017-8,E01000666,A53,1,1,1.0
2017-8,E01000666,A69,2,2,1.0
2017-8,E01000666,A79,1,1,1.0
2017-8,E01000666,A81,7,6,1.1666666666666667
2017-8,E01000667,A1,1,1,1.0
2017-8,E01000667,A16,1,1,1.0
2017-8,E01000667,A22,2,2,1.0
2017-8,E01000667,A34,5,1,5.0
2017-8,E01000667,A47,2,1,2.0
2017-8,E01000667,A55,1,1,1.0
2017-8,E01000667,A69,1,1,1.0
2017-8,E01000667,A79,1,1,1.0
2017-8,E01000667,A8,1,1,1.0
2017-8,E01000667,A81,11,11,1.0
2017-8,E01000667,A83,1,1,1.0
2017-8,E01000668,A22,6,4,1.5
2017-8,E01000668,A33,2,2,1.0
2017-8,E01000668,A34,1,1,1.0
2017-8,E01000668,A47,3,1,3.0
2017-8,E01000668,A55,3,3,1.0
2017-8,E01000668,A57,1,1,1.0
2017-8,E01000668,A79,5,2,2.5
2017-8,E01000668,A81,1,1,1.0
2017-8,E01000668,A83,3,1,3.0
2017-8,E01000669,A1,3,3,1.0
2017-8,E01000669,A34,1,1,1.0
2017-8,E01000669,A55,1,1,1.0
2017-8,E01000669,A79,1,1,1.0
2017-8,E01000670,A1,1,1,1.0
2017-8,E01000670,A16,1,1,1.0
2017-8,E01000670,A22,1,1,1.0
2017-8,E01000670,A55,1,1,1.0
2017-8,E01000670,A69,2,2,1.0
2017-8,E01000670,A79,1,1,1.0
2017-8,E01000670,A81,1,1,1.0
2017-8,E01000671,A22,2,2,1.0
2017-8,E01000671,A47,1,1,1.0
2017-8,E01000672,A16,1,1,1.0
2017-8,E01000672,A22,1,1,1.0
2017-8,E01000672,A81,1,1,1.0
2017-8,E01000673,A1,2,2,1.0
