period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-3,E01000645,A1,1,1,1.0
2017-3,E01000645,A47,1,1,1.0
2017-3,E01000645,A55,1,1,1.0
2017-3,E01000645,A69,2,2,1.0
2017-3,E01000645,A83,1,1,1.0
2017-3,E01000646,A22,1,1,1.0
2017-3,E01000646,A55,2,2,1.0
2017-3,E01000646,A69,1,1,1.0
2017-3,E01000646,A79,1,1,1.0
2017-3,E01000647,A1,1,1,1.0
2017-3,E01000647,A69,2,2,1.0
2017-3,E01000647,A79,1,1,1.0
2017-3,E01000648,A22,2,2,1.0
2017-3,E01000648,A33,1,1,1.0
2017-3,E01000648,A57,1,1,1.0
2017-3,E01000648,A69,1,1,1.0
2017-3,E01000649,A79,2,2,1.0
2017-3,E01000649,A81,2,2,1.0
2017-3,E01000650,A1,1,1,1.0
2017-3,E01000650,A22,2,2,1.0
2017-3,E01000650,A57,1,1,1.0
2017-3,E01000650,A69,2,2,1.0
2017-3,E01000651,A1,1,1,1.0
2017-3,E01000651,A16,1,1,1.0
2017-3,E01000651,A33,1,1,1.0
2017-3,E01000651,A69,1,1,1.0
2017-3,E01000651,A79,1,1,1.0
2017-3,E01000652,A1,1,1,1.0
2017-3,E01000652,A16,1,1,1.0
2017-3,E01000652,A52,1,1,1.0
2017-3,E01000652,A55,1,1,1.0
2017-3,E01000653,A52,1,1,1.0
2017-3,E01000653,A55,1,1,1.0
2017-3,E01000653,A69,1,1,1.0
2017-3,E01000654,A22,1,1,1.0
2017-3,E01000654,A81,2,2,1.0
2017-3,E01000655,A1,2,2,1.0
2017-3,E01000655,A22,1,1,1.0
2017-3,E01000655,A81,3,3,1.0
2017-3,E01000655,A83,1,1,1.0
2017-3,E01000656,A1,1,1,1.0
2017-3,E01000656,A22,4,4,1.0
2017-3,E01000656,A55,1,1,1.0
2017-3,E01000656,A57,2,2,1.0
2017-3,E01000656,A69,11,5,2.2
2017-3,E01000657,A1,1,1,1.0
2017-3,E01000657,A22,1,1,1.0
2017-3,E01000657,A47,1,1,1.0
2017-3,E01000657,A53,2,2,1.0
2017-3,E01000657,A69,1,1,1.0
2017-3,E01000657,A81,2,2,1.0
2017-3,E01000657,A83,1,1,1.0
2017-3,E01000658,A47,1,1,1.0
2017-3,E01000658,A57,1,1,1.0
2017-3,E01000658,A79,2,1,2.0
2017-3,E01000658,A81,1,1,1.0
2017-3,E01000658,A83,1,1,1.0
2017-3,E01000659,A1,1,1,1.0
2017-3,E01000659,A53,2,1,2.0
2017-3,E01000659,A69,1,1,1.0
2017-3,E01000661,A22,4,2,2.0
2017-3,E01000661,A55,1,1,1.0
2017-3,E01000661,A79,8,2,4.0
2017-3,E01000662,A16,2,2,1.0
2017-3,E01000662,A22,2,2,1.0
2017-3,E01000662,A55,1,1,1.0
2017-3,E01000662,A69,1,1,1.0
2017-3,E01000663,A1,1,1,1.0
2017-3,E01000663,A22,2,2,1.0
2017-3,E01000663,A44,1,1,1.0
2017-3,E01000663,A69,1,1,1.0
2017-3,E01000664,A1,1,1,1.0
2017-3,E01000664,A22,1,1,1.0
2017-3,E01000664,A52,1,1,1.0
2017-3,E01000664,A79,1,1,1.0
2017-3,E01000664,A83,1,1,1.0
2017-3,E01000665,A1,2,2,1.0
2017-3,E01000665,A22,2,2,1.0
2017-3,E01000665,A47,1,1,1.0
2017-3,E01000665,A53,1,1,1.0
2017-3,E01000665,A69,1,1,1.0
2017-3,E01000665,A79,5,3,1.6666666666666667
2017-3,E01000665,A8,2,2,1.0
2017-3,E01000665,A81,1,1,1.0
2017-3,E01000666,A1,1,1,1.0
2017-3,E01000666,A16,1,1,1.0
2017-3,E01000666,A22,4,3,1.3333333333333333
2017-3,E01000666,A47,4,1,4.0
2017-3,E01000666,A57,1,1,1.0
2017-3,E01000666,A69,3,3,1.0
2017-3,E01000666,A79,1,1,1.0
2017-3,E01000666,A83,1,1,1.0
2017-3,E01000667,A55,1,1,1.0
2017-3,E01000667,A69,2,2,1.0
2017-3,E01000667,A79,4,2,2.0
2017-3,E01000667,A83,1,1,1.0
2017-3,E01000668,A1,1,1,1.0
2017-3,E01000668,A16,1,1,1.0
2017-3,E01000668,A22,2,2,1.0
2017-3,E01000668,A33,1,1,1.0
2017-3,E01000668,A44,1,1,1.0
2017-3,E01000668,A47,5,1,5.0
2017-3,E01000668,A57,2,2,1.0
2017-3,E01000668,A69,1,1,1.0
2017-3,E01000668,A79,16,4,4.0
2017-3,E01000668,A81,1,1,1.0
2017-3,E01000669,A1,2,2,1.0
2017-3,E01000669,A22,3,3,1.0
2017-3,E01000669,A33,2,1,2.0
2017-3,E01000669,A47,1,1,1.0
2017-3,E01000669,A69,1,1,1.0
2017-3,E01000669,A79,2,1,2.0
2017-3,E01000669,A8,1,1,1.0
2017-3,E01000670,A16,1,1,1.0
2017-3,E01000670,A22,2,2,1.0
2017-3,E01000670,A69,1,1,1.0
2017-3,E01000671,A1,1,1,1.0
2017-3,E01000671,A16,1,1,1.0
2017-3,E01000671,A22,2,2,1.0
2017-3,E01000671,A47,2,1,2.0
2017-3,E01000671,A57,1,1,1.0
2017-3,E01000671,A69,2,1,2.0
2017-3,E01000671,A79,1,1,1.0
2017-3,E01000672,A1,2,2,1.0
2017-3,E01000672,A52,1,1,1.0
2017-3,E01000672,A69,1,1,1.0
2017-3,E01000672,A79,1,1,1.0
2017-3,E01000673,A16,1,1,1.0
2017-3,E01000673,A22,1,1,1.0
2017-3,E01000673,A33,1,1,1.0
2017-3,E01000673,A55,1,1,1.0
2017-3,E01000673,A69,1,1,1.0
2017-3,E01000674,A22,3,2,1.5
2017-3,E01000674,A47,1,1,1.0
2017-3,E01000674,A69,1,1,1.0
2017-3,E01000675,A1,1,1,1.0
2017-3,E01000675,A22,2,2,1.0
2017-3,E01000675,A47,2,1,2.0
2017-3,E01000675,A55,3,3,1.0
2017-3,E01000675,A69,1,1,1.0
2017-3,E01000675,A81,1,1,1.0
2017-3,E01000675,A83,1,1,1.0
2017-3,E01000676,A1,1,1,1.0
2017-3,E01000676,A22,8,4,2.0
2017-3,E01000676,A69,1,1,1.0
2017-3,E01000676,A79,4,3,1.3333333333333333
2017-3,E01000676,A81,1,1,1.0
2017-3,E01000677,A22,3,2,1.5
2017-3,E01000677,A47,4,2,2.0
2017-3,E01000677,A53,1,1,1.0
2017-3,E01000677,A57,1,1,1.0
2017-3,E01000677,A78,1,1,1.0
2017-3,E01000677,A79,6,2,3.0
2017-3,E01000677,A8,1,1,1.0
2017-3,E01000677,A83,1,1,1.0
2017-3,E01000678,A22,2,2,1.0
2017-3,E01000678,A52,1,1,1.0
2017-3,E01000679,A1,1,1,1.0
2017-3,E01000679,A52,1,1,1.0
2017-3,E01000679,A69,1,1,1.0
2017-3,E01000679,A79,1,1,1.0
2017-3,E01000679,A81,1,1,1.0
2017-3,E01000680,A1,1,1,1.0
2017-3,E01000680,A22,4,4,1.0
2017-3,E01000680,A53,1,1,1.0
2017-3,E01000680,A55,1,1,1.0
2017-3,E01000680,A69,2,2,1.0
2017-3,E01000680,A79,3,3,1.0
2017-3,E01000681,A1,1,1,1.0
2017-3,E01000682,A1,3,3,1.0
2017-3,E01000682,A22,1,1,1.0
2017-3,E01000682,A55,1,1,1.0
2017-3,E01000682,A79,1,1,1.0
2017-3,E01000683,A1,2,2,1.0
2017-3,E01000683,A34,2,2,1.0
2017-3,E01000683,A69,1,1,1.0
2017-3,E01000683,A79,1,1,1.0
2017-3,E01000683,A81,1,1,1.0
2017-3,E01000684,A1,1,1,1.0
2017-3,E01000685,A16,1,1,1.0
2017-3,E01000685,A22,6,5,1.2
2017-3,E01000685,A44,1,1,1.0
2017-3,E01000685,A52,1,1,1.0
2017-3,E01000685,A57,1,1,1.0
2017-3,E01000685,A69,1,1,1.0
2017-3,E01000685,A78,1,1,1.0
2017-3,E01000685,A79,1,1,1.0
2017-3,E01000685,A81,1,1,1.0
2017-3,E01000685,A83,1,1,1.0
2017-3,E01000686,A1,1,1,1.0
2017-3,E01000686,A57,1,1,1.0
2017-3,E01000686,A79,1,1,1.0
2017-3,E01000687,A22,1,1,1.0
2017-3,E01000687,A69,2,2,1.0
2017-3,E01000687,A79,1,1,1.0
2017-3,E01000687,A81,1,1,1.0
2017-3,E01000688,A1,1,1,1.0
2017-3,E01000688,A16,2,2,1.0
2017-3,E01000688,A55,1,1,1.0
2017-3,E01000688,A81,1,1,1.0
2017-3,E01000689,A22,1,1,1.0
2017-3,E01000689,A52,1,1,1.0
2017-3,E01000689,A79,1,1,1.0
2017-3,E01000690,A81,1,1,1.0
2017-3,E01000691,A1,2,2,1.0
2017-3,E01000691,A22,1,1,1.0
2017-3,E01000691,A69,3,3,1.0
2017-3,E01000691,A79,1,1,1.0
2017-3,E01000692,A1,1,1,1.0
2017-3,E01000692,A57,1,1,1.0
2017-3,E01000692,A69,1,1,1.0
2017-3,E01000692,A79,3,2,1.5
2017-3,E01000692,A81,2,2,1.0
2017-3,E01000693,A16,1,1,1.0
2017-3,E01000693,A52,1,1,1.0
2017-3,E01000693,A69,2,2,1.0
2017-3,E01000693,A79,1,1,1.0
2017-3,E01000693,A81,1,1,1.0
2017-3,E01000694,A16,1,1,1.0
2017-3,E01000694,A22,1,1,1.0
2017-3,E01000694,A44,1,1,1.0
2017-3,E01000694,A52,2,2,1.0
2017-3,E01000694,A69,4,4,1.0
2017-3,E01000694,A78,1,1,1.0
2017-3,E01000694,A79,1,1,1.0
2017-3,E01000694,A8,1,1,1.0
2017-3,E01000694,A81,1,1,1.0
2017-3,E01000695,A22,1,1,1.0
2017-3,E01000695,A52,1,1,1.0
2017-3,E01000695,A57,1,1,1.0
2017-3,E01000696,A1,1,1,1.0
2017-3,E01000696,A22,1,1,1.0
2017-3,E01000696,A34,1,1,1.0
2017-3,E01000696,A57,1,1,1.0
2017-3,E01000696,A81,3,3,1.0
2017-3,E01000696,A83,1,1,1.0
2017-3,E01000697,A22,2,2,1.0
2017-3,E01000697,A34,1,1,1.0
2017-3,E01000697,A52,1,1,1.0
2017-3,E01000697,A55,2,2,1.0
2017-3,E01000697,A81,1,1,1.0
2017-3,E01000698,A1,1,1,1.0
2017-3,E01000698,A22,1,1,1.0
2017-3,E01000698,A55,1,1,1.0
2017-3,E01000698,A69,1,1,1.0
2017-3,E01000698,A79,1,1,1.0
2017-3,E01000699,A1,1,1,1.0
2017-3,E01000699,A22,3,2,1.5
2017-3,E01000699,A79,2,2,1.0
2017-3,E01000699,A81,2,2,1.0
2017-3,E01000700,A22,1,1,1.0
2017-3,E01000700,A33,1,1,1.0
2017-3,E01000700,A55,1,1,1.0
2017-3,E01000700,A69,1,1,1.0
2017-3,E01000701,A22,2,1,2.0
2017-3,E01000701,A52,1,1,1.0
2017-3,E01000701,A69,1,1,1.0
2017-3,E01000701,A81,2,2,1.0
2017-3,E01000702,A1,1,1,1.0
2017-3,E01000702,A22,1,1,1.0
2017-3,E01000702,A33,2,1,2.0
2017-3,E01000702,A79,1,1,1.0
2017-3,E01000703,A22,3,3,1.0
2017-3,E01000703,A57,1,1,1.0
2017-3,E01000703,A69,1,1,1.0
2017-3,E01000703,A8,2,2,1.0
2017-3,E01000704,A1,1,1,1.0
2017-3,E01000704,A22,1,1,1.0
2017-3,E01000705,A16,1,1,1.0
2017-3,E01000705,A22,2,1,2.0
2017-3,E01000705,A69,1,1,1.0
2017-3,E01000705,A79,1,1,1.0
2017-3,E01000705,A81,1,1,1.0
2017-3,E01000706,A22,3,3,1.0
2017-3,E01000706,A57,1,1,1.0
2017-3,E01000706,A69,1,1,1.0
2017-3,E01000706,A79,1,1,1.0
