period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-4,E01000645,A1,1,1,1.0
2017-4,E01000645,A22,2,2,1.0
2017-4,E01000645,A47,1,1,1.0
2017-4,E01000645,A79,1,1,1.0
2017-4,E01000646,A57,1,1,1.0
2017-4,E01000646,A69,1,1,1.0
2017-4,E01000646,A81,1,1,1.0
2017-4,E01000647,A1,1,1,1.0
2017-4,E01000647,A16,2,2,1.0
2017-4,E01000647,A33,2,2,1.0
2017-4,E01000647,A57,1,1,1.0
2017-4,E01000647,A81,1,1,1.0
2017-4,E01000648,A69,1,1,1.0
2017-4,E01000649,A79,1,1,1.0
2017-4,E01000649,A81,1,1,1.0
2017-4,E01000650,A22,2,2,1.0
2017-4,E01000650,A55,1,1,1.0
2017-4,E01000651,A69,1,1,1.0
2017-4,E01000651,A81,1,1,1.0
2017-4,E01000652,A55,1,1,1.0
2017-4,E01000652,A57,1,1,1.0
2017-4,E01000653,A1,3,3,1.0
2017-4,E01000653,A57,1,1,1.0
2017-4,E01000654,A22,2,1,2.0
2017-4,E01000654,A55,2,2,1.0
2017-4,E01000654,A69,2,2,1.0
2017-4,E01000654,A81,2,2,1.0
2017-4,E01000655,A1,2,2,1.0
2017-4,E01000655,A22,2,1,2.0
2017-4,E01000655,A52,1,1,1.0
2017-4,E01000655,A69,3,3,1.0
2017-4,E01000656,A1,2,2,1.0
2017-4,E01000656,A22,1,1,1.0
2017-4,E01000656,A69,1,1,1.0
2017-4,E01000656,A79,2,1,2.0
2017-4,E01000656,A81,1,1,1.0
2017-4,E01000656,A83,1,1,1.0
2017-4,E01000657,A47,1,1,1.0
2017-4,E01000657,A57,1,1,1.0
2017-4,E01000657,A81,2,2,1.0
2017-4,E01000658,A33,1,1,1.0
2017-4,E01000658,A53,1,1,1.0
2017-4,E01000658,A55,1,1,1.0
2017-4,E01000658,A8,3,1,3.0
2017-4,E01000659,A1,2,2,1.0
2017-4,E01000659,A16,1,1,1.0
2017-4,E01000659,A69,1,1,1.0
2017-4,E01000659,A79,2,2,1.0
2017-4,E01000661,A1,1,1,1.0
2017-4,E01000661,A16,1,1,1.0
2017-4,E01000661,A22,3,2,1.5
2017-4,E01000661,A34,1,1,1.0
2017-4,E01000661,A47,3,1,3.0
2017-4,E01000661,A55,1,1,1.0
2017-4,E01000661,A57,1,1,1.0
2017-4,E01000661,A69,1,1,1.0
2017-4,E01000661,A79,10,2,5.0
2017-4,E01000662,A16,1,1,1.0
2017-4,E01000662,A44,1,1,1.0
