period,LSOA,SHEF_A_CODE,report_count,user_count,average
2016-12,E01000645,A22,1,1,1.0
2016-12,E01000645,A79,1,1,1.0
2016-12,E01000645,A81,2,1,2.0
2016-12,E01000646,A22,1,1,1.0
2016-12,E01000646,A47,1,1,1.0
2016-12,E01000646,A69,1,1,1.0
2016-12,E01000646,A79,1,1,1.0
2016-12,E01000646,A81,1,1,1.0
2016-12,E01000647,A79,2,2,1.0
2016-12,E01000648,A1,2,2,1.0
2016-12,E01000648,A22,1,1,1.0
2016-12,E01000648,A57,1,1,1.0
2016-12,E01000648,A69,1,1,1.0
2016-12,E01000648,A8,1,1,1.0
2016-12,E01000649,A57,1,1,1.0
2016-12,E01000649,A81,2,2,1.0
2016-12,E01000650,A55,2,2,1.0
2016-12,E01000651,A81,1,1,1.0
2016-12,E01000653,A1,1,1,1.0
2016-12,E01000653,A47,1,1,1.0
2016-12,E01000653,A55,1,1,1.0
2016-12,E01000653,A79,1,1,1.0
2016-12,E01000654,A22,1,1,1.0
2016-12,E01000654,A69,1,1,1.0
2016-12,E01000654,A78,1,1,1.0
2016-12,E01000654,A81,1,1,1.0
2016-12,E01000655,A22,1,1,1.0
2016-12,E01000655,A57,1,1,1.0
2016-12,E01000655,A79,2,2,1.0
2016-12,E01000656,A1,2,1,2.0
2016-12,E01000656,A22,1,1,1.0
2016-12,E01000656,A47,1,1,1.0
2016-12,E01000656,A57,1,1,1.0
2016-12,E01000656,A69,2,2,1.0
2016-12,E01000657,A1,1,1,1.0
2016-12,E01000657,A22,1,1,1.0
2016-12,E01000657,A52,1,1,1.0
2016-12,E01000657,A81,1,1,1.0
2016-12,E01000658,A22,1,1,1.0
2016-12,E01000658,A57,1,1,1.0
2016-12,E01000658,A78,1,1,1.0
2016-12,E01000658,A81,1,1,1.0
2016-12,E01000658,A83,1,1,1.0
2016-12,E01000659,A1,2,2,1.0
2016-12,E01000659,A81,1,1,1.0
2016-12,E01000661,A1,1,1,1.0
2016-12,E01000661,A22,3,2,1.5
2016-12,E01000661,A44,3,2,1.5
2016-12,E01000661,A47,3,2,1.5
2016-12,E01000661,A69,1,1,1.0
2016-12,E01000661,A79,9,3,3.0
2016-12,E01000661,A83,1,1,1.0
2016-12,E01000662,A22,4,2,2.0
2016-12,E01000662,A52,1,1,1.0
2016-12,E01000662,A55,1,1,1.0
2016-12,E01000662,A57,1,1,1.0
2016-12,E01000662,A79,1,1,1.0
2016-12,E01000663,A44,1,1,1.0
2016-12,E01000663,A79,1,1,1.0
2016-12,E01000663,A81,1,1,1.0
2016-12,E01000664,A57,1,1,1.0
2016-12,E01000664,A79,4,3,1.3333333333333333
2016-12,E01000664,A81,3,3,1.0
2016-12,E01000665,A1,1,1,1.0
2016-12,E01000665,A47,2,2,1.0
2016-12,E01000665,A57,1,1,1.0
2016-12,E01000665,A79,2,2,1.0
2016-12,E01000665,A81,1,1,1.0
2016-12,E01000666,A22,3,3,1.0
2016-12,E01000666,A47,3,2,1.5
2016-12,E01000666,A53,1,1,1.0
2016-12,E01000666,A69,4,4,1.0
2016-12,E01000666,A79,4,2,2.0
2016-12,E01000667,A1,1,1,1.0
2016-12,E01000667,A22,1,1,1.0
2016-12,E01000667,A33,1,1,1.0
2016-12,E01000667,A55,1,1,1.0
2016-12,E01000667,A79,5,2,2.5
2016-12,E01000668,A1,1,1,1.0
2016-12,E01000668,A22,1,1,1.0
2016-12,E01000668,A47,3,1,3.0
2016-12,E01000668,A69,1,1,1.0
2016-12,E01000668,A79,4,3,1.3333333333333333
2016-12,E01000669,A52,1,1,1.0
2016-12,E01000669,A79,2,2,1.0
2016-12,E01000670,A22,2,2,1.0
2016-12,E01000670,A33,1,1,1.0
2016-12,E01000670,A52,1,1,1.0
2016-12,E01000670,A69,1,1,1.0
2016-12,E01000670,A79,1,1,1.0
2016-12,E01000671,A16,1,1,1.0
2016-12,E01000671,A44,1,1,1.0
2016-12,E01000671,A47,1,1,1.0
2016-12,E01000671,A69,1,1,1.0
2016-12,E01000671,A79,3,3,1.0
2016-12,E01000671,A81,3,2,1.5
2016-12,E01000672,A22,1,1,1.0
2016-12,E01000673,A16,1,1,1.0
2016-12,E01000673,A22,2,2,1.0
2016-12,E01000673,A34,1,1,1.0
2016-12,E01000673,A55,1,1,1.0
2016-12,E01000673,A57,1,1,1.0
2016-12,E01000674,A22,2,1,2.0
2016-12,E01000674,A44,1,1,1.0
2016-12,E01000674,A69,1,1,1.0
2016-12,E01000674,A81,1,1,1.0
2016-12,E01000675,A1,1,1,1.0
2016-12,E01000675,A22,4,4,1.0
2016-12,E01000675,A33,1,1,1.0
2016-12,E01000675,A55,2,2,1.0
2016-12,E01000675,A57,1,1,1.0
2016-12,E01000675,A81,8,3,2.6666666666666665
2016-12,E01000676,A22,2,2,1.0
2016-12,E01000676,A47,1,1,1.0
2016-12,E01000676,A69,2,2,1.0
2016-12,E01000676,A79,4,1,4.0
2016-12,E01000676,A81,1,1,1.0
2016-12,E01000676,A83,2,1,2.0
2016-12,E01000677,A22,1,1,1.0
2016-12,E01000677,A47,2,2,1.0
2016-12,E01000677,A79,3,3,1.0
2016-12,E01000677,A81,1,1,1.0
2016-12,E01000678,A33,1,1,1.0
2016-12,E01000678,A57,1,1,1.0
2016-12,E01000679,A22,1,1,1.0
2016-12,E01000679,A47,1,1,1.0
2016-12,E01000679,A52,1,1,1.0
2016-12,E01000679,A55,1,1,1.0
2016-12,E01000679,A79,4,3,1.3333333333333333
2016-12,E01000680,A1,2,2,1.0
2016-12,E01000680,A16,1,1,1.0
2016-12,E01000680,A22,3,2,1.5
2016-12,E01000680,A52,1,1,1.0
2016-12,E01000680,A53,1,1,1.0
2016-12,E01000680,A79,6,3,2.0
2016-12,E01000681,A1,2,2,1.0
2016-12,E01000681,A22,1,1,1.0
2016-12,E01000681,A44,1,1,1.0
2016-12,E01000681,A55,1,1,1.0
2016-12,E01000681,A57,1,1,1.0
2016-12,E01000682,A22,1,1,1.0
2016-12,E01000682,A44,1,1,1.0
2016-12,E01000682,A57,1,1,1.0
2016-12,E01000683,A22,1,1,1.0
2016-12,E01000683,A69,1,1,1.0
2016-12,E01000683,A79,2,2,1.0
2016-12,E01000683,A81,2,2,1.0
2016-12,E01000684,A81,1,1,1.0
2016-12,E01000685,A16,1,1,1.0
