period,LSOA,SHEF_A_CODE,report_count,user_count,average
2010-3,E01000117,A60,1,1,1.0
2010-3,E01000118,A20,1,1,1.0
2010-3,E01000118,A24,1,1,1.0
2010-3,E01000120,A60,1,1,1.0
2010-3,E01000122,A60,1,1,1.0
2010-3,E01000125,A60,1,1,1.0
2010-3,E01000129,A60,2,2,1.0
2010-3,E01000131,A83,1,1,1.0
2010-3,E01000132,A60,1,1,1.0
2010-3,E01000134,A57,1,1,1.0
2010-3,E01000134,A60,1,1,1.0
2010-3,E01000136,A81,1,1,1.0
2010-3,E01000136,A82,1,1,1.0
2010-3,E01000138,A54,1,1,1.0
2010-3,E01000138,A60,1,1,1.0
2010-3,E01000139,A60,4,4,1.0
2010-3,E01000141,A60,2,2,1.0
2010-3,E01000141,A73,1,1,1.0
2010-3,E01000141,A83,1,1,1.0
2010-3,E01000142,A60,1,1,1.0
2010-3,E01000142,A81,1,1,1.0
2010-3,E01000142,A83,1,1,1.0
2010-3,E01000144,A60,4,3,1.3333333333333333
2010-3,E01000145,A54,1,1,1.0
2010-3,E01000145,A60,1,1,1.0
2010-3,E01000146,A24,1,1,1.0
2010-3,E01000146,A60,3,3,1.0
2010-3,E01000147,A60,1,1,1.0
2010-3,E01000150,A54,1,1,1.0
2010-3,E01000150,A57,1,1,1.0
2010-3,E01000150,A60,1,1,1.0
2010-3,E01000153,A57,1,1,1.0
2010-3,E01000154,A60,1,1,1.0
2010-3,E01000155,A60,1,1,1.0
2010-3,E01000158,A81,1,1,1.0
2010-3,E01000159,A54,1,1,1.0
2010-3,E01000159,A60,1,1,1.0
2010-3,E01000160,A54,1,1,1.0
2010-3,E01000162,A57,1,1,1.0
2010-3,E01000162,A60,1,1,1.0
2010-3,E01000164,A60,2,2,1.0
2010-3,E01000164,A81,1,1,1.0
2010-3,E01000167,A60,1,1,1.0
2010-3,E01000168,A54,1,1,1.0
2010-3,E01000169,A57,1,1,1.0
2010-3,E01000169,A60,2,2,1.0
2010-3,E01000170,A56,1,1,1.0
2010-3,E01000170,A57,1,1,1.0
2010-3,E01000170,A81,2,2,1.0
2010-3,E01000171,A60,1,1,1.0
2010-3,E01000172,A81,1,1,1.0
2010-3,E01000173,A24,1,1,1.0
