lad,SHEF_C_CODE,reports,unique_users,average_per_user
E07000061,C1,7,7,1.0
E07000062,C1,5,5,1.0
E07000063,C1,10,8,1.25
E07000064,C1,12,12,1.0
E07000065,C1,14,14,1.0
E07000089,C1,1,1,1.0
E07000177,C1,2,2,1.0
E07000178,C1,7,7,1.0
E07000179,C1,1,1,1.0
E07000180,C1,7,6,1.1666666666666667
E07000181,C1,2,2,1.0
E07000218,C1,12,11,1.0909090909090908
E07000219,C1,6,5,1.2
E07000220,C1,10,9,1.1111111111111112
E07000221,C1,34,32,1.0625
E07000222,C1,18,18,1.0
E07000243,C1,2,1,2.0
E09000006,C1,29,28,1.0357142857142858
E07000061,C2,3,3,1.0
E07000062,C2,5,5,1.0
E07000063,C2,12,11,1.0909090909090908
E07000064,C2,19,15,1.2666666666666666
E07000065,C2,19,18,1.0555555555555556
E07000089,C2,2,2,1.0
E07000165,C2,1,1,1.0
E07000177,C2,13,12,1.0833333333333333
E07000178,C2,6,6,1.0
E07000179,C2,16,15,1.0666666666666667
E07000180,C2,13,11,1.1818181818181819
E07000181,C2,10,9,1.1111111111111112
E07000218,C2,2,2,1.0
E07000219,C2,2,2,1.0
E07000221,C2,8,7,1.1428571428571428
E07000222,C2,4,4,1.0
E09000006,C2,99,92,1.076086956521739
E09000011,C2,1,1,1.0
E07000061,C3,17,12,1.4166666666666667
E07000062,C3,19,17,1.1176470588235294
E07000063,C3,45,39,1.1538461538461537
E07000064,C3,109,80,1.3625
E07000065,C3,140,102,1.3725490196078431
E07000089,C3,24,20,1.2
E07000165,C3,17,13,1.3076923076923077
E07000177,C3,49,36,1.3611111111111112
E07000178,C3,25,21,1.1904761904761905
E07000179,C3,71,43,1.6511627906976745
E07000180,C3,40,36,1.1111111111111112
E07000181,C3,34,24,1.4166666666666667
E07000218,C3,7,7,1.0
E07000219,C3,8,8,1.0
E07000220,C3,7,7,1.0
E07000221,C3,26,24,1.0833333333333333
E07000222,C3,17,17,1.0
E07000243,C3,248,42,5.904761904761905
E09000006,C3,649,471,1.3779193205944797
E09000011,C3,252,188,1.3404255319148937
E07000061,C4,1,1,1.0
E07000064,C4,2,2,1.0
E07000089,C4,2,2,1.0
E07000177,C4,1,1,1.0
E07000178,C4,4,2,2.0
E07000222,C4,2,2,1.0
E07000243,C4,15,7,2.142857142857143
E09000006,C4,57,41,1.3902439024390243
E09000011,C4,11,11,1.0
E07000061,C5,2,2,1.0
E07000062,C5,4,4,1.0
E07000063,C5,4,4,1.0
E07000064,C5,4,4,1.0
E07000065,C5,5,5,1.0
E07000089,C5,13,11,1.1818181818181819
E07000165,C5,5,4,1.25
E07000177,C5,2,2,1.0
E07000178,C5,6,6,1.0
E07000179,C5,9,4,2.25
E07000180,C5,3,3,1.0
E07000181,C5,5,5,1.0
E07000218,C5,6,4,1.5
E07000219,C5,5,5,1.0
E07000220,C5,4,3,1.3333333333333333
E07000221,C5,15,14,1.0714285714285714
E07000222,C5,14,12,1.1666666666666667
E07000243,C5,8,5,1.6
E09000011,C5,7,7,1.0
E07000062,C6,1,1,1.0
E07000063,C6,2,2,1.0
E07000222,C6,1,1,1.0
E09000011,C6,3,3,1.0
E07000061,C7,103,76,1.355263157894737
E07000062,C7,101,75,1.3466666666666667
E07000063,C7,191,157,1.21656050955414
E07000064,C7,241,182,1.3241758241758241
E07000065,C7,457,322,1.4192546583850931
E07000089,C7,63,59,1.0677966101694916
E07000177,C7,174,119,1.4621848739495797
E07000178,C7,81,66,1.2272727272727273
E07000179,C7,372,172,2.1627906976744184
E07000180,C7,145,111,1.3063063063063063
E07000181,C7,182,136,1.338235294117647
E07000218,C7,26,24,1.0833333333333333
E07000219,C7,41,29,1.4137931034482758
E07000220,C7,35,27,1.2962962962962963
E07000221,C7,61,57,1.0701754385964912
E07000222,C7,55,50,1.1
E07000243,C7,4,4,1.0
E09000006,C7,378,314,1.2038216560509554
E09000011,C7,30,23,1.3043478260869565
E07000061,C8,8,7,1.1428571428571428
E07000062,C8,4,4,1.0
E07000063,C8,4,3,1.3333333333333333
E07000064,C8,4,4,1.0
E07000065,C8,6,6,1.0
E07000089,C8,22,21,1.0476190476190477
E07000165,C8,8,8,1.0
E07000177,C8,6,6,1.0
E07000178,C8,5,4,1.25
E07000180,C8,2,2,1.0
E07000181,C8,4,4,1.0
E07000218,C8,2,2,1.0
E07000219,C8,1,1,1.0
E07000221,C8,3,3,1.0
E07000222,C8,6,6,1.0
E07000243,C8,63,27,2.3333333333333335
E09000006,C8,118,110,1.0727272727272728
E09000011,C8,43,41,1.048780487804878
