period,LAD,SHEF_C_CODE,report_count,user_count,average
2016-3,E07000061,C1,4,4,1.0
2016-3,E07000061,C2,4,4,1.0
2016-3,E07000061,C3,14,12,1.1666666666666667
2016-3,E07000061,C5,5,5,1.0
2016-3,E07000061,C7,137,79,1.7341772151898733
2016-3,E07000061,C8,3,3,1.0
2016-3,E07000062,C1,5,5,1.0
2016-3,E07000062,C2,5,5,1.0
2016-3,E07000062,C3,14,14,1.0
2016-3,E07000062,C5,1,1,1.0
2016-3,E07000062,C7,96,76,1.263157894736842
2016-3,E07000062,C8,2,2,1.0
2016-3,E07000063,C1,3,3,1.0
2016-3,E07000063,C2,8,8,1.0
2016-3,E07000063,C3,33,30,1.1
2016-3,E07000063,C5,7,7,1.0
2016-3,E07000063,C6,1,1,1.0
2016-3,E07000063,C7,151,113,1.336283185840708
2016-3,E07000063,C8,3,2,1.5
2016-3,E07000064,C1,11,9,1.2222222222222223
2016-3,E07000064,C2,11,11,1.0
2016-3,E07000064,C3,78,63,1.2380952380952381
2016-3,E07000064,C4,2,2,1.0
2016-3,E07000064,C5,8,8,1.0
2016-3,E07000064,C7,157,128,1.2265625
2016-3,E07000064,C8,6,6,1.0
2016-3,E07000065,C1,16,13,1.2307692307692308
2016-3,E07000065,C2,28,24,1.1666666666666667
2016-3,E07000065,C3,57,45,1.2666666666666666
2016-3,E07000065,C5,8,8,1.0
2016-3,E07000065,C7,329,222,1.481981981981982
2016-3,E07000065,C8,6,6,1.0
2016-3,E07000089,C1,1,1,1.0
2016-3,E07000089,C3,36,32,1.125
2016-3,E07000089,C4,5,5,1.0
2016-3,E07000089,C5,7,4,1.75
2016-3,E07000089,C7,55,47,1.1702127659574468
2016-3,E07000089,C8,12,12,1.0
2016-3,E07000165,C2,4,4,1.0
2016-3,E07000165,C3,25,22,1.1363636363636365
2016-3,E07000165,C5,3,2,1.5
2016-3,E07000165,C8,10,10,1.0
2016-3,E07000177,C1,3,3,1.0
2016-3,E07000177,C2,9,9,1.0
2016-3,E07000177,C3,25,24,1.0416666666666667
2016-3,E07000177,C4,3,2,1.5
2016-3,E07000177,C5,6,5,1.2
2016-3,E07000177,C7,170,136,1.25
2016-3,E07000177,C8,5,5,1.0
2016-3,E07000178,C1,1,1,1.0
