lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,2,2,1.0
E06000022,C1,25,23,1.0869565217391304
E06000023,C1,154,105,1.4666666666666666
E06000060,C1,1,1,1.0
E07000178,C1,2,2,1.0
E07000179,C1,3,3,1.0
E07000180,C1,2,2,1.0
E07000181,C1,5,5,1.0
E07000218,C1,8,7,1.1428571428571428
E07000219,C1,18,18,1.0
E07000220,C1,10,9,1.1111111111111112
E07000221,C1,23,21,1.0952380952380953
E07000222,C1,26,24,1.0833333333333333
E07000243,C1,3,3,1.0
E09000006,C1,40,38,1.0526315789473684
E06000017,C2,4,3,1.3333333333333333
E06000022,C2,145,104,1.3942307692307692
E06000023,C2,33,21,1.5714285714285714
E06000060,C2,188,171,1.0994152046783625
E07000177,C2,107,70,1.5285714285714285
E07000178,C2,30,26,1.1538461538461537
E07000179,C2,131,93,1.4086021505376345
E07000180,C2,106,74,1.4324324324324325
E07000181,C2,82,54,1.5185185185185186
E07000218,C2,1,1,1.0
E07000219,C2,5,5,1.0
E07000220,C2,1,1,1.0
E07000221,C2,3,3,1.0
E07000222,C2,7,7,1.0
E07000243,C2,26,18,1.4444444444444444
E09000006,C2,498,400,1.245
E09000011,C2,13,12,1.0833333333333333
E06000017,C3,1,1,1.0
E06000022,C3,119,86,1.3837209302325582
E06000023,C3,40,32,1.25
E06000060,C3,62,55,1.1272727272727272
E07000089,C3,34,30,1.1333333333333333
E07000177,C3,110,35,3.142857142857143
E07000178,C3,33,27,1.2222222222222223
E07000179,C3,133,41,3.2439024390243905
E07000180,C3,81,42,1.9285714285714286
E07000181,C3,225,62,3.629032258064516
E07000218,C3,6,5,1.2
E07000220,C3,3,3,1.0
E07000221,C3,7,5,1.4
E07000222,C3,12,11,1.0909090909090908
E07000242,C3,1,1,1.0
E07000243,C3,218,45,4.844444444444444
E09000006,C3,561,417,1.3453237410071943
E09000011,C3,188,165,1.1393939393939394
E06000022,C4,18,5,3.6
E06000060,C4,6,5,1.2
E07000180,C4,1,1,1.0
E07000243,C4,10,4,2.5
E09000006,C4,36,23,1.565217391304348
E09000011,C4,8,6,1.3333333333333333
E07000089,C5,16,12,1.3333333333333333
E07000177,C5,24,23,1.0434782608695652
E07000178,C5,19,17,1.1176470588235294
E07000179,C5,31,28,1.1071428571428572
E07000180,C5,18,14,1.2857142857142858
E07000181,C5,34,31,1.096774193548387
E07000218,C5,12,11,1.0909090909090908
E07000219,C5,10,9,1.1111111111111112
E07000220,C5,9,9,1.0
E07000221,C5,7,7,1.0
E07000222,C5,16,16,1.0
E07000243,C5,33,26,1.2692307692307692
E09000006,C5,7,7,1.0
E09000011,C5,24,23,1.0434782608695652
E06000022,C6,2,2,1.0
E07000177,C6,1,1,1.0
E07000179,C6,1,1,1.0
E07000219,C6,2,2,1.0
E07000222,C6,2,1,2.0
E09000011,C6,19,17,1.1176470588235294
E06000017,C7,15,15,1.0
E06000022,C7,241,177,1.3615819209039548
E06000023,C7,216,136,1.588235294117647
E06000060,C7,863,674,1.2804154302670623
E07000089,C7,15,14,1.0714285714285714
E07000177,C7,621,145,4.2827586206896555
E07000178,C7,135,102,1.3235294117647058
E07000179,C7,1049,139,7.546762589928058
E07000180,C7,744,137,5.430656934306569
E07000181,C7,553,121,4.570247933884297
E07000218,C7,4,3,1.3333333333333333
E07000219,C7,7,7,1.0
E07000220,C7,8,7,1.1428571428571428
E07000221,C7,12,11,1.0909090909090908
E07000222,C7,23,19,1.2105263157894737
E07000243,C7,13,6,2.1666666666666665
E09000006,C7,280,236,1.1864406779661016
E09000011,C7,23,18,1.2777777777777777
E06000017,C8,3,2,1.5
E06000022,C8,19,11,1.7272727272727273
E07000089,C8,24,23,1.0434782608695652
E07000178,C8,1,1,1.0
E07000179,C8,1,1,1.0
E07000180,C8,1,1,1.0
E07000181,C8,6,6,1.0
E07000219,C8,2,2,1.0
E07000220,C8,1,1,1.0
E07000242,C8,5,5,1.0
E07000243,C8,71,37,1.9189189189189189
E09000006,C8,131,121,1.0826446280991735
E09000011,C8,102,84,1.2142857142857142
