lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,5,5,1.0
E06000022,C1,21,19,1.105263157894737
E06000023,C1,61,44,1.3863636363636365
E06000031,C1,34,28,1.2142857142857142
E06000046,C1,4,1,4.0
E06000060,C1,9,6,1.5
E07000136,C1,11,1,11.0
E07000137,C1,28,7,4.0
E07000138,C1,11,2,5.5
E07000139,C1,30,6,5.0
E07000140,C1,19,6,3.1666666666666665
E07000141,C1,23,6,3.8333333333333335
E07000142,C1,15,5,3.0
E07000150,C1,5,4,1.25
E07000151,C1,15,15,1.0
E07000152,C1,15,15,1.0
E07000153,C1,12,12,1.0
E07000154,C1,25,23,1.0869565217391304
E07000155,C1,13,13,1.0
E07000156,C1,18,18,1.0
E07000179,C1,1,1,1.0
E07000181,C1,1,1,1.0
E07000218,C1,4,4,1.0
E07000219,C1,9,6,1.5
E07000220,C1,4,4,1.0
E07000221,C1,14,13,1.0769230769230769
E07000222,C1,13,13,1.0
E07000243,C1,2,1,2.0
E09000004,C1,128,90,1.4222222222222223
E09000018,C1,72,55,1.309090909090909
E06000017,C2,1,1,1.0
E06000022,C2,63,39,1.6153846153846154
E06000023,C2,30,24,1.25
E06000031,C2,7,7,1.0
E06000046,C2,99,1,99.0
E06000060,C2,115,101,1.1386138613861385
E07000089,C2,2,2,1.0
E07000136,C2,3,2,1.5
E07000137,C2,24,8,3.0
E07000138,C2,3,1,3.0
E07000139,C2,23,10,2.3
E07000140,C2,16,5,3.2
E07000141,C2,14,9,1.5555555555555556
E07000142,C2,20,9,2.2222222222222223
E07000150,C2,6,5,1.2
E07000151,C2,15,11,1.3636363636363635
E07000152,C2,13,13,1.0
E07000153,C2,10,9,1.1111111111111112
E07000154,C2,16,16,1.0
E07000155,C2,7,4,1.75
E07000156,C2,9,7,1.2857142857142858
E07000177,C2,23,20,1.15
E07000178,C2,7,7,1.0
E07000179,C2,18,14,1.2857142857142858
E07000180,C2,16,14,1.1428571428571428
E07000181,C2,7,7,1.0
E07000220,C2,1,1,1.0
E07000221,C2,4,4,1.0
E07000222,C2,4,4,1.0
E09000004,C2,7,7,1.0
E09000006,C2,57,54,1.0555555555555556
E09000011,C2,2,2,1.0
E09000018,C2,87,60,1.45
E06000017,C3,9,8,1.125
E06000022,C3,428,230,1.8608695652173912
E06000023,C3,117,83,1.4096385542168675
E06000031,C3,44,41,1.0731707317073171
E06000046,C3,348,1,348.0
E06000060,C3,458,371,1.2345013477088949
E07000089,C3,32,28,1.1428571428571428
E07000136,C3,14,8,1.75
E07000137,C3,88,31,2.838709677419355
E07000138,C3,33,14,2.357142857142857
E07000139,C3,68,29,2.3448275862068964
E07000140,C3,50,16,3.125
E07000141,C3,59,31,1.903225806451613
E07000142,C3,60,21,2.857142857142857
E07000150,C3,16,15,1.0666666666666667
E07000151,C3,55,44,1.25
E07000152,C3,33,27,1.2222222222222223
E07000153,C3,23,20,1.15
E07000154,C3,41,35,1.1714285714285715
E07000155,C3,67,50,1.34
E07000156,C3,37,35,1.0571428571428572
E07000177,C3,53,50,1.06
E07000178,C3,48,34,1.411764705882353
E07000179,C3,71,59,1.2033898305084745
E07000180,C3,51,44,1.1590909090909092
E07000181,C3,47,42,1.119047619047619
E07000218,C3,11,9,1.2222222222222223
E07000219,C3,16,13,1.2307692307692308
E07000220,C3,19,15,1.2666666666666666
E07000221,C3,38,35,1.0857142857142856
E07000222,C3,36,34,1.0588235294117647
E07000243,C3,167,38,4.394736842105263
E09000004,C3,227,128,1.7734375
E09000006,C3,515,334,1.5419161676646707
E09000007,C3,3,2,1.5
E09000011,C3,219,165,1.3272727272727274
E09000018,C3,966,228,4.2368421052631575
E09000020,C3,1,1,1.0
E09000033,C3,1133,139,8.151079136690647
E06000017,C4,1,1,1.0
E06000022,C4,11,9,1.2222222222222223
E06000046,C4,4,1,4.0
E06000060,C4,7,6,1.1666666666666667
E07000089,C4,1,1,1.0
E07000138,C4,1,1,1.0
E07000139,C4,3,2,1.5
E07000140,C4,2,1,2.0
E07000141,C4,1,1,1.0
E07000142,C4,1,1,1.0
E07000178,C4,2,2,1.0
E07000220,C4,1,1,1.0
E07000222,C4,1,1,1.0
E07000243,C4,1,1,1.0
E09000004,C4,16,14,1.1428571428571428
E09000006,C4,60,29,2.0689655172413794
E09000011,C4,2,2,1.0
E09000018,C4,18,12,1.5
E09000033,C4,168,16,10.5
E06000031,C5,42,40,1.05
E06000046,C5,29,1,29.0
E07000089,C5,10,9,1.1111111111111112
E07000150,C5,28,1,28.0
E07000151,C5,95,1,95.0
E07000152,C5,72,1,72.0
E07000153,C5,104,1,104.0
E07000154,C5,327,1,327.0
E07000155,C5,84,1,84.0
E07000156,C5,61,1,61.0
E07000177,C5,33,30,1.1
E07000178,C5,14,13,1.0769230769230769
E07000179,C5,30,25,1.2
E07000180,C5,23,22,1.0454545454545454
E07000181,C5,28,24,1.1666666666666667
E07000218,C5,2,2,1.0
E07000219,C5,9,9,1.0
E07000220,C5,11,11,1.0
E07000221,C5,16,16,1.0
E07000222,C5,15,15,1.0
E07000242,C5,1,1,1.0
E07000243,C5,21,14,1.5
E09000004,C5,18,18,1.0
E09000011,C5,11,11,1.0
E09000018,C5,92,80,1.15
E09000033,C5,57,6,9.5
E06000022,C6,4,4,1.0
E06000031,C6,3,3,1.0
E07000136,C6,1,1,1.0
E07000137,C6,6,2,3.0
E07000138,C6,4,1,4.0
E07000139,C6,5,2,2.5
E07000140,C6,5,1,5.0
E07000141,C6,4,2,2.0
E07000142,C6,2,1,2.0
E07000177,C6,1,1,1.0
E07000178,C6,1,1,1.0
E09000004,C6,8,8,1.0
E09000006,C6,67,50,1.34
E09000011,C6,5,4,1.25
E09000033,C6,9,4,2.25
E06000017,C7,43,36,1.1944444444444444
E06000022,C7,375,260,1.4423076923076923
E06000023,C7,585,392,1.4923469387755102
E06000031,C7,87,73,1.1917808219178083
E06000046,C7,433,2,216.5
E06000060,C7,1518,980,1.5489795918367346
E07000089,C7,15,15,1.0
E07000136,C7,106,31,3.4193548387096775
E07000137,C7,489,180,2.716666666666667
E07000138,C7,169,59,2.864406779661017
E07000139,C7,680,240,2.8333333333333335
E07000140,C7,270,82,3.292682926829268
E07000141,C7,400,165,2.4242424242424243
E07000142,C7,440,171,2.573099415204678
E07000150,C7,73,59,1.2372881355932204
E07000151,C7,218,160,1.3625
E07000152,C7,153,120,1.275
E07000153,C7,151,113,1.336283185840708
E07000154,C7,214,163,1.312883435582822
E07000155,C7,251,157,1.5987261146496816
E07000156,C7,115,87,1.3218390804597702
E07000177,C7,232,178,1.303370786516854
E07000178,C7,163,117,1.393162393162393
E07000179,C7,239,162,1.4753086419753085
E07000180,C7,211,173,1.2196531791907514
E07000181,C7,243,199,1.221105527638191
E07000218,C7,11,10,1.1
E07000219,C7,13,8,1.625
E07000220,C7,13,11,1.1818181818181819
E07000221,C7,33,29,1.1379310344827587
E07000222,C7,23,22,1.0454545454545454
E07000242,C7,2,2,1.0
E07000243,C7,12,9,1.3333333333333333
E09000004,C7,160,105,1.5238095238095237
E09000006,C7,485,402,1.2064676616915422
E09000011,C7,18,14,1.2857142857142858
E09000018,C7,141,108,1.3055555555555556
E09000033,C7,267,50,5.34
E06000017,C8,2,2,1.0
E06000022,C8,44,33,1.3333333333333333
E06000031,C8,23,22,1.0454545454545454
E06000046,C8,62,1,62.0
E06000060,C8,10,10,1.0
E07000089,C8,17,16,1.0625
E07000177,C8,1,1,1.0
E07000178,C8,5,5,1.0
E07000179,C8,6,5,1.2
E07000181,C8,4,4,1.0
E07000218,C8,1,1,1.0
E07000219,C8,4,4,1.0
E07000221,C8,1,1,1.0
E07000222,C8,1,1,1.0
E07000243,C8,47,32,1.46875
E09000004,C8,99,84,1.1785714285714286
E09000006,C8,117,112,1.0446428571428572
E09000011,C8,65,58,1.1206896551724137
E09000018,C8,34,25,1.36
E09000033,C8,36,10,3.6
