period,LAD,SHEF_C_CODE,report_count,user_count,average
2017-6,E06000023,C1,180,130,1.3846153846153846
2017-6,E06000023,C2,35,29,1.206896551724138
2017-6,E06000023,C3,49,46,1.065217391304348
2017-6,E06000023,C7,239,178,1.3426966292134832
2017-6,E07000089,C3,26,23,1.1304347826086956
2017-6,E07000089,C5,9,9,1.0
2017-6,E07000089,C7,23,23,1.0
2017-6,E07000089,C8,13,13,1.0
2017-6,E07000177,C2,57,50,1.14
2017-6,E07000177,C3,16,14,1.1428571428571428
2017-6,E07000177,C5,4,4,1.0
2017-6,E07000177,C6,3,3,1.0
2017-6,E07000177,C7,79,65,1.2153846153846153
2017-6,E07000178,C2,22,20,1.1
2017-6,E07000178,C3,8,8,1.0
2017-6,E07000178,C4,1,1,1.0
2017-6,E07000178,C5,14,13,1.0769230769230769
2017-6,E07000178,C7,70,51,1.3725490196078431
2017-6,E07000179,,5,5,1.0
2017-6,E07000179,C1,1,1,1.0
2017-6,E07000179,C2,61,53,1.150943396226415
2017-6,E07000179,C3,19,18,1.0555555555555556
2017-6,E07000179,C5,9,9,1.0
2017-6,E07000179,C6,1,1,1.0
2017-6,E07000179,C7,97,89,1.0898876404494382
2017-6,E07000179,C8,2,2,1.0
2017-6,E07000180,C1,2,2,1.0
2017-6,E07000180,C2,38,31,1.2258064516129032
2017-6,E07000180,C3,12,12,1.0
2017-6,E07000180,C5,8,7,1.1428571428571428
2017-6,E07000180,C7,94,87,1.0804597701149425
2017-6,E07000181,,3,3,1.0
2017-6,E07000181,C1,1,1,1.0
2017-6,E07000181,C2,36,28,1.2857142857142858
2017-6,E07000181,C3,16,16,1.0
2017-6,E07000181,C4,2,2,1.0
2017-6,E07000181,C5,4,3,1.3333333333333333
2017-6,E07000181,C7,110,80,1.375
2017-6,E07000181,C8,3,2,1.5
2017-6,E07000218,C1,18,10,1.8
2017-6,E07000218,C3,7,7,1.0
2017-6,E07000218,C5,4,4,1.0
2017-6,E07000218,C7,6,4,1.5
2017-6,E07000219,C1,22,17,1.2941176470588236
2017-6,E07000219,C2,8,8,1.0
2017-6,E07000219,C3,5,5,1.0
2017-6,E07000219,C5,5,4,1.25
2017-6,E07000219,C6,1,1,1.0
2017-6,E07000219,C7,6,5,1.2
2017-6,E07000220,C1,18,17,1.0588235294117647
2017-6,E07000220,C2,8,5,1.6
2017-6,E07000220,C3,2,2,1.0
2017-6,E07000220,C5,7,6,1.1666666666666667
2017-6,E07000220,C7,7,7,1.0
2017-6,E07000220,C8,2,2,1.0
2017-6,E07000221,C1,38,31,1.2258064516129032
2017-6,E07000221,C2,6,5,1.2
2017-6,E07000221,C3,8,8,1.0
2017-6,E07000221,C5,18,14,1.2857142857142858
2017-6,E07000221,C7,17,13,1.3076923076923077
2017-6,E07000222,C1,27,24,1.125
2017-6,E07000222,C2,4,4,1.0
2017-6,E07000222,C3,7,4,1.75
2017-6,E07000222,C5,12,12,1.0
2017-6,E07000222,C7,16,16,1.0
2017-6,E07000222,C8,1,1,1.0
2017-6,E07000243,C1,2,2,1.0
2017-6,E07000243,C2,7,7,1.0
2017-6,E07000243,C3,245,56,4.375
2017-6,E07000243,C4,10,4,2.5
2017-6,E07000243,C5,28,22,1.2727272727272727
2017-6,E07000243,C7,3,3,1.0
2017-6,E07000243,C8,87,36,2.4166666666666665
2017-6,E09000006,C1,44,42,1.0476190476190477
2017-6,E09000006,C2,391,334,1.1706586826347305
2017-6,E09000006,C3,513,381,1.3464566929133859
2017-6,E09000006,C4,25,21,1.1904761904761905
2017-6,E09000006,C5,2,2,1.0
2017-6,E09000006,C7,272,223,1.2197309417040358
2017-6,E09000006,C8,122,113,1.079646017699115
2017-6,E09000011,C2,6,6,1.0
2017-6,E09000011,C3,158,125,1.264
2017-6,E09000011,C4,5,3,1.6666666666666667
2017-6,E09000011,C5,31,30,1.0333333333333334
2017-6,E09000011,C6,13,10,1.3
2017-6,E09000011,C7,14,14,1.0
2017-6,E09000011,C8,105,86,1.2209302325581395
2017-6,S12000041,C7,7,7,1.0
