lad,SHEF_C_CODE,reports,unique_users,average_per_user
E09000003,C2,56,52,1.0769230769230769
W06000015,C2,1,1,1.0
E08000035,C3,87,82,1.0609756097560976
E09000003,C3,74,63,1.1746031746031746
S12000036,C3,5,5,1.0
W06000015,C3,19,14,1.3571428571428572
E08000035,C4,2,2,1.0
E09000003,C4,7,7,1.0
S12000036,C4,3,2,1.5
W06000015,C4,2,2,1.0
E08000035,C5,6,5,1.2
E09000003,C5,174,157,1.10828025477707
S12000036,C5,5,5,1.0
W06000015,C5,6,6,1.0
E08000035,C6,1,1,1.0
E09000003,C6,10,9,1.1111111111111112
W06000015,C6,1,1,1.0
E08000035,C7,17,17,1.0
E09000003,C7,1397,1070,1.305607476635514
E09000005,C7,1,1,1.0
E09000015,C7,1,1,1.0
S12000036,C7,14,13,1.0769230769230769
W06000015,C7,33,21,1.5714285714285714
E08000035,C8,1,1,1.0
E09000003,C8,41,35,1.1714285714285715
S12000036,C8,1,1,1.0
W06000015,C8,5,4,1.25
