lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000023,C1,85,75,1.1333333333333333
E07000177,C1,4,4,1.0
E07000178,C1,1,1,1.0
E07000179,C1,1,1,1.0
E07000180,C1,8,4,2.0
E07000181,C1,1,1,1.0
E07000218,C1,9,8,1.125
E07000219,C1,12,10,1.2
E07000220,C1,5,5,1.0
E07000221,C1,14,14,1.0
E07000222,C1,10,10,1.0
E07000242,C1,1,1,1.0
E07000243,C1,2,2,1.0
E09000006,C1,49,46,1.065217391304348
E06000023,C2,43,33,1.303030303030303
E07000177,C2,56,48,1.1666666666666667
E07000178,C2,27,23,1.173913043478261
E07000179,C2,78,64,1.21875
E07000180,C2,69,56,1.2321428571428572
E07000181,C2,39,31,1.2580645161290323
E07000219,C2,4,4,1.0
E07000220,C2,2,2,1.0
E07000221,C2,7,7,1.0
E07000222,C2,8,6,1.3333333333333333
E07000242,C2,1,1,1.0
E07000243,C2,11,11,1.0
E09000006,C2,239,205,1.1658536585365853
E09000011,C2,1,1,1.0
E06000023,C3,57,40,1.425
E07000089,C3,33,30,1.1
E07000177,C3,46,31,1.4838709677419355
E07000178,C3,32,24,1.3333333333333333
E07000179,C3,40,32,1.25
E07000180,C3,39,34,1.1470588235294117
E07000181,C3,41,27,1.5185185185185186
E07000218,C3,6,5,1.2
E07000219,C3,8,6,1.3333333333333333
E07000220,C3,7,6,1.1666666666666667
E07000221,C3,7,7,1.0
E07000222,C3,14,13,1.0769230769230769
E07000242,C3,15,15,1.0
E07000243,C3,205,47,4.361702127659575
E09000006,C3,505,351,1.4387464387464388
E09000011,C3,206,165,1.2484848484848485
E07000089,C4,3,3,1.0
E07000178,C4,2,2,1.0
E07000179,C4,1,1,1.0
E07000220,C4,1,1,1.0
E07000221,C4,1,1,1.0
E07000243,C4,9,2,4.5
E09000006,C4,25,17,1.4705882352941178
E09000011,C4,5,5,1.0
E07000089,C5,11,11,1.0
E07000177,C5,18,17,1.0588235294117647
E07000178,C5,9,6,1.5
E07000179,C5,22,20,1.1
E07000180,C5,24,22,1.0909090909090908
E07000181,C5,9,7,1.2857142857142858
E07000218,C5,1,1,1.0
E07000219,C5,5,4,1.25
E07000220,C5,5,5,1.0
E07000221,C5,15,15,1.0
E07000222,C5,6,6,1.0
E07000242,C5,2,2,1.0
E07000243,C5,37,26,1.4230769230769231
E09000006,C5,1,1,1.0
E09000011,C5,20,18,1.1111111111111112
E07000178,C6,1,1,1.0
E07000242,C6,1,1,1.0
E09000011,C6,18,12,1.5
E06000023,C7,189,126,1.5
E07000089,C7,19,18,1.0555555555555556
E07000177,C7,384,131,2.931297709923664
E07000178,C7,283,113,2.504424778761062
E07000179,C7,479,145,3.303448275862069
E07000180,C7,291,133,2.18796992481203
E07000181,C7,327,109,3.0
E07000218,C7,3,2,1.5
E07000219,C7,10,7,1.4285714285714286
E07000220,C7,9,9,1.0
E07000221,C7,14,13,1.0769230769230769
E07000222,C7,11,11,1.0
E07000242,C7,4,4,1.0
E07000243,C7,14,12,1.1666666666666667
E09000006,C7,282,241,1.170124481327801
E09000011,C7,26,20,1.3
S12000041,C7,38,37,1.027027027027027
E07000089,C8,23,22,1.0454545454545454
E07000177,C8,6,6,1.0
E07000178,C8,5,5,1.0
E07000179,C8,4,4,1.0
E07000180,C8,3,3,1.0
E07000181,C8,6,6,1.0
E07000218,C8,1,1,1.0
E07000219,C8,1,1,1.0
E07000220,C8,3,3,1.0
E07000222,C8,2,2,1.0
E07000242,C8,7,7,1.0
E07000243,C8,72,39,1.8461538461538463
E09000006,C8,116,109,1.0642201834862386
E09000011,C8,79,65,1.2153846153846153
S12000041,C8,1,1,1.0
