period,LAD,SHEF_C_CODE,report_count,user_count,average
2013-12,,C7,1,1,1.0
2013-12,E06000038,C3,1,1,1.0
2013-12,E06000038,C7,1,1,1.0
2013-12,E06000045,C1,3,2,1.5
2013-12,E06000045,C2,18,14,1.2857142857142858
2013-12,E06000045,C3,30,29,1.0344827586206897
2013-12,E06000045,C4,3,3,1.0
2013-12,E06000045,C5,13,13,1.0
2013-12,E06000045,C7,83,66,1.2575757575757576
2013-12,E06000045,C8,3,3,1.0
2013-12,E07000177,C2,7,5,1.4
2013-12,E07000177,C3,15,13,1.1538461538461537
2013-12,E07000177,C5,2,2,1.0
2013-12,E07000177,C7,49,37,1.3243243243243243
2013-12,E07000177,C8,1,1,1.0
2013-12,E07000178,,1,1,1.0
2013-12,E07000178,C2,1,1,1.0
2013-12,E07000178,C3,7,4,1.75
2013-12,E07000178,C5,1,1,1.0
2013-12,E07000178,C7,32,31,1.032258064516129
2013-12,E07000179,,1,1,1.0
2013-12,E07000179,C1,1,1,1.0
2013-12,E07000179,C2,15,15,1.0
2013-12,E07000179,C3,13,12,1.0833333333333333
2013-12,E07000179,C5,2,2,1.0
2013-12,E07000179,C7,81,56,1.4464285714285714
2013-12,E07000179,C8,2,2,1.0
2013-12,E07000180,,1,1,1.0
2013-12,E07000180,C2,9,9,1.0
2013-12,E07000180,C3,20,19,1.0526315789473684
2013-12,E07000180,C5,4,4,1.0
2013-12,E07000180,C7,43,34,1.2647058823529411
2013-12,E07000180,C8,1,1,1.0
2013-12,E07000181,,1,1,1.0
2013-12,E07000181,C1,1,1,1.0
2013-12,E07000181,C2,5,5,1.0
2013-12,E07000181,C3,8,8,1.0
2013-12,E07000181,C5,1,1,1.0
2013-12,E07000181,C7,37,34,1.088235294117647
2013-12,E07000194,C3,8,3,2.6666666666666665
2013-12,E07000194,C7,5,5,1.0
2013-12,E07000194,C8,2,2,1.0
2013-12,E07000243,C2,2,2,1.0
2013-12,E07000243,C3,171,21,8.142857142857142
2013-12,E07000243,C4,5,4,1.25
2013-12,E07000243,C5,9,4,2.25
2013-12,E07000243,C7,5,3,1.6666666666666667
2013-12,E07000243,C8,14,10,1.4
2013-12,E09000003,C2,19,19,1.0
2013-12,E09000003,C3,144,110,1.309090909090909
2013-12,E09000003,C4,4,4,1.0
2013-12,E09000003,C7,212,180,1.1777777777777778
2013-12,E09000006,C1,66,54,1.2222222222222223
2013-12,E09000006,C2,94,90,1.0444444444444445
2013-12,E09000006,C3,332,273,1.216117216117216
2013-12,E09000006,C4,23,12,1.9166666666666667
2013-12,E09000006,C7,249,209,1.1913875598086126
2013-12,E09000006,C8,38,38,1.0
