lad,SHEF_C_CODE,reports,unique_users,average_per_user
E09000006,C1,16,13,1.2307692307692308
E06000045,C2,12,10,1.2
E09000003,C2,7,7,1.0
E09000006,C2,35,31,1.1290322580645162
E06000045,C3,29,23,1.2608695652173914
E07000194,C3,12,11,1.0909090909090908
E07000243,C3,73,8,9.125
E09000003,C3,147,92,1.5978260869565217
E09000006,C3,184,163,1.1288343558282208
E06000045,C4,3,3,1.0
E07000243,C4,1,1,1.0
E09000003,C4,3,3,1.0
E09000006,C4,9,9,1.0
E06000045,C5,8,7,1.1428571428571428
E07000194,C5,1,1,1.0
E07000243,C5,8,2,4.0
E06000045,C7,79,63,1.253968253968254
E07000177,C7,1,1,1.0
E07000178,C7,1,1,1.0
E07000180,C7,2,1,2.0
E07000194,C7,5,5,1.0
E07000243,C7,19,8,2.375
E09000003,C7,192,161,1.1925465838509317
E09000006,C7,175,150,1.1666666666666667
E06000045,C8,5,5,1.0
E07000194,C8,3,3,1.0
E07000243,C8,10,7,1.4285714285714286
E09000006,C8,44,43,1.0232558139534884
