period,LAD,SHEF_C_CODE,report_count,user_count,average
2015-3,E07000061,C1,4,4,1.0
2015-3,E07000061,C2,4,4,1.0
2015-3,E07000061,C3,8,8,1.0
2015-3,E07000061,C7,128,90,1.4222222222222223
2015-3,E07000061,C8,2,2,1.0
2015-3,E07000062,C2,5,5,1.0
2015-3,E07000062,C3,17,16,1.0625
2015-3,E07000062,C5,3,3,1.0
2015-3,E07000062,C7,76,61,1.2459016393442623
2015-3,E07000062,C8,4,3,1.3333333333333333
2015-3,E07000063,C1,11,7,1.5714285714285714
2015-3,E07000063,C2,11,10,1.1
2015-3,E07000063,C3,42,36,1.1666666666666667
2015-3,E07000063,C4,1,1,1.0
2015-3,E07000063,C5,8,7,1.1428571428571428
2015-3,E07000063,C6,1,1,1.0
2015-3,E07000063,C7,167,129,1.2945736434108528
2015-3,E07000063,C8,5,5,1.0
2015-3,E07000064,C1,4,4,1.0
2015-3,E07000064,C2,5,3,1.6666666666666667
2015-3,E07000064,C3,63,55,1.1454545454545455
2015-3,E07000064,C5,5,5,1.0
2015-3,E07000064,C6,1,1,1.0
2015-3,E07000064,C7,183,139,1.316546762589928
2015-3,E07000064,C8,4,4,1.0
2015-3,E07000065,C1,24,22,1.0909090909090908
2015-3,E07000065,C2,22,19,1.1578947368421053
2015-3,E07000065,C3,73,62,1.1774193548387097
2015-3,E07000065,C4,2,1,2.0
2015-3,E07000065,C5,14,13,1.0769230769230769
2015-3,E07000065,C7,420,283,1.4840989399293287
2015-3,E07000065,C8,15,14,1.0714285714285714
2015-3,E07000089,C2,2,1,2.0
2015-3,E07000089,C3,22,22,1.0
2015-3,E07000089,C4,3,3,1.0
2015-3,E07000089,C5,8,5,1.6
2015-3,E07000089,C7,45,40,1.125
2015-3,E07000089,C8,14,14,1.0
2015-3,E07000165,C2,7,7,1.0
2015-3,E07000165,C3,22,18,1.2222222222222223
2015-3,E07000165,C5,6,6,1.0
2015-3,E07000165,C7,28,23,1.2173913043478262
2015-3,E07000165,C8,3,3,1.0
2015-3,E07000177,C1,2,1,2.0
2015-3,E07000177,C2,11,11,1.0
2015-3,E07000177,C3,13,12,1.0833333333333333
2015-3,E07000177,C5,1,1,1.0
2015-3,E07000177,C7,114,84,1.3571428571428572
2015-3,E07000177,C8,6,6,1.0
2015-3,E07000178,C1,3,3,1.0
2015-3,E07000178,C2,5,5,1.0
2015-3,E07000178,C3,13,12,1.0833333333333333
2015-3,E07000178,C4,5,2,2.5
2015-3,E07000178,C5,4,4,1.0
2015-3,E07000178,C7,58,50,1.16
2015-3,E07000178,C8,1,1,1.0
2015-3,E07000179,C1,1,1,1.0
2015-3,E07000179,C2,20,18,1.1111111111111112
2015-3,E07000179,C3,26,24,1.0833333333333333
2015-3,E07000179,C5,2,2,1.0
2015-3,E07000179,C7,169,121,1.396694214876033
2015-3,E07000179,C8,3,3,1.0
2015-3,E07000180,C1,2,2,1.0
2015-3,E07000180,C2,13,10,1.3
2015-3,E07000180,C3,14,12,1.1666666666666667
2015-3,E07000180,C5,2,2,1.0
2015-3,E07000180,C6,1,1,1.0
2015-3,E07000180,C7,105,80,1.3125
2015-3,E07000180,C8,3,3,1.0
2015-3,E07000181,C1,3,3,1.0
2015-3,E07000181,C2,10,7,1.4285714285714286
2015-3,E07000181,C3,15,14,1.0714285714285714
2015-3,E07000181,C4,1,1,1.0
2015-3,E07000181,C5,3,3,1.0
2015-3,E07000181,C7,139,81,1.7160493827160495
2015-3,E07000181,C8,2,2,1.0
2015-3,E07000218,C1,5,5,1.0
2015-3,E07000218,C3,4,4,1.0
2015-3,E07000218,C5,1,1,1.0
2015-3,E07000218,C7,15,11,1.3636363636363635
2015-3,E07000218,C8,2,2,1.0
2015-3,E07000219,C1,5,5,1.0
2015-3,E07000219,C2,1,1,1.0
2015-3,E07000219,C3,3,3,1.0
2015-3,E07000219,C5,2,2,1.0
2015-3,E07000219,C6,1,1,1.0
2015-3,E07000219,C7,18,15,1.2
2015-3,E07000220,C1,9,9,1.0
2015-3,E07000220,C2,1,1,1.0
2015-3,E07000220,C3,2,2,1.0
2015-3,E07000220,C5,8,7,1.1428571428571428
2015-3,E07000220,C6,2,2,1.0
2015-3,E07000220,C7,39,34,1.1470588235294117
2015-3,E07000221,C1,17,15,1.1333333333333333
2015-3,E07000221,C2,3,3,1.0
2015-3,E07000221,C3,9,9,1.0
2015-3,E07000221,C5,10,10,1.0
2015-3,E07000221,C7,39,35,1.1142857142857143
2015-3,E07000222,C1,18,17,1.0588235294117647
2015-3,E07000222,C2,1,1,1.0
2015-3,E07000222,C3,8,7,1.1428571428571428
2015-3,E07000222,C5,7,7,1.0
2015-3,E07000222,C7,39,34,1.1470588235294117
2015-3,E07000222,C8,2,2,1.0
2015-3,E07000243,C2,4,3,1.3333333333333333
2015-3,E07000243,C3,293,32,9.15625
2015-3,E07000243,C4,17,4,4.25
2015-3,E07000243,C5,24,10,2.4
2015-3,E07000243,C7,15,8,1.875
