period,LAD,SHEF_C_CODE,report_count,user_count,average
2012-11,E06000038,C7,5,2,2.5
2012-11,E06000045,C1,1,1,1.0
2012-11,E06000045,C2,14,14,1.0
2012-11,E06000045,C3,26,21,1.2380952380952381
2012-11,E06000045,C4,1,1,1.0
2012-11,E06000045,C5,16,14,1.1428571428571428
2012-11,E06000045,C7,70,56,1.25
2012-11,E06000045,C8,8,7,1.1428571428571428
2012-11,E07000194,C3,4,4,1.0
2012-11,E07000194,C5,1,1,1.0
2012-11,E07000194,C7,12,12,1.0
2012-11,E07000194,C8,6,6,1.0
2012-11,E07000243,C3,50,4,12.5
2012-11,E07000243,C4,2,2,1.0
2012-11,E07000243,C5,8,3,2.6666666666666665
2012-11,E07000243,C8,4,3,1.3333333333333333
2012-11,E09000003,C2,21,20,1.05
2012-11,E09000003,C3,153,113,1.3539823008849559
2012-11,E09000003,C4,5,4,1.25
2012-11,E09000003,C7,190,169,1.1242603550295858
2012-11,E09000006,C1,18,18,1.0
2012-11,E09000006,C2,55,53,1.0377358490566038
2012-11,E09000006,C3,213,179,1.1899441340782122
2012-11,E09000006,C4,8,8,1.0
2012-11,E09000006,C7,192,151,1.271523178807947
2012-11,E09000006,C8,37,37,1.0
